Sample Name, Varga_handpulled_35.65G
Freq displayed, 3.568, GHz, Power, 17, dBm, 35.65 Ghz, adjusted black knob, disconnected voltmeter
SR850: f = 25 Hz; phase = -84 deg; output = 5 V; sens. = 1 mV; tc = 300 ms; 12dB/oct
Field	X	Y
Oe	V	V
*
-6.501000E+2	-3.576290E-6	4.768410E-7
-6.490000E+2	-3.576290E-6	3.576300E-7
-6.492000E+2	-3.516690E-6	1.788150E-7
-6.465000E+2	-3.337870E-6	-2.384200E-7
-6.300000E+2	-3.457080E-6	-1.370910E-6
-6.179000E+2	-3.814730E-6	-1.132500E-6
-5.916000E+2	-3.576290E-6	-3.576300E-7
-5.769000E+2	-3.755110E-6	5.960510E-8
-5.459000E+2	-3.814730E-6	7.152590E-7
-5.304000E+2	-4.649190E-6	1.192100E-6
-4.951000E+2	-4.172350E-6	4.172340E-7
-4.792000E+2	-4.231960E-6	2.980250E-7
-4.651000E+2	-3.933940E-6	2.384200E-7
-4.321000E+2	-4.231960E-6	-6.556550E-7
-4.199000E+2	-4.053140E-6	-5.364450E-7
-3.918000E+2	-4.887610E-6	-2.503410E-6
-3.811000E+2	-4.708800E-6	-2.086180E-6
-3.711000E+2	-4.470380E-6	-1.013290E-6
-3.486000E+2	-3.933940E-6	3.576300E-7
-3.403000E+2	-5.245240E-6	5.960500E-7
-3.214000E+2	-6.854560E-6	5.960500E-7
-3.108000E+2	-6.675750E-6	1.430520E-6
-3.005000E+2	-6.079700E-6	1.609330E-6
-2.826000E+2	-3.516690E-6	2.443800E-6
-2.717000E+2	-2.801430E-6	2.622620E-6
-2.527000E+2	-2.801430E-6	2.026570E-6
-2.424000E+2	-3.576290E-6	1.132500E-6
-2.197000E+2	-3.397480E-6	6.556550E-7
-2.082000E+2	-3.278270E-6	4.172340E-7
-1.884000E+2	-4.172350E-6	-1.251700E-6
-1.771000E+2	-3.993540E-6	-1.251700E-6
-1.678000E+2	-4.053140E-6	-7.152590E-7
-1.440000E+2	-4.589590E-6	-2.384200E-7
-1.344000E+2	-4.887610E-6	2.980250E-7
-1.137000E+2	-5.483660E-6	-4.172340E-7
-1.047000E+2	-4.828010E-6	-7.152590E-7
-8.390000E+1	-3.278270E-6	-1.013290E-6
-7.500000E+1	-3.337870E-6	-6.556550E-7
-5.400000E+1	-1.192100E-6	-1.192100E-7
-4.220000E+1	3.337870E-6	4.768410E-7
-3.240000E+1	5.722080E-6	1.251700E-6
-9.100000E+0	6.020100E-6	3.695500E-6
0.000000E+0	3.993540E-6	4.112750E-6
2.390000E+1	-1.251700E-6	2.861040E-6
3.300000E+1	-4.231960E-6	1.728540E-6
4.360000E+1	-7.748660E-6	7.748640E-7
6.300000E+1	-8.285100E-6	1.788150E-7
7.410000E+1	-8.046690E-6	-7.152590E-7
9.330000E+1	-5.602870E-6	-1.907360E-6
1.063000E+2	-3.874330E-6	-1.251700E-6
1.170000E+2	-2.324600E-6	-3.576300E-7
1.388000E+2	2.980250E-7	3.576300E-7
1.500000E+2	1.847750E-6	8.940730E-7
1.693000E+2	2.086180E-6	1.072890E-6
1.802000E+2	2.980250E-6	4.172340E-7
2.026000E+2	3.755110E-6	-5.364450E-7
2.132000E+2	3.218670E-6	5.960510E-8
2.220000E+2	1.847750E-6	-1.192100E-7
2.457000E+2	4.172340E-7	-5.960510E-8
2.548000E+2	5.364450E-7	3.576300E-7
2.758000E+2	2.384200E-6	7.748640E-7
2.847000E+2	2.563010E-6	1.430520E-6
3.058000E+2	2.443800E-6	1.788150E-7
3.147000E+2	2.026570E-6	0.000000E+0
3.359000E+2	3.278270E-6	-1.907360E-6
3.451000E+2	3.635900E-6	-2.145780E-6
3.696000E+2	3.397480E-6	-1.966970E-6
3.786000E+2	3.397480E-6	-2.443800E-6
3.899000E+2	3.278270E-6	-2.801430E-6
4.094000E+2	2.443800E-6	-2.801430E-6
4.208000E+2	2.622620E-6	-2.443800E-6
4.396000E+2	3.397480E-6	1.192100E-7
4.507000E+2	3.576290E-6	8.940730E-7
