Sample Name, Varga_handpulled_Klyst36G
Freq displayed, 3.568, GHz, Power, 8, mV
SR850: f = 25 Hz; phase = -84 deg; output = 5 V; sens. = 500 uV; tc = 300 ms; 12dB/oct
Time,Field,X,Y,R,theta
s,Oe,V,V,V,deg
3.192939E+1,1.778200E+3,1.132500E-6,6.556550E-7,1.308602E-6,3.006847E+1
3.212940E+1,1.798900E+3,1.728540E-6,1.072890E-6,2.034439E-6,3.182752E+1
3.232945E+1,1.808300E+3,2.473610E-6,1.192100E-6,2.745879E-6,2.573068E+1
3.252939E+1,1.831400E+3,1.311310E-6,6.258520E-7,1.453005E-6,2.551385E+1
3.272939E+1,1.841500E+3,1.221900E-6,4.172340E-7,1.291171E-6,1.885315E+1
3.292944E+1,1.862000E+3,1.043090E-6,7.748640E-7,1.299404E-6,3.660697E+1
3.313035E+1,1.871500E+3,1.281510E-6,1.013290E-6,1.633715E-6,3.833342E+1
3.332938E+1,1.883700E+3,9.834840E-7,2.086180E-6,2.306380E-6,6.475949E+1
3.352938E+1,1.905000E+3,4.768410E-7,2.771630E-6,2.812350E-6,8.023820E+1
3.372936E+1,1.914000E+3,5.960510E-8,2.771630E-6,2.772271E-6,8.876802E+1
3.392938E+1,1.927000E+3,9.834840E-7,2.115980E-6,2.333369E-6,6.507152E+1
3.412941E+1,1.950100E+3,1.013290E-6,2.056370E-6,2.292469E-6,6.376792E+1
3.432938E+1,1.960300E+3,1.013290E-6,2.264990E-6,2.481317E-6,6.589766E+1
3.452949E+1,1.980300E+3,3.397480E-6,2.443800E-6,4.185096E-6,3.572738E+1
3.472935E+1,1.992900E+3,4.082950E-6,1.788150E-6,4.457349E-6,2.365128E+1
3.492935E+1,2.006000E+3,3.933940E-6,7.152590E-7,3.998435E-6,1.030481E+1
3.512939E+1,2.025800E+3,2.175580E-6,-5.960510E-8,2.176396E-6,-1.569359E+0
3.533043E+1,2.036900E+3,1.579530E-6,-6.854570E-7,1.721850E-6,-2.345904E+1
3.553039E+1,2.059000E+3,3.069650E-6,-1.430520E-6,3.386612E-6,-2.498649E+1
3.572935E+1,2.069200E+3,3.665700E-6,-1.192100E-6,3.854667E-6,-1.801473E+1
3.592938E+1,2.080100E+3,3.546490E-6,-8.046660E-7,3.636630E-6,-1.278346E+1
3.612936E+1,2.101400E+3,3.278270E-6,-1.043090E-6,3.440217E-6,-1.765019E+1
3.632936E+1,2.112500E+3,2.592820E-6,-1.192100E-6,2.853738E-6,-2.469154E+1
3.652944E+1,2.131700E+3,1.758340E-6,-1.877550E-6,2.572344E-6,-4.687789E+1
3.672938E+1,2.142800E+3,2.324600E-6,-1.668940E-6,2.861665E-6,-3.567635E+1
3.692938E+1,2.162200E+3,3.308070E-6,-5.066430E-7,3.346642E-6,-8.707398E+0
3.712935E+1,2.172800E+3,3.486890E-6,1.490130E-7,3.490073E-6,2.447059E+0
3.732938E+1,2.192800E+3,2.771630E-6,7.748640E-7,2.877907E-6,1.561939E+1
3.752935E+1,2.202900E+3,2.294790E-6,1.579530E-6,2.785853E-6,3.454008E+1
3.772940E+1,2.223400E+3,1.430520E-6,6.258520E-7,1.561435E-6,2.362936E+1
3.792936E+1,2.232900E+3,1.132500E-6,8.344690E-7,1.406732E-6,3.638420E+1
3.812938E+1,2.242500E+3,5.960500E-7,6.556550E-7,8.860920E-7,4.772631E+1
3.832935E+1,2.265900E+3,3.278270E-7,4.768410E-7,5.786604E-7,5.549157E+1
3.852938E+1,2.274800E+3,1.490130E-7,5.960500E-7,6.143944E-7,7.596371E+1
3.872944E+1,2.295800E+3,2.086170E-7,4.470370E-7,4.933185E-7,6.498314E+1
3.892935E+1,2.305100E+3,-3.278270E-7,2.980250E-8,3.291789E-7,1.748056E+2
3.912935E+1,2.325700E+3,-4.172340E-7,-8.940740E-8,4.267059E-7,-1.679052E+2
3.932940E+1,2.335700E+3,1.490130E-7,2.980250E-7,3.332023E-7,6.343487E+1
3.952939E+1,2.358900E+3,1.758340E-6,6.258520E-7,1.866400E-6,1.959234E+1
3.972939E+1,2.368100E+3,2.205390E-6,8.940730E-7,2.379729E-6,2.206781E+1
3.992939E+1,2.379300E+3,2.115980E-6,1.221900E-6,2.443442E-6,3.000484E+1
4.012936E+1,2.400700E+3,2.294790E-6,8.642710E-7,2.452147E-6,2.063754E+1
4.032941E+1,2.411400E+3,1.639140E-6,8.940730E-7,1.867123E-6,2.861037E+1
4.052935E+1,2.433500E+3,2.473610E-6,7.152590E-7,2.574945E-6,1.612754E+1
4.072939E+1,2.444500E+3,3.069650E-6,-1.490130E-7,3.073265E-6,-2.779183E+0
4.092940E+1,2.457400E+3,3.337870E-6,0.000000E+0,3.337870E-6,0.000000E+0
4.112935E+1,2.476700E+3,3.159060E-6,6.854570E-7,3.232570E-6,1.224234E+1
4.132935E+1,2.487500E+3,4.261760E-6,5.066430E-7,4.291769E-6,6.779571E+0
4.152938E+1,2.499500E+3,4.887610E-6,0.000000E+0,4.887610E-6,0.000000E+0
4.172938E+1,2.520200E+3,4.142550E-6,-1.937170E-6,4.573111E-6,-2.506208E+1
