Sample Name, Varga_handpulled_35.65G
Freq displayed, 3.568, GHz, Power, 10, dBm, 35.65 Ghz, adjusted black knob, disconnected voltmeter
SR850: f = 25 Hz; phase = -84 deg; output = 5 V; sens. = 1 mV; tc = 300 ms; 12dB/oct
Field	X	Y
Oe	V	V
*
-6.515000E+2	-9.536820E-7	-1.728540E-6
-6.513000E+2	-2.384200E-7	-1.490120E-6
-6.513000E+2	-2.384200E-7	-1.072890E-6
-6.494000E+2	-2.384200E-7	-1.549730E-6
-6.339000E+2	-1.072890E-6	-1.609330E-6
-6.223000E+2	-1.430520E-6	-2.145780E-6
-5.985000E+2	-1.549730E-6	-2.563010E-6
-5.839000E+2	-1.251700E-6	-1.907360E-6
-5.550000E+2	-4.172340E-7	-1.907360E-6
-5.394000E+2	-1.192100E-7	-1.549730E-6
-5.103000E+2	1.788150E-7	1.013290E-6
-4.900000E+2	1.788150E-7	1.549730E-6
-4.618000E+2	4.768410E-7	1.430520E-6
-4.474000E+2	1.788150E-7	9.536820E-7
-4.218000E+2	-7.152590E-7	-2.384200E-7
-4.096000E+2	-4.172340E-7	-4.172340E-7
-3.871000E+2	-3.576300E-7	1.013290E-6
-3.771000E+2	0.000000E+0	1.788150E-6
-3.584000E+2	-4.768410E-7	2.086180E-6
-3.493000E+2	-6.556550E-7	2.086180E-6
-3.389000E+2	-1.013290E-6	2.145780E-6
-3.178000E+2	-8.940730E-7	1.251700E-6
-3.097000E+2	-4.768410E-7	5.960500E-7
-3.000000E+2	1.192100E-7	1.192100E-7
-2.780000E+2	-7.748640E-7	-5.960510E-8
-2.684000E+2	-1.311310E-6	5.960510E-8
-2.553000E+2	-1.072890E-6	5.364450E-7
-2.354000E+2	-9.536820E-7	4.172340E-7
-2.241000E+2	-1.013290E-6	7.152590E-7
-2.017000E+2	-1.311310E-6	-3.576300E-7
-1.911000E+2	-1.490120E-6	-3.576300E-7
-1.712000E+2	-1.788150E-6	-7.748640E-7
-1.584000E+2	-1.609330E-6	-4.172340E-7
-1.471000E+2	-1.430520E-6	5.960510E-8
-1.278000E+2	-1.072890E-6	-1.192100E-7
-1.169000E+2	-1.132500E-6	-2.384200E-7
-9.740000E+1	-6.556550E-7	-1.251700E-6
-8.700000E+1	1.192100E-7	-1.072890E-6
-6.700000E+1	2.980250E-7	-3.576300E-7
-5.710000E+1	4.172340E-7	1.788150E-7
-3.480000E+1	7.152590E-7	-6.556550E-7
-2.400000E+1	1.788150E-7	-5.960500E-7
-1.500000E+1	-2.980250E-7	-5.364450E-7
6.100000E+0	5.960510E-8	-3.576300E-7
1.530000E+1	8.940730E-7	-4.172340E-7
3.940000E+1	5.960510E-8	-2.980250E-7
4.840000E+1	-9.536820E-7	-2.980250E-7
6.960000E+1	-6.556550E-7	5.960510E-8
7.860000E+1	-2.384200E-7	5.960510E-8
9.950000E+1	-6.556550E-7	-5.960510E-8
1.088000E+2	-1.788150E-7	5.960510E-8
1.293000E+2	5.960500E-7	-2.384200E-7
1.392000E+2	2.264990E-6	-7.152590E-7
1.503000E+2	2.861040E-6	-7.152590E-7
1.716000E+2	3.397480E-6	-8.940730E-7
1.828000E+2	2.980250E-6	-1.072890E-6
2.048000E+2	1.609330E-6	3.576300E-7
2.161000E+2	1.370910E-6	4.172340E-7
2.286000E+2	1.311310E-6	-5.364450E-7
2.485000E+2	1.788150E-6	-7.748640E-7
2.586000E+2	1.192100E-6	-4.768410E-7
2.806000E+2	1.311310E-6	-4.768410E-7
2.914000E+2	1.668940E-6	-5.960500E-7
3.110000E+2	5.960500E-7	-1.668940E-6
3.215000E+2	3.576300E-7	-1.788150E-6
3.306000E+2	6.556550E-7	-1.847750E-6
3.518000E+2	2.264990E-6	-1.132500E-6
3.639000E+2	2.324600E-6	-1.251700E-6
3.854000E+2	1.907360E-6	-8.940730E-7
3.946000E+2	1.609330E-6	-5.364450E-7
4.058000E+2	1.132500E-6	-4.172340E-7
4.280000E+2	1.132500E-6	-1.013290E-6
4.383000E+2	6.556550E-7	-5.960500E-7
