Sample Name, Varga_handpulled_Klyst36G
Freq displayed, 3.568, GHz, Power, 8, mV
SR850: f = 25 Hz; phase = -84 deg; output = 5 V; sens. = 500 uV; tc = 300 ms; 12dB/oct
Time,Field,X,Y,R,theta
s,Oe,V,V,V,deg
2.958718E+1,2.809000E+2,1.817950E-6,-3.129260E-6,3.619007E-6,-5.984547E+1
2.978718E+1,2.861000E+2,1.311310E-6,-2.324600E-6,2.668951E-6,-6.057260E+1
2.998718E+1,2.937000E+2,1.281510E-6,-5.364450E-7,1.389259E-6,-2.271437E+1
3.018723E+1,2.986000E+2,1.341110E-6,-8.940740E-8,1.344087E-6,-3.814078E+0
3.038832E+1,3.069000E+2,1.788150E-6,-5.364450E-7,1.866883E-6,-1.669924E+1
3.058718E+1,3.110000E+2,2.115980E-6,-1.072890E-6,2.372438E-6,-2.688691E+1
3.078719E+1,3.157000E+2,2.235190E-6,-1.490120E-6,2.686360E-6,-3.368995E+1
3.098722E+1,3.233000E+2,1.311310E-6,-5.960500E-7,1.440420E-6,-2.444396E+1
3.118722E+1,3.286000E+2,1.132500E-6,-1.192100E-7,1.138757E-6,-6.008980E+0
3.138722E+1,3.357000E+2,8.940740E-8,5.662480E-7,5.732630E-7,8.102739E+1
3.158822E+1,3.408000E+2,-4.172340E-7,9.536820E-7,1.040958E-6,1.136293E+2
3.178722E+1,3.485000E+2,-8.642710E-7,1.490130E-7,8.770229E-7,1.702175E+2
3.198729E+1,3.532000E+2,-1.251700E-6,-2.086170E-7,1.268966E-6,-1.705377E+2
3.218718E+1,3.609000E+2,-1.549730E-6,-1.043090E-6,1.868074E-6,-1.460564E+2
3.218718E+1,3.609000E+2,-1.549730E-6,-1.043090E-6,1.708126E-6,-1.328791E+2
3.258722E+1,3.693000E+2,-3.278270E-7,-1.281510E-6,1.322777E-6,-1.043493E+2
3.278718E+1,3.783000E+2,-1.221900E-6,-5.960500E-7,1.359528E-6,-1.539966E+2
3.298822E+1,3.811000E+2,-2.384200E-6,-5.066430E-7,2.437437E-6,-1.680031E+2
3.318718E+1,3.913000E+2,-3.427280E-6,-4.172340E-7,3.452583E-6,-1.730590E+2
3.338821E+1,3.945000E+2,-3.606100E-6,-1.192100E-6,3.798034E-6,-1.617072E+2
3.358825E+1,3.985000E+2,-2.861040E-6,-1.877550E-6,3.422096E-6,-1.467252E+2
3.378722E+1,4.081000E+2,-1.162300E-6,-4.768410E-7,1.256312E-6,-1.576938E+2
3.398821E+1,4.114000E+2,-1.311310E-6,1.013290E-6,1.657194E-6,1.423056E+2
3.418726E+1,4.216000E+2,-1.162300E-6,1.341110E-6,1.774688E-6,1.309145E+2
3.438721E+1,4.245000E+2,-4.768410E-7,1.639140E-6,1.707090E-6,1.062202E+2
3.458725E+1,4.292000E+2,-7.748640E-7,2.980250E-7,8.302006E-7,1.589625E+2
3.478818E+1,4.378000E+2,-7.748640E-7,-8.046660E-7,1.117095E-6,-1.339191E+2
3.498722E+1,4.428000E+2,-5.960500E-7,-1.728540E-6,1.828422E-6,-1.090257E+2
3.518718E+1,4.513000E+2,2.384200E-7,-1.549730E-6,1.567963E-6,-8.125384E+1
3.538718E+1,4.555000E+2,1.430520E-6,-8.344690E-7,1.656118E-6,-3.025641E+1
3.558718E+1,4.610000E+2,1.698740E-6,-7.450620E-7,1.854949E-6,-2.368211E+1
3.578718E+1,4.647000E+2,1.311310E-6,-7.450620E-7,1.508195E-6,-2.960443E+1
3.598723E+1,4.734000E+2,2.384200E-7,1.788150E-7,2.980250E-7,3.686990E+1
3.618824E+1,4.780000E+2,-6.556550E-7,2.384200E-7,6.976586E-7,1.600169E+2
3.638722E+1,4.859000E+2,-1.490120E-6,-8.940740E-8,1.492800E-6,-1.765664E+2
3.658718E+1,4.911000E+2,-1.668940E-6,-3.278270E-7,1.700833E-6,-1.688870E+2
3.678718E+1,4.982000E+2,-2.086180E-6,-1.072890E-6,2.345899E-6,-1.527839E+2
3.698825E+1,5.029000E+2,-1.877550E-6,-1.311310E-6,2.290137E-6,-1.450690E+2
3.718825E+1,5.072000E+2,-2.384200E-6,-1.549730E-6,2.843602E-6,-1.469761E+2
3.738718E+1,5.158000E+2,-2.563010E-6,-1.072890E-6,2.778509E-6,-1.572856E+2
3.758718E+1,5.190000E+2,-1.817950E-6,0.000000E+0,1.817950E-6,1.800000E+2
3.778818E+1,5.290000E+2,-1.251700E-6,2.086170E-7,1.268966E-6,1.705377E+2
3.798822E+1,5.321000E+2,-1.490120E-6,8.046660E-7,1.693501E-6,1.516309E+2
3.818722E+1,5.410000E+2,-1.132500E-6,2.414000E-6,2.666449E-6,1.151331E+2
3.838722E+1,5.444000E+2,-1.281510E-6,2.771630E-6,3.053555E-6,1.148143E+2
3.858718E+1,5.530000E+2,-4.470370E-7,1.698740E-6,1.756576E-6,1.047436E+2
3.878718E+1,5.561000E+2,-1.192100E-7,7.152590E-7,7.251251E-7,9.946234E+1
3.898821E+1,5.612000E+2,-1.192100E-7,0.000000E+0,1.192100E-7,1.800000E+2
3.918719E+1,5.707000E+2,-2.682230E-7,-6.854570E-7,7.360672E-7,-1.113707E+2
3.938729E+1,5.740000E+2,4.172340E-7,-2.980250E-7,5.127408E-7,-3.553774E+1
3.958717E+1,5.827000E+2,1.251700E-6,-5.960500E-7,1.386372E-6,-2.546343E+1
3.978718E+1,5.865000E+2,9.834840E-7,-1.609330E-6,1.886050E-6,-5.857032E+1
3.998827E+1,5.916000E+2,1.460320E-6,-2.056370E-6,2.522140E-6,-5.461974E+1
4.018732E+1,5.991000E+2,2.264990E-6,-1.400720E-6,2.663118E-6,-3.173357E+1
4.038721E+1,6.071000E+2,1.996770E-6,-2.086170E-7,2.007638E-6,-5.964466E+0
4.058722E+1,6.119000E+2,1.847750E-6,-1.043090E-6,2.121843E-6,-2.944555E+1
4.078718E+1,6.174000E+2,1.698740E-6,-1.192100E-6,2.075288E-6,-3.505947E+1
4.098718E+1,6.247000E+2,2.384200E-6,-8.940730E-7,2.546326E-6,-2.055600E+1
4.118723E+1,6.297000E+2,2.980250E-6,-6.854570E-7,3.058062E-6,-1.295276E+1
4.138718E+1,6.369000E+2,2.443800E-6,-1.490130E-7,2.448339E-6,-3.489344E+0
4.158718E+1,6.414000E+2,2.563010E-6,5.960510E-8,2.563703E-6,1.332225E+0
4.178719E+1,6.492000E+2,2.443800E-6,1.609330E-6,2.926107E-6,3.336634E+1
4.198722E+1,6.530000E+2,2.175580E-6,2.026570E-6,2.973236E-6,4.296912E+1
4.218726E+1,6.614000E+2,1.639140E-6,8.046660E-7,1.825998E-6,2.614676E+1
4.238822E+1,6.649000E+2,1.668940E-6,6.556550E-7,1.793110E-6,2.144774E+1
4.258718E+1,6.685000E+2,1.341110E-6,2.682230E-7,1.367669E-6,1.130997E+1
4.278718E+1,6.781000E+2,9.238760E-7,-2.086170E-7,9.471367E-7,-1.272435E+1
4.298825E+1,6.813000E+2,6.854570E-7,-5.960500E-7,9.083650E-7,-4.100911E+1
4.318718E+1,6.917000E+2,1.311310E-6,-1.043090E-6,1.675581E-6,-3.850072E+1
4.338723E+1,6.946000E+2,2.324600E-6,-8.940730E-7,2.490609E-6,-2.103743E+1
4.358718E+1,6.992000E+2,3.129260E-6,-5.960500E-7,3.185521E-6,-1.078431E+1
4.378718E+1,7.082000E+2,3.457080E-6,-5.960510E-8,3.457594E-6,-9.877649E-1
4.398718E+1,7.119000E+2,1.490120E-6,5.066430E-7,1.573895E-6,1.877811E+1
4.418722E+1,7.175000E+2,5.662480E-7,8.642710E-7,1.033248E-6,5.676822E+1
4.438722E+1,7.262000E+2,-7.748640E-7,1.490120E-6,1.679545E-6,1.174745E+2
4.458722E+1,7.303000E+2,-1.072890E-6,1.341110E-6,1.717460E-6,1.286599E+2
4.478822E+1,7.381000E+2,-1.281510E-6,5.662480E-7,1.401037E-6,1.561613E+2
4.498722E+1,7.427000E+2,-1.400720E-6,8.940740E-8,1.403571E-6,1.763478E+2
4.518718E+1,7.503000E+2,-2.294790E-6,-7.748640E-7,2.422081E-6,-1.613421E+2
4.538721E+1,7.553000E+2,-1.996770E-6,-9.834840E-7,2.225833E-6,-1.537780E+2
4.558822E+1,7.626000E+2,-1.251700E-6,-9.834840E-7,1.591852E-6,-1.418426E+2
4.578722E+1,7.679000E+2,-1.728540E-6,-9.834840E-7,1.988741E-6,-1.503615E+2
4.598825E+1,7.751000E+2,-2.145780E-6,-6.854570E-7,2.252604E-6,-1.622842E+2
4.618723E+1,7.813000E+2,-1.192100E-6,-1.072890E-6,1.603807E-6,-1.380128E+2
4.638825E+1,7.845000E+2,8.940740E-8,-1.221900E-6,1.225167E-6,-8.581508E+1
4.658726E+1,7.934000E+2,1.728540E-6,5.364450E-7,1.809868E-6,1.724151E+1
4.678822E+1,7.963000E+2,1.668940E-6,8.046660E-7,1.852795E-6,2.574067E+1
4.698722E+1,8.054000E+2,3.278270E-7,-2.384200E-7,4.053574E-7,-3.602742E+1
4.718822E+1,8.086000E+2,-5.364450E-7,3.576300E-7,6.447267E-7,1.463099E+2
4.738726E+1,8.176000E+2,-2.980250E-7,1.341110E-6,1.373825E-6,1.025288E+2
4.758824E+1,8.206000E+2,-3.278270E-7,1.311310E-6,1.351667E-6,1.040362E+2
4.778718E+1,8.298000E+2,-3.576300E-7,1.162300E-6,1.216076E-6,1.071027E+2
4.798821E+1,8.328000E+2,2.384200E-7,8.940730E-7,9.253165E-7,7.506855E+1
4.818720E+1,8.419000E+2,6.854570E-7,5.066430E-7,8.523722E-7,3.646928E+1
4.838718E+1,8.453000E+2,6.854570E-7,-2.384200E-7,7.257378E-7,-1.917902E+1
4.858722E+1,8.540000E+2,-5.960510E-8,-5.066430E-7,5.101371E-7,-9.670984E+1
4.878718E+1,8.578000E+2,5.960510E-8,-9.536820E-7,9.555428E-7,-8.642367E+1
4.898724E+1,8.678000E+2,2.086170E-7,-5.960500E-7,6.315035E-7,-7.071000E+1
4.918832E+1,8.709000E+2,6.854570E-7,-1.043090E-6,1.248154E-6,-5.668945E+1
4.938718E+1,8.761000E+2,1.311310E-6,-9.834840E-7,1.639138E-6,-3.686994E+1
4.958718E+1,8.843000E+2,2.026570E-6,-5.364450E-7,2.096368E-6,-1.482648E+1
4.978721E+1,8.891000E+2,1.400720E-6,-9.238760E-7,1.677964E-6,-3.340774E+1
4.998723E+1,8.966000E+2,1.192100E-6,-1.400720E-6,1.839326E-6,-4.960015E+1
5.018718E+1,9.016000E+2,1.698740E-6,-1.817950E-6,2.488104E-6,-4.694149E+1
