Sample Name, AUS25x23_28G
Freq, 28, GHz, Power, 10, dBm
SR850: f = 25 Hz; phase = 96 deg; output = 5 V; sens. = 50 uV; tc = 300 ms; 12dB/oct
Field	X	Y
Oe	V	V
*
-6.300000E+2	2.171860E-6	1.508750E-7
-5.881000E+2	2.367440E-6	1.303860E-7
-5.727000E+2	2.369300E-6	1.676390E-8
-5.393000E+2	2.576050E-6	7.636890E-8
-5.231000E+2	2.617030E-6	1.266610E-7
-5.231000E+2	2.617030E-6	1.266610E-7
-4.761000E+2	3.077100E-6	1.806770E-7
-4.630000E+2	3.194450E-6	1.098970E-7
-4.344000E+2	3.609820E-6	2.738110E-7
-4.223000E+2	3.805400E-6	2.700850E-7
-4.091000E+2	4.019620E-6	1.899910E-7
-3.881000E+2	4.274800E-6	2.570470E-7
-3.769000E+2	4.449890E-6	2.011670E-7
-3.689000E+2	4.611940E-6	2.142050E-7
-3.480000E+2	4.762810E-6	2.123420E-7
-3.480000E+2	4.762810E-6	2.123420E-7
-3.180000E+2	5.198670E-6	1.061710E-7
-3.095000E+2	5.308570E-6	-4.097840E-8
-2.988000E+2	5.338370E-6	1.117590E-8
-2.766000E+2	5.366310E-6	-2.421450E-8
-2.663000E+2	5.386800E-6	-5.029160E-8
-2.427000E+2	5.235920E-6	0.000000E+0
-2.330000E+2	5.235920E-6	0.000000E+0
-2.330000E+2	5.019860E-6	-3.725310E-8
-1.996000E+2	4.364210E-6	1.024460E-7
-1.996000E+2	4.364210E-6	1.024460E-7
-1.689000E+2	3.609820E-6	2.030290E-7
-1.575000E+2	3.306210E-6	1.620510E-7
-1.480000E+2	3.166510E-6	3.166520E-8
-1.254000E+2	2.795840E-6	1.732270E-7
-1.151000E+2	2.615170E-6	6.333040E-8
-9.370000E+1	2.453120E-6	7.078100E-8
-8.270000E+1	2.248230E-6	9.499540E-8
-7.090000E+1	2.207250E-6	4.842900E-8
-5.010000E+1	1.933440E-6	1.415620E-7
-3.810000E+1	1.868240E-6	1.266610E-7
-2.880000E+1	1.778830E-6	1.527380E-7
-5.100000E+0	1.437970E-6	1.899910E-7
3.800000E+0	1.411890E-6	1.546000E-7
2.780000E+1	8.065290E-7	1.192100E-7
3.680000E+1	7.264350E-7	9.499540E-8
4.710000E+1	4.488990E-7	1.806770E-7
6.690000E+1	-8.568210E-8	9.685800E-8
8.800000E+1	-3.967450E-7	1.341110E-7
9.700000E+1	-5.867370E-7	-3.352780E-8
1.082000E+2	-8.139800E-7	-3.725320E-9
1.299000E+2	-1.233080E-6	-1.005830E-7
1.404000E+2	-1.454730E-6	-1.247980E-7
1.599000E+2	-1.734130E-6	-1.210730E-7
1.709000E+2	-1.734130E-6	-1.210730E-7
1.900000E+2	-2.445670E-6	0.000000E+0
2.013000E+2	-2.738100E-6	0.000000E+0
2.206000E+2	-3.183280E-6	1.117590E-7
2.337000E+2	-3.522280E-6	8.381950E-8
2.440000E+2	-3.702950E-6	-6.891830E-8
2.640000E+2	-4.211470E-6	6.333040E-8
2.737000E+2	-4.371660E-6	-6.146770E-8
2.960000E+2	-4.734870E-6	1.359740E-7
3.064000E+2	-4.829870E-6	4.097840E-8
3.153000E+2	-4.909960E-6	-2.793980E-8
3.394000E+2	-5.221020E-6	-1.285230E-7
3.485000E+2	-5.111130E-6	-1.583260E-7
3.728000E+2	-5.042210E-6	-1.285230E-7
3.818000E+2	-4.814970E-6	-1.434250E-7
3.926000E+2	-4.790750E-6	-4.842900E-8
4.154000E+2	-4.477830E-6	-2.048920E-7
4.154000E+2	-4.477830E-6	-2.048920E-7
4.454000E+2	-4.055010E-6	-3.613550E-7
4.558000E+2	-4.043830E-6	-1.825400E-7
4.756000E+2	-3.675010E-6	-1.434250E-7
4.864000E+2	-3.589330E-6	-7.823160E-8
4.994000E+2	-3.419830E-6	-1.341110E-7
4.994000E+2	-3.419830E-6	-1.341110E-7
5.320000E+2	-3.220530E-6	-1.192100E-7
5.514000E+2	-3.183280E-6	-1.192100E-7
5.627000E+2	-3.043580E-6	5.401690E-8
