Sample Name, AUS25x23_16G
Freq, 16, GHz, Power, 10, dBm
SR850: f = 25 Hz; phase = 96 deg; output = 5 V; sens. = 50 uV; tc = 300 ms; 12dB/oct
Field	X	Y
Oe	V	V
*
-6.550000E+2	-8.108150E-6	-1.601880E-7
-6.550000E+2	-8.108150E-6	-1.601880E-7
-6.550000E+2	-8.108150E-6	-1.601880E-7
-6.551000E+2	-8.240400E-6	2.793980E-8
-6.470000E+2	-8.234810E-6	-3.352780E-8
-6.275000E+2	-7.988940E-6	-1.452870E-7
-6.153000E+2	-8.069040E-6	-1.303860E-7
-6.015000E+2	-8.044820E-6	-1.825400E-7
-5.707000E+2	-8.169620E-6	-1.676390E-7
-5.543000E+2	-8.098840E-6	-2.067550E-7
-5.244000E+2	-8.298140E-6	-2.160680E-7
-5.081000E+2	-8.411760E-6	-1.750900E-7
-4.787000E+2	-8.558910E-6	-2.905740E-7
-4.598000E+2	-8.596170E-6	-2.887120E-7
-4.474000E+2	-8.579400E-6	-4.228220E-7
-4.172000E+2	-8.624110E-6	-2.644970E-7
-4.063000E+2	-8.573810E-6	-2.551840E-7
-3.835000E+2	-8.810370E-6	-1.750900E-7
-3.746000E+2	-9.054380E-6	-7.078100E-8
-3.630000E+2	-9.052510E-6	-1.136220E-7
-3.445000E+2	-8.963110E-6	-2.738110E-7
-3.360000E+2	-9.007810E-6	-2.868490E-7
-3.181000E+2	-8.834580E-6	-4.470370E-7
-3.087000E+2	-8.598030E-6	-3.781190E-7
-2.902000E+2	-7.793370E-6	-3.837070E-7
-2.796000E+2	-7.454330E-6	-3.576300E-7
-2.606000E+2	-6.567720E-6	-3.259650E-7
-2.505000E+2	-6.243620E-6	-1.918530E-7
-2.304000E+2	-5.407290E-6	1.322490E-7
-2.193000E+2	-5.107400E-6	1.899910E-7
-1.966000E+2	-4.444300E-6	1.434250E-7
-1.855000E+2	-4.150000E-6	2.048920E-7
-1.660000E+2	-3.373260E-6	-3.352780E-8
-1.547000E+2	-2.935540E-6	-9.499540E-8
-1.452000E+2	-2.518310E-6	-1.750900E-7
-1.252000E+2	-1.600020E-6	-4.656630E-7
-1.123000E+2	-1.346700E-6	-4.582130E-7
-9.230000E+1	-8.922110E-7	-4.190970E-7
-8.280000E+1	-8.922110E-7	-4.190970E-7
-6.210000E+1	-6.575170E-7	-2.868490E-7
-5.300000E+1	-5.383080E-7	-2.477340E-7
-3.190000E+1	-5.830120E-7	-5.960510E-8
-2.290000E+1	-4.749760E-7	-2.607710E-8
-1.060000E+1	-4.768410E-7	-1.862660E-9
9.900000E+0	-7.133970E-7	-2.384200E-7
1.990000E+1	-8.083920E-7	-2.626350E-7
4.020000E+1	-8.046660E-7	-3.762560E-7
5.070000E+1	-9.182880E-7	-3.818440E-7
7.030000E+1	-8.754470E-7	-2.831240E-7
8.010000E+1	-9.369140E-7	9.313280E-9
1.004000E+2	-8.028040E-7	7.264360E-8
1.132000E+2	-8.028040E-7	7.264360E-8
1.330000E+2	-3.911580E-8	-5.029160E-8
1.436000E+2	2.905740E-7	-1.676390E-8
1.541000E+2	6.351660E-7	-3.539050E-8
1.743000E+2	1.126910E-6	1.098970E-7
1.939000E+2	1.646590E-6	-2.980250E-8
2.052000E+2	1.806770E-6	6.333040E-8
2.052000E+2	1.806770E-6	6.333040E-8
2.351000E+2	2.654280E-6	2.756730E-7
2.351000E+2	2.654280E-6	2.756730E-7
2.658000E+2	3.904130E-6	3.743930E-7
2.752000E+2	4.349310E-6	4.265480E-7
2.965000E+2	5.228470E-6	3.278270E-7
3.084000E+2	5.513460E-6	3.166510E-7
3.296000E+2	6.098330E-6	5.401710E-7
3.419000E+2	6.472720E-6	5.960500E-7
3.513000E+2	6.878780E-6	5.159560E-7
3.752000E+2	7.465510E-6	5.234070E-7
3.843000E+2	7.800820E-6	4.358610E-7
3.955000E+2	8.059720E-6	3.837070E-7
4.180000E+2	8.396860E-6	1.434250E-7
4.282000E+2	8.581260E-6	1.415620E-7
4.514000E+2	8.829000E-6	7.264360E-8
