Sample Name, AUS25x23_48G
Freq, 48, GHz, Power, 10, dBm
SR850: f = 25 Hz; phase = 96 deg; output = 5 V; sens. = 10 uV; tc = 300 ms; 12dB/oct
Field	X	Y
Oe	V	V
*
-6.722000E+2	1.071030E-8	1.769520E-8
-6.722000E+2	1.071030E-8	1.769520E-8
-6.722000E+2	-1.164160E-8	3.259650E-8
-6.659000E+2	-1.303860E-8	4.563500E-8
-6.553000E+2	1.722960E-8	2.887110E-8
-6.441000E+2	-2.793980E-8	8.335380E-8
-6.203000E+2	3.818450E-8	4.470370E-8
-6.018000E+2	1.629830E-8	7.031530E-8
-5.728000E+2	1.629830E-8	7.031530E-8
-5.728000E+2	-6.053630E-9	7.124660E-8
-5.267000E+2	1.816090E-8	5.262000E-8
-5.119000E+2	7.730020E-8	-1.210730E-8
-4.981000E+2	4.656640E-9	5.262000E-8
-4.655000E+2	1.303860E-8	3.865010E-8
-4.536000E+2	2.793980E-9	4.749770E-8
-4.279000E+2	4.423800E-8	-4.656640E-9
-4.174000E+2	5.448260E-8	9.313280E-9
-3.926000E+2	-1.350420E-8	9.546100E-8
-3.840000E+2	6.426170E-8	1.396990E-8
-3.742000E+2	6.426170E-8	1.396990E-8
-3.569000E+2	3.166520E-8	6.705570E-8
-3.382000E+2	9.313280E-9	1.103620E-7
-3.299000E+2	-1.071030E-8	1.145530E-7
-3.193000E+2	2.374880E-8	4.610070E-8
-3.012000E+2	1.257290E-8	6.984960E-8
-2.903000E+2	2.328320E-9	9.732370E-8
-2.710000E+2	4.004710E-8	5.681090E-8
-2.579000E+2	3.725310E-8	5.355130E-8
-2.385000E+2	4.190970E-8	2.421450E-8
-2.253000E+2	4.982600E-8	2.700850E-8
-2.146000E+2	1.131560E-7	-2.235190E-8
-1.944000E+2	1.085000E-7	-4.656650E-10
-1.844000E+2	1.559970E-7	-3.445920E-8
-1.639000E+2	1.513410E-7	5.122300E-9
-1.545000E+2	1.122250E-7	4.889470E-8
-1.315000E+2	1.429590E-7	3.492480E-8
-1.214000E+2	1.518060E-7	1.536690E-8
-1.094000E+2	2.062890E-7	-4.842900E-8
-1.094000E+2	2.062890E-7	-4.842900E-8
-7.670000E+1	2.295720E-7	-7.683460E-8
-6.640000E+1	1.662420E-7	-7.683460E-8
-4.690000E+1	1.443560E-7	-3.539050E-8
-2.580000E+1	1.150190E-7	-5.587960E-9
-1.670000E+1	8.242250E-8	2.793980E-9
-3.800000E+0	5.075730E-8	7.916300E-9
1.600000E+1	4.656640E-8	-2.933680E-8
1.600000E+1	4.656640E-8	-2.933680E-8
4.600000E+1	6.426170E-8	-3.306220E-8
5.710000E+1	-2.328320E-9	3.213090E-8
7.630000E+1	-7.916290E-8	5.681090E-8
8.920000E+1	-9.546100E-8	4.563500E-8
1.000000E+2	-1.159500E-7	5.029160E-8
1.000000E+2	-1.159500E-7	5.029160E-8
1.329000E+2	-1.527380E-7	8.428510E-8
1.520000E+2	-9.033870E-8	1.862660E-9
1.630000E+2	-1.466840E-7	5.355130E-8
1.720000E+2	-9.592670E-8	-1.396990E-9
1.961000E+2	-1.550660E-7	6.612440E-8
2.055000E+2	-7.450630E-8	-4.051280E-8
2.287000E+2	-1.778840E-7	-7.916300E-9
2.389000E+2	-1.010490E-7	-7.031530E-8
2.506000E+2	-8.335380E-8	-7.078100E-8
2.718000E+2	-1.140870E-7	-7.078100E-8
2.808000E+2	-1.196760E-7	3.585610E-8
3.049000E+2	-8.940740E-8	4.936030E-8
3.138000E+2	-1.038430E-7	5.355130E-8
3.266000E+2	-4.656640E-8	-2.840550E-8
3.469000E+2	-5.308560E-8	-5.494830E-8
3.571000E+2	-1.359740E-7	1.443560E-8
3.571000E+2	-1.359740E-7	1.443560E-8
3.881000E+2	-3.539050E-8	-5.681090E-8
4.013000E+2	-1.024460E-7	-8.847620E-9
4.207000E+2	-1.396990E-8	-6.379610E-8
4.340000E+2	-7.171230E-8	9.313280E-9
4.533000E+2	4.656650E-10	-6.007080E-8
4.648000E+2	-6.752130E-8	2.328320E-9
