Sample Name, AUS25x23_28G
Freq, 28, GHz, Power, 10, dBm
SR850: f = 25 Hz; phase = 96 deg; output = 5 V; sens. = 50 uV; tc = 300 ms; 12dB/oct
Time,Field,X,Y,R,theta
s,Oe,V,V,V,deg
1.665822E+1,5.936000E+2,-2.933680E-6,8.195680E-8,2.934825E-6,1.783998E+2,
1.685864E+1,6.027000E+2,-2.812610E-6,6.891830E-8,2.813454E-6,1.785963E+2,
1.705816E+1,6.265000E+2,-2.622620E-6,5.587960E-9,2.622626E-6,1.798779E+2,
1.725762E+1,6.364000E+2,-2.395380E-6,-7.450630E-8,2.396538E-6,-1.782184E+2,
1.745807E+1,6.574000E+2,-2.287340E-6,-1.490130E-7,2.292189E-6,-1.762726E+2,
1.765850E+1,6.668000E+2,-2.175580E-6,-1.788150E-7,2.182916E-6,-1.753013E+2,
1.785902E+1,6.883000E+2,-2.229600E-6,-1.341110E-7,2.233630E-6,-1.765578E+2,
1.805942E+1,6.974000E+2,-2.171860E-6,-2.589090E-7,2.187238E-6,-1.732018E+2,
1.825790E+1,7.220000E+2,-2.248230E-6,-1.378370E-7,2.252451E-6,-1.764916E+2,
1.845838E+1,7.317000E+2,-2.162550E-6,-2.477340E-7,2.176694E-6,-1.734649E+2,
1.865890E+1,7.419000E+2,-2.112250E-6,-2.663600E-7,2.128978E-6,-1.728128E+2,
1.885934E+1,7.659000E+2,-2.034020E-6,-1.918530E-7,2.043048E-6,-1.746117E+2,
1.905878E+1,7.762000E+2,-1.855200E-6,-2.551840E-7,1.872668E-6,-1.721681E+2,
1.925828E+1,8.002000E+2,-1.857060E-6,-7.078100E-8,1.858408E-6,-1.778173E+2,
1.945874E+1,8.098000E+2,-1.776970E-6,-1.825400E-7,1.786321E-6,-1.741348E+2,
1.965817E+1,8.215000E+2,-1.791870E-6,-5.029160E-8,1.792576E-6,-1.783923E+2,
1.985766E+1,8.414000E+2,-1.695010E-6,5.960510E-8,1.696058E-6,1.779860E+2,
2.005807E+1,8.529000E+2,-1.648450E-6,-5.587960E-9,1.648459E-6,-1.798058E+2,
2.025758E+1,8.748000E+2,-1.633550E-6,-2.421450E-8,1.633729E-6,-1.791508E+2,
2.045907E+1,8.864000E+2,-1.696880E-6,-1.117590E-8,1.696917E-6,-1.796227E+2,
2.065953E+1,9.061000E+2,-1.590710E-6,9.313270E-8,1.593434E-6,1.766493E+2,
2.085794E+1,9.177000E+2,-1.566490E-6,1.229350E-7,1.571306E-6,1.755127E+2,
2.105841E+1,9.376000E+2,-1.406300E-6,1.639140E-7,1.415820E-6,1.733518E+2,
2.125892E+1,9.492000E+2,-1.302000E-6,2.440080E-7,1.324667E-6,1.693853E+2,
2.145940E+1,9.696000E+2,-1.441690E-6,1.024460E-7,1.445325E-6,1.759354E+2,
2.165787E+1,9.805000E+2,-1.376500E-6,6.333040E-8,1.377956E-6,1.773658E+2,
2.185831E+1,1.000200E+3,-1.389540E-6,7.823160E-8,1.391740E-6,1.767776E+2,
2.205772E+1,1.014600E+3,-1.432380E-6,7.823160E-8,1.434515E-6,1.768738E+2,
2.225828E+1,1.024100E+3,-1.283370E-6,1.303860E-8,1.283436E-6,1.794179E+2,
2.245868E+1,1.046100E+3,-1.423070E-6,-5.215430E-8,1.424025E-6,-1.779011E+2,
2.265818E+1,1.058700E+3,-1.339250E-6,-4.656640E-8,1.340059E-6,-1.780086E+2,
2.285862E+1,1.068600E+3,-1.292680E-6,7.450640E-9,1.292701E-6,1.796698E+2,
2.305903E+1,1.093300E+3,-1.421210E-6,-2.607710E-8,1.421449E-6,-1.789488E+2,
2.325857E+1,1.102700E+3,-1.261020E-6,-6.146770E-8,1.262517E-6,-1.772094E+2,
2.345804E+1,1.124600E+3,-1.259160E-6,-2.421450E-8,1.259393E-6,-1.788983E+2,
2.365944E+1,1.134300E+3,-1.227490E-6,1.303860E-8,1.227559E-6,1.793914E+2,
2.385791E+1,1.158800E+3,-1.279640E-6,-6.891830E-8,1.281495E-6,-1.769172E+2,
2.405839E+1,1.168100E+3,-1.225630E-6,-1.881280E-7,1.239984E-6,-1.712735E+2,
2.425789E+1,1.179300E+3,-1.156710E-6,-1.918530E-7,1.172513E-6,-1.705826E+2,
2.445833E+1,1.199100E+3,-1.030050E-6,-2.700850E-7,1.064870E-6,-1.653075E+2,
2.465882E+1,1.210500E+3,-9.667200E-7,-1.508750E-7,9.784226E-7,-1.711295E+2,
2.485824E+1,1.230200E+3,-9.480900E-7,-2.309690E-7,9.758183E-7,-1.663086E+2,
2.505776E+1,1.241600E+3,-1.026320E-6,-1.564630E-7,1.038178E-6,-1.713320E+2,
2.525815E+1,1.263200E+3,-1.063580E-6,-2.272440E-7,1.087586E-6,-1.679396E+2,
2.545864E+1,1.274700E+3,-1.130630E-6,-1.285230E-7,1.137911E-6,-1.735148E+2,
2.565915E+1,1.284900E+3,-1.106420E-6,-3.352780E-8,1.106928E-6,-1.782643E+2,
2.585862E+1,1.307900E+3,-1.009560E-6,-1.359740E-7,1.018676E-6,-1.723292E+2,
2.605809E+1,1.318900E+3,-8.475070E-7,-1.434250E-7,8.595574E-7,-1.703948E+2,
2.625756E+1,1.342300E+3,-5.550720E-7,-3.334150E-7,6.475110E-7,-1.490080E+2,
2.645795E+1,1.353000E+3,-6.798690E-7,-3.650800E-7,7.716899E-7,-1.517648E+2,
2.665846E+1,1.365200E+3,-7.953530E-7,-2.831240E-7,8.442426E-7,-1.604057E+2,
2.685898E+1,1.386900E+3,-9.238760E-7,8.940740E-8,9.281921E-7,1.744725E+2,
2.705935E+1,1.399300E+3,-1.078480E-6,8.754480E-8,1.082027E-6,1.753592E+2,
2.725788E+1,1.419900E+3,-1.147400E-6,6.519300E-8,1.149251E-6,1.767481E+2,
2.745933E+1,1.429600E+3,-1.188370E-6,-1.490130E-8,1.188463E-6,-1.792816E+2,
2.765873E+1,1.450400E+3,-1.188370E-6,2.048920E-8,1.188547E-6,1.790122E+2,
2.785925E+1,1.459400E+3,-1.158570E-6,-1.285230E-7,1.165677E-6,-1.736699E+2,
2.805773E+1,1.469500E+3,-1.154850E-6,-1.173470E-7,1.160797E-6,-1.741980E+2,
2.825915E+1,1.489100E+3,-1.067300E-6,-1.173470E-7,1.079813E-6,-1.712688E+2,
2.845761E+1,1.499600E+3,-1.115730E-6,-1.676390E-7,1.128254E-6,-1.714552E+2,
2.865908E+1,1.518700E+3,-1.030050E-6,-1.080340E-7,1.035700E-6,-1.740126E+2,
2.885857E+1,1.539700E+3,-9.611320E-7,-2.384200E-7,9.902620E-7,-1.660683E+2,
2.905807E+1,1.549000E+3,-1.013290E-6,-1.285230E-7,1.021408E-6,-1.727714E+2,
2.925953E+1,1.560300E+3,-1.136220E-6,-8.009420E-8,1.139039E-6,-1.759678E+2,
2.945794E+1,1.582000E+3,-1.003970E-6,-8.568210E-8,1.007620E-6,-1.751220E+2,
2.965847E+1,1.593100E+3,-1.076620E-6,-4.284110E-8,1.077472E-6,-1.777213E+2,
2.985890E+1,1.612600E+3,-1.013290E-6,-1.620510E-7,1.026166E-6,-1.709139E+2,
2.985890E+1,1.612600E+3,-1.013290E-6,-1.620510E-7,1.186875E-6,-1.734215E+2,
3.025885E+1,1.633600E+3,-1.095240E-6,-1.918530E-7,1.111916E-6,-1.700643E+2,
3.045929E+1,1.656400E+3,-1.139950E-6,-1.285230E-7,1.147172E-6,-1.735674E+2,
3.065881E+1,1.666700E+3,-1.069170E-6,-1.564630E-7,1.080558E-6,-1.716744E+2,
3.085829E+1,1.686700E+3,-1.151120E-6,-1.005830E-7,1.155506E-6,-1.750063E+2,
3.085829E+1,1.686700E+3,-1.151120E-6,-1.005830E-7,1.115918E-6,-1.725191E+2,
3.125815E+1,1.716900E+3,-1.093380E-6,-1.750900E-7,1.107310E-6,-1.709021E+2,
3.145759E+1,1.726100E+3,-1.087790E-6,-1.434250E-7,1.097205E-6,-1.724889E+2,
3.165911E+1,1.747100E+3,-1.218180E-6,-7.078100E-8,1.220235E-6,-1.766746E+2,
3.185857E+1,1.756000E+3,-1.141810E-6,-7.636890E-8,1.144361E-6,-1.761735E+2,
3.205809E+1,1.777100E+3,-1.162300E-6,-1.266610E-7,1.169181E-6,-1.737808E+2,
3.225851E+1,1.786000E+3,-1.169750E-6,-6.333040E-8,1.171463E-6,-1.769010E+2,
3.245896E+1,1.807200E+3,-1.169750E-6,-1.434250E-7,1.178510E-6,-1.730098E+2,
3.265943E+1,1.816300E+3,-1.298270E-6,-3.352780E-8,1.298703E-6,-1.785207E+2,
3.285791E+1,1.840200E+3,-1.214450E-6,-9.685800E-8,1.218306E-6,-1.754401E+2,
3.285791E+1,1.840200E+3,-1.214450E-6,-9.685800E-8,1.299340E-6,-1.727527E+2,
3.325782E+1,1.870400E+3,-1.292680E-6,-8.381950E-8,1.295395E-6,-1.762900E+2,
3.345934E+1,1.879400E+3,-1.246120E-6,-1.825400E-7,1.259419E-6,-1.716662E+2,
3.365881E+1,1.892200E+3,-1.205140E-6,-8.381950E-8,1.208051E-6,-1.760214E+2,
3.385823E+1,1.912200E+3,-1.149260E-6,-1.583260E-7,1.160115E-6,-1.721561E+2,
3.405864E+1,1.922600E+3,-1.234940E-6,-4.284110E-8,1.235683E-6,-1.780132E+2,
3.425916E+1,1.933300E+3,-1.216310E-6,-1.620510E-7,1.227058E-6,-1.724111E+2,
3.445867E+1,1.955900E+3,-1.335520E-6,-7.823160E-8,1.337809E-6,-1.766476E+2,
3.465912E+1,1.966200E+3,-1.227490E-6,-2.067550E-7,1.244781E-6,-1.704390E+2,
3.485855E+1,1.985300E+3,-1.410030E-6,-1.862650E-7,1.422280E-6,-1.724748E+2,
3.505793E+1,1.996300E+3,-1.369050E-6,-2.663600E-7,1.394721E-6,-1.689902E+2,
3.525948E+1,2.016000E+3,-1.424930E-6,-2.123420E-7,1.440665E-6,-1.715242E+2,
3.545795E+1,2.026400E+3,-1.367190E-6,-2.998880E-7,1.399693E-6,-1.676283E+2,
3.565835E+1,2.046700E+3,-1.508750E-6,-1.601880E-7,1.517230E-6,-1.739395E+2,
3.585885E+1,2.056400E+3,-1.480810E-6,-2.551840E-7,1.502637E-6,-1.702224E+2,
3.605926E+1,2.079800E+3,-1.713640E-6,-1.974410E-7,1.724977E-6,-1.734275E+2,
3.625883E+1,2.089300E+3,-1.650310E-6,-1.154840E-7,1.654346E-6,-1.759971E+2,
3.645923E+1,2.101200E+3,-1.590710E-6,-1.695020E-7,1.599715E-6,-1.739177E+2,
3.665868E+1,2.122300E+3,-1.536690E-6,-2.067550E-7,1.550537E-6,-1.723371E+2,
3.685819E+1,2.131200E+3,-1.473360E-6,-2.421460E-7,1.493126E-6,-1.706669E+2,
3.705863E+1,2.152100E+3,-1.441690E-6,-2.700850E-7,1.466771E-6,-1.693893E+2,
3.725809E+1,2.161600E+3,-1.467770E-6,-2.644970E-7,1.491411E-6,-1.697847E+2,
3.745759E+1,2.185200E+3,-1.473360E-6,-2.253810E-7,1.490499E-6,-1.713028E+2,
3.765803E+1,2.194100E+3,-1.490120E-6,-2.440080E-7,1.509966E-6,-1.707003E+2,
3.785946E+1,2.215200E+3,-1.523650E-6,-2.346940E-7,1.541619E-6,-1.712433E+2,
3.805796E+1,2.224400E+3,-1.527380E-6,-3.222390E-7,1.561002E-6,-1.680867E+2,
3.825941E+1,2.235700E+3,-1.505020E-6,-4.209600E-7,1.562784E-6,-1.643735E+2,
3.845794E+1,2.254700E+3,-1.478950E-6,-3.166510E-7,1.512468E-6,-1.679151E+2,
3.865940E+1,2.267800E+3,-1.598160E-6,-2.011670E-7,1.610771E-6,-1.728257E+2,
3.885883E+1,2.287100E+3,-1.510610E-6,-1.825400E-7,1.521599E-6,-1.731099E+2,
3.905927E+1,2.298300E+3,-1.605610E-6,-2.253810E-7,1.621351E-6,-1.720095E+2,
3.925878E+1,2.311000E+3,-1.609330E-6,-2.011670E-7,1.621854E-6,-1.728750E+2,
3.945823E+1,2.330500E+3,-1.559040E-6,-1.490130E-7,1.566145E-6,-1.745403E+2,
3.945823E+1,2.330500E+3,-1.559040E-6,-1.490130E-7,1.504543E-6,-1.676327E+2,
3.985918E+1,2.361000E+3,-1.434240E-6,-3.036130E-7,1.466024E-6,-1.680476E+2,
4.005765E+1,2.371000E+3,-1.540410E-6,-2.719480E-7,1.564231E-6,-1.699880E+2,
4.025829E+1,2.391500E+3,-1.717370E-6,-1.359740E-7,1.722745E-6,-1.754730E+2,
4.045758E+1,2.401000E+3,-1.562770E-6,-2.551840E-7,1.583467E-6,-1.707260E+2,
4.065900E+1,2.422000E+3,-1.907360E-6,-1.918530E-7,1.916985E-6,-1.742562E+2,
4.085852E+1,2.431100E+3,-1.821670E-6,-3.892950E-7,1.862802E-6,-1.679372E+2,
4.105892E+1,2.454500E+3,-1.871970E-6,-2.291060E-7,1.885938E-6,-1.730224E+2,
4.125941E+1,2.464400E+3,-1.790010E-6,-3.092010E-7,1.816519E-6,-1.701996E+2,
4.145888E+1,2.485100E+3,-1.648450E-6,-2.663600E-7,1.669831E-6,-1.708214E+2,
4.165834E+1,2.494400E+3,-1.737860E-6,-2.291060E-7,1.752897E-6,-1.724899E+2,
4.185787E+1,2.515500E+3,-1.870100E-6,-2.943000E-7,1.893116E-6,-1.710566E+2,
4.205831E+1,2.524400E+3,-1.965110E-6,-3.743930E-7,2.000457E-6,-1.692133E+2,
4.225878E+1,2.535100E+3,-1.965110E-6,-3.743930E-7,2.231415E-6,-1.733852E+2,
4.225878E+1,2.535100E+3,-2.216560E-6,-2.570470E-7,2.363709E-6,-1.706119E+2,
4.265864E+1,2.567200E+3,-2.356260E-6,-1.881280E-7,2.363758E-6,-1.754351E+2,
4.285820E+1,2.580200E+3,-2.495960E-6,-1.825400E-7,2.502626E-6,-1.758172E+2,
4.305866E+1,2.599300E+3,-2.097350E-6,-1.059850E-6,2.349927E-6,-1.531912E+2,
4.325909E+1,2.610400E+3,-1.749030E-6,-9.369140E-7,1.984166E-6,-1.518231E+2,
4.345750E+1,2.629700E+3,-2.056370E-6,-7.133970E-7,2.176601E-6,-1.608673E+2,
4.365796E+1,2.641000E+3,-2.069410E-6,-6.966330E-7,2.183519E-6,-1.613950E+2,
4.385851E+1,2.660200E+3,-2.337630E-6,-3.147890E-7,2.358730E-6,-1.723306E+2,
4.405790E+1,2.671300E+3,-2.427040E-6,-1.899910E-7,2.434465E-6,-1.755240E+2,
4.425846E+1,2.692700E+3,-2.307830E-6,8.754480E-8,2.309490E-6,1.778276E+2,
4.445888E+1,2.704100E+3,-2.421450E-6,1.676390E-7,2.427246E-6,1.760397E+2,
4.465932E+1,2.713600E+3,-2.328320E-6,6.333040E-8,2.329181E-6,1.784419E+2,
4.485786E+1,2.736500E+3,-2.678500E-6,-2.030290E-7,2.686184E-6,-1.756653E+2,
4.505825E+1,2.746900E+3,-2.570460E-6,-3.967450E-7,2.600898E-6,-1.712258E+2,
4.505825E+1,2.746900E+3,-2.570460E-6,-3.967450E-7,2.793626E-6,-1.754109E+2,
4.525870E+1,2.767100E+3,-2.784670E-6,-2.235180E-7,2.977623E-6,-1.725238E+2,
4.565762E+1,2.799100E+3,-3.078970E-6,-2.868490E-7,3.092303E-6,-1.746775E+2,
4.585908E+1,2.809600E+3,-3.082690E-6,-4.116460E-7,3.110053E-6,-1.723940E+2,
4.605859E+1,2.818500E+3,-3.064070E-6,-3.688060E-7,3.086186E-6,-1.731366E+2,
4.625905E+1,2.842600E+3,-3.196310E-6,-2.384200E-7,3.205190E-6,-1.757341E+2,
4.645848E+1,2.851500E+3,-3.296900E-6,-4.377230E-7,3.325831E-6,-1.724372E+2,
4.665796E+1,2.872300E+3,-3.308070E-6,-4.936050E-7,3.344693E-6,-1.715134E+2,
4.685942E+1,2.881900E+3,-3.421690E-6,-3.967450E-7,3.444614E-6,-1.733861E+2,
4.705885E+1,2.902400E+3,-3.501790E-6,-5.755610E-7,3.548775E-6,-1.706662E+2,
4.725835E+1,2.911500E+3,-3.602370E-6,-5.029180E-7,3.637306E-6,-1.720524E+2,
4.745883E+1,2.935600E+3,-3.842670E-6,-4.284100E-7,3.866477E-6,-1.736385E+2,
4.765825E+1,2.945000E+3,-3.842670E-6,-4.284100E-7,3.707744E-6,-1.743782E+2,
4.785878E+1,2.957900E+3,-3.764420E-6,-2.924370E-7,3.775762E-6,-1.755579E+2,
4.805923E+1,2.977700E+3,-3.708540E-6,-3.408660E-7,3.724172E-6,-1.747485E+2,
4.825768E+1,2.988700E+3,-3.708540E-6,-3.408660E-7,3.712054E-6,-1.745869E+2,
4.845818E+1,3.010900E+3,-3.661970E-6,-3.501790E-7,3.678675E-6,-1.745377E+2,
4.865760E+1,3.021000E+3,-3.485020E-6,-4.190970E-7,3.510129E-6,-1.731427E+2,
4.885912E+1,3.032000E+3,-3.252190E-6,-3.185140E-7,3.267750E-6,-1.744064E+2,
4.905859E+1,3.053400E+3,-2.682220E-6,-3.948830E-7,2.711132E-6,-1.716249E+2,
4.925808E+1,3.064600E+3,-2.296660E-6,-2.943000E-7,2.315439E-6,-1.726978E+2,
4.945845E+1,3.083900E+3,-1.430520E-6,-4.265480E-7,1.492759E-6,-1.633966E+2,
4.965793E+1,3.095100E+3,-6.817320E-7,-3.930200E-7,7.869074E-7,-1.500365E+2,
4.965793E+1,3.095100E+3,-6.817320E-7,-3.930200E-7,4.070014E-7,-9.868638E+1,
5.005890E+1,3.127500E+3,9.536820E-7,-2.756730E-7,9.927260E-7,-1.612256E+1,
5.025839E+1,3.137100E+3,1.605610E-6,-3.576300E-7,1.644957E-6,-1.255695E+1,
5.045879E+1,3.157900E+3,2.408410E-6,-4.023330E-7,2.441784E-6,-9.483879E+0,
5.065929E+1,3.167100E+3,2.758590E-6,-3.390030E-7,2.779342E-6,-7.005949E+0,
5.085781E+1,3.190400E+3,3.244740E-6,-1.359740E-7,3.247588E-6,-2.399632E+0,
5.105826E+1,3.200400E+3,3.606100E-6,-1.601880E-7,3.609656E-6,-2.543487E+0,
5.125870E+1,3.220800E+3,3.816590E-6,1.303860E-8,3.816612E-6,1.957386E-1,
5.145817E+1,3.230200E+3,4.041970E-6,-3.166520E-8,4.042094E-6,-4.488517E-1,
5.165761E+1,3.242200E+3,4.153730E-6,-1.862660E-8,4.153772E-6,-2.569301E-1,
5.185807E+1,3.263400E+3,4.479690E-6,-1.117590E-7,4.481084E-6,-1.429115E+0,
5.205748E+1,3.272500E+3,4.507630E-6,0.000000E+0,4.507630E-6,0.000000E+0,
5.225801E+1,3.293500E+3,4.606350E-6,1.136220E-7,4.607751E-6,1.412993E+0,
5.245844E+1,3.303100E+3,4.569100E-6,8.940740E-8,4.569975E-6,1.121011E+0,
5.265889E+1,3.323500E+3,4.850360E-6,1.676390E-8,4.850389E-6,1.980259E-1,
5.285845E+1,3.333700E+3,4.876430E-6,-6.146770E-8,4.876817E-6,-7.221786E-1,
5.305884E+1,3.353700E+3,4.686440E-6,-1.825400E-7,4.689994E-6,-2.230582E+0,
5.325833E+1,3.364300E+3,4.537430E-6,-2.235180E-7,4.542932E-6,-2.820163E+0,
5.345877E+1,3.383800E+3,4.537430E-6,-2.235180E-7,4.676312E-6,-1.209649E+0,
5.365926E+1,3.394900E+3,4.664090E-6,-1.490130E-7,4.666470E-6,-1.829920E+0,
5.385776E+1,3.404900E+3,4.759090E-6,-1.918530E-7,4.762956E-6,-2.308512E+0,
5.405917E+1,3.427300E+3,4.796340E-6,3.352780E-8,4.796457E-6,4.005075E-1,
5.425862E+1,3.438100E+3,4.896920E-6,-1.862660E-8,4.896955E-6,-2.179371E-1,
5.445912E+1,3.458000E+3,4.919270E-6,-3.185140E-7,4.929571E-6,-3.704629E+0,
