Sample Name, AUS25x23_32G
Freq, 32, GHz, Power, 10, dBm
SR850: f = 25 Hz; phase = 96 deg; output = 5 V; sens. = 50 uV; tc = 300 ms; 12dB/oct
Field	X	Y
Oe	V	V
*
-7.085000E+2	6.407540E-7	-6.891830E-8
-7.085000E+2	6.407540E-7	-6.891830E-8
-7.073000E+2	5.941870E-7	-3.166520E-8
-7.066000E+2	5.811490E-7	-4.097840E-8
-7.006000E+2	4.749760E-7	4.656640E-8
-6.811000E+2	5.085060E-7	5.774220E-8
-6.699000E+2	5.364450E-7	2.421450E-8
-6.420000E+2	6.649680E-7	-4.842900E-8
-6.273000E+2	6.426160E-7	-5.587960E-9
-6.108000E+2	6.761440E-7	3.539050E-8
-5.753000E+2	7.357480E-7	2.235190E-8
-5.584000E+2	7.599630E-7	-5.587960E-9
-5.281000E+2	7.245730E-7	-2.421450E-8
-5.133000E+2	8.568200E-7	-7.823160E-8
-4.862000E+2	8.568200E-7	-1.247980E-7
-4.721000E+2	8.661340E-7	-2.048920E-7
-4.453000E+2	9.350520E-7	7.823160E-8
-4.335000E+2	9.443650E-7	1.769520E-7
-4.243000E+2	1.013290E-6	1.117590E-7
-4.018000E+2	9.499530E-7	1.247980E-7
-3.938000E+2	1.033780E-6	1.601880E-7
-3.737000E+2	1.115730E-6	1.583260E-7
-3.650000E+2	1.184650E-6	7.636890E-8
-3.545000E+2	1.244250E-6	-3.166520E-8
-3.347000E+2	1.290820E-6	0.000000E+0
-3.261000E+2	1.337390E-6	-1.061710E-7
-3.050000E+2	1.356010E-6	-7.078100E-8
-2.959000E+2	1.439830E-6	-1.303860E-7
-2.744000E+2	1.152980E-6	-1.750900E-7
-2.646000E+2	9.760330E-7	-3.539050E-8
-2.435000E+2	1.134360E-6	-7.636890E-8
-2.330000E+2	1.104560E-6	-4.284110E-8
-2.330000E+2	1.104560E-6	-4.284110E-8
-1.974000E+2	9.276010E-7	7.823160E-8
-1.871000E+2	8.400570E-7	7.823160E-8
-1.669000E+2	7.767270E-7	3.166520E-8
-1.558000E+2	6.854570E-7	5.774220E-8
-1.466000E+2	6.742810E-7	2.607710E-8
-1.236000E+2	6.798690E-7	3.725310E-8
-1.137000E+2	5.848740E-7	3.911580E-8
-9.170000E+1	5.923250E-7	-8.940740E-8
-8.100000E+1	6.277150E-7	-6.519300E-8
-6.130000E+1	4.861540E-7	-8.940740E-8
-5.110000E+1	4.898790E-7	-7.450630E-8
-3.100000E+1	5.774240E-7	-7.450640E-9
-2.130000E+1	6.947700E-7	4.656640E-8
-1.180000E+1	6.519290E-7	-2.235190E-8
-1.180000E+1	6.519290E-7	-2.235190E-8
2.070000E+1	5.234070E-7	-4.284110E-8
4.180000E+1	3.352780E-7	-1.490130E-8
5.110000E+1	2.514590E-7	4.284110E-8
7.160000E+1	9.685800E-8	1.750900E-7
8.150000E+1	3.725320E-9	2.644970E-7
1.018000E+2	-7.823160E-8	1.937160E-7
1.123000E+2	-1.937160E-7	2.216560E-7
1.319000E+2	-1.825400E-7	-1.676390E-8
1.429000E+2	-2.440080E-7	-8.940740E-8
1.557000E+2	-4.060580E-7	-7.078100E-8
1.768000E+2	-5.215440E-7	-1.564630E-7
1.880000E+2	-6.388910E-7	-6.146770E-8
2.072000E+2	-5.234070E-7	-1.285230E-7
2.185000E+2	-3.967450E-7	-2.477340E-7
2.376000E+2	-6.556550E-7	-4.377230E-7
2.487000E+2	-7.599630E-7	-3.241020E-7
2.681000E+2	-8.400570E-7	-2.086170E-7
2.789000E+2	-8.903480E-7	-2.421460E-7
2.987000E+2	-1.160440E-6	-2.458710E-7
3.089000E+2	-1.400720E-6	-1.285230E-7
3.182000E+2	-1.441690E-6	-7.078100E-8
3.423000E+2	-1.469630E-6	4.656640E-8
3.423000E+2	-1.469630E-6	4.656640E-8
3.756000E+2	-1.091520E-6	-4.470370E-8
3.851000E+2	-9.499530E-7	-5.774220E-8
3.974000E+2	-8.977990E-7	-3.166520E-8
4.188000E+2	-1.087790E-6	6.705570E-8
