Sample Name, AUS25x23_36G
Freq, 36, GHz, Power, 10, dBm
SR850: f = 25 Hz; phase = 96 deg; output = 5 V; sens. = 20 uV; tc = 300 ms; 12dB/oct
Field	X	Y
Oe	V	V
*
-6.729000E+2	6.351660E-7	4.656640E-8
-6.726000E+2	5.504150E-7	1.071030E-7
-6.732000E+2	6.118830E-7	-7.450640E-9
-6.710000E+2	5.327200E-7	5.494830E-8
-6.575000E+2	5.587970E-7	-5.587960E-9
-6.464000E+2	5.057120E-7	4.377240E-8
-6.357000E+2	4.237540E-7	1.238670E-7
-6.053000E+2	4.330670E-7	2.514580E-8
-5.911000E+2	4.638000E-7	-2.514580E-8
-5.605000E+2	5.038490E-7	4.190970E-8
-5.605000E+2	5.038490E-7	4.190970E-8
-5.309000E+2	6.333030E-7	2.793980E-8
-4.969000E+2	7.078090E-7	2.514580E-8
-4.837000E+2	6.873200E-7	3.632180E-8
-4.522000E+2	7.348170E-7	-1.303860E-7
-4.405000E+2	7.413360E-7	-2.104800E-7
-4.251000E+2	7.543750E-7	-2.104800E-7
-4.037000E+2	8.922110E-7	-1.108280E-7
-3.928000E+2	7.897650E-7	7.264360E-8
-3.749000E+2	8.977990E-7	4.377240E-8
-3.647000E+2	8.745160E-7	1.061710E-7
-3.479000E+2	9.238760E-7	-2.048920E-8
-3.361000E+2	9.499530E-7	-7.636890E-8
-3.183000E+2	1.050540E-6	-2.216560E-7
-3.077000E+2	1.064510E-6	-2.020980E-7
-2.887000E+2	1.109210E-6	-2.495960E-7
-2.775000E+2	1.045880E-6	-1.490130E-7
-2.681000E+2	1.059850E-6	-9.220140E-8
-2.681000E+2	1.059850E-6	-9.220140E-8
-2.342000E+2	9.024550E-7	8.288820E-8
-2.115000E+2	9.350520E-7	7.450640E-9
-2.004000E+2	1.059850E-6	-1.676390E-8
-1.913000E+2	1.158570E-6	-7.264360E-8
-1.700000E+2	1.062650E-6	6.426170E-8
-1.610000E+2	1.006770E-6	1.965100E-7
-1.371000E+2	1.017940E-6	2.644970E-7
-1.282000E+2	9.965220E-7	1.825400E-7
-1.072000E+2	7.143280E-7	1.192100E-7
-9.840000E+1	7.115340E-7	6.239910E-8
-7.470000E+1	6.770750E-7	1.247980E-7
-6.570000E+1	7.171220E-7	9.406400E-8
-6.570000E+1	7.171220E-7	9.406400E-8
-4.160000E+1	6.379600E-7	1.424930E-7
-2.040000E+1	6.295780E-7	5.960510E-8
-9.300000E+0	4.861540E-7	1.192100E-7
9.900000E+0	3.231710E-7	8.847610E-8
9.900000E+0	3.231710E-7	8.847610E-8
4.020000E+1	-9.313270E-8	7.823160E-8
5.100000E+1	-1.685700E-7	1.611200E-7
7.070000E+1	-1.750900E-7	1.369050E-7
8.100000E+1	-1.471500E-7	7.823160E-8
1.012000E+2	-1.229350E-7	1.871970E-7
1.110000E+2	-9.778930E-8	1.499440E-7
1.335000E+2	-3.753250E-7	-8.381960E-9
1.441000E+2	-5.140940E-7	-2.793980E-8
1.529000E+2	-5.159560E-7	-1.108280E-7
1.768000E+2	-4.936050E-7	2.793980E-9
1.857000E+2	-4.507620E-7	-8.754480E-8
1.857000E+2	-4.507620E-7	-8.754480E-8
2.158000E+2	-8.698590E-7	-7.450630E-8
2.397000E+2	-9.937280E-7	-8.381950E-8
2.490000E+2	-9.536820E-7	-1.769520E-7
2.613000E+2	-7.748640E-7	-2.020980E-7
2.826000E+2	-6.239900E-7	1.490130E-8
2.917000E+2	-6.072260E-7	1.033770E-7
3.125000E+2	-6.575170E-7	2.011670E-7
3.222000E+2	-8.335370E-7	2.309690E-7
3.427000E+2	-9.741710E-7	2.365570E-7
3.530000E+2	-1.095240E-6	3.026820E-7
3.639000E+2	-1.040290E-6	2.030290E-7
3.854000E+2	-1.119460E-6	7.264360E-8
3.969000E+2	-1.130630E-6	6.146770E-8
4.190000E+2	-1.019810E-6	-3.539050E-8
4.303000E+2	-1.035640E-6	1.862660E-8
4.426000E+2	-9.993160E-7	1.396990E-8
4.629000E+2	-8.791720E-7	-7.078100E-8
