Sample Name, AUS25x23_8G
Freq, 8, GHz, Power, 10, dBm
SR850: f = 25 Hz; phase = 96 deg; output = 5 V; sens. = 50 uV; tc = 300 ms; 12dB/oct
Time,Field,X,Y,R,theta
s,Oe,V,V,V,deg
1.573581E+1,5.411000E+2,1.779400E-5,-1.508750E-7,1.779464E-5,-4.857982E-1,
1.593628E+1,5.652000E+2,1.768590E-5,-4.880170E-7,1.769263E-5,-1.580594E+0,
1.613674E+1,5.743000E+2,1.756110E-5,-7.171220E-7,1.757574E-5,-2.338421E+0,
1.633622E+1,5.865000E+2,1.744570E-5,-7.785890E-7,1.746307E-5,-2.555374E+0,
1.653564E+1,5.979000E+2,1.749220E-5,-8.307430E-7,1.751192E-5,-2.719059E+0,
1.673510E+1,6.197000E+2,1.807900E-5,-5.886000E-7,1.808858E-5,-1.864726E+0,
1.693661E+1,6.305000E+2,1.834720E-5,-3.874320E-7,1.835129E-5,-1.209717E+0,
1.713511E+1,6.532000E+2,1.823730E-5,-4.805660E-7,1.824363E-5,-1.509436E+0,
1.733548E+1,6.632000E+2,1.829320E-5,-3.501790E-7,1.829655E-5,-1.096655E+0,
1.753508E+1,6.746000E+2,1.848310E-5,-2.421460E-7,1.848469E-5,-7.505857E-1,
1.773551E+1,6.993000E+2,1.840490E-5,-2.384200E-7,1.840644E-5,-7.421771E-1,
1.793688E+1,7.106000E+2,1.835090E-5,-1.136220E-7,1.835125E-5,-3.547498E-1,
1.813639E+1,7.302000E+2,1.850920E-5,-1.303860E-8,1.850920E-5,-4.036137E-2,
1.833686E+1,7.416000E+2,1.886130E-5,-1.415620E-7,1.886183E-5,-4.300209E-1,
1.853630E+1,7.512000E+2,1.915000E-5,-3.799810E-7,1.915377E-5,-1.136734E+0,
1.873679E+1,7.746000E+2,1.929150E-5,-2.048920E-7,1.929259E-5,-6.085066E-1,
1.893524E+1,7.850000E+2,1.941260E-5,-3.911580E-8,1.941264E-5,-1.154491E-1,
1.913672E+1,8.076000E+2,1.980560E-5,-1.434250E-7,1.980612E-5,-4.149081E-1,
1.933619E+1,8.189000E+2,1.987270E-5,-2.644970E-7,1.987446E-5,-7.625369E-1,
1.953665E+1,8.281000E+2,2.004030E-5,-2.663600E-7,2.004207E-5,-7.614859E-1,
1.973509E+1,8.524000E+2,2.073140E-5,2.793980E-8,2.073142E-5,7.721773E-2,
1.993557E+1,8.621000E+2,2.105550E-5,1.862660E-9,2.105550E-5,5.068631E-3,
2.013505E+1,8.861000E+2,2.157700E-5,5.960510E-8,2.157708E-5,1.582756E-1,
2.033552E+1,8.968000E+2,2.178000E-5,2.458710E-7,2.178139E-5,6.467756E-1,
2.053599E+1,9.092000E+2,2.205570E-5,1.788150E-7,2.205642E-5,4.645112E-1,
2.073644E+1,9.311000E+2,2.225690E-5,-1.415620E-7,2.225735E-5,-3.644171E-1,
2.093591E+1,9.435000E+2,2.219170E-5,-6.519300E-8,2.219180E-5,-1.683185E-1,
2.113638E+1,9.543000E+2,2.232760E-5,-2.607710E-8,2.232762E-5,-6.691750E-2,
2.133681E+1,9.748000E+2,2.237230E-5,-9.685800E-8,2.237251E-5,-2.480532E-1,
2.153629E+1,9.851000E+2,2.249340E-5,5.960510E-8,2.249348E-5,1.518273E-1,
2.173577E+1,1.009100E+3,2.246360E-5,2.551840E-7,2.246505E-5,6.508457E-1,
2.193523E+1,1.019600E+3,2.214510E-5,1.788150E-7,2.214582E-5,4.626361E-1,
2.213663E+1,1.019600E+3,2.214510E-5,1.788150E-7,2.133923E-5,-4.401130E-1,
2.233520E+1,1.051300E+3,2.086730E-5,-2.477340E-7,2.086877E-5,-6.801765E-1,
2.253567E+1,1.071300E+3,1.990620E-5,-3.799810E-7,1.990983E-5,-1.093562E+0,
2.273511E+1,1.081800E+3,1.912760E-5,-2.197930E-7,1.912886E-5,-6.583501E-1,
2.293552E+1,1.102700E+3,1.717180E-5,6.146770E-8,1.717191E-5,2.050935E-1,
2.313598E+1,1.116900E+3,1.580090E-5,8.940740E-8,1.580115E-5,3.241975E-1,
2.333550E+1,1.128000E+3,1.445980E-5,3.725320E-9,1.445980E-5,1.476128E-2,
2.353594E+1,1.149000E+3,1.125970E-5,2.011670E-7,1.126150E-5,1.023544E+0,
2.373639E+1,1.159700E+3,9.721200E-6,4.600750E-7,9.732081E-6,2.709614E+0,
2.393587E+1,1.180900E+3,6.124410E-6,2.216560E-7,6.128420E-6,2.072757E+0,
2.413637E+1,1.190800E+3,6.124410E-6,2.216560E-7,4.053791E-6,-1.026791E+0,
2.433580E+1,1.214200E+3,-1.918530E-7,1.154840E-7,2.239288E-7,1.489546E+2,
2.453529E+1,1.224800E+3,-2.121570E-6,-1.601880E-7,2.127609E-6,-1.756821E+2,
2.473574E+1,1.236900E+3,-4.058730E-6,-4.861540E-7,4.087742E-6,-1.731697E+2,
2.493526E+1,1.258400E+3,-7.087390E-6,-6.351660E-7,7.115795E-6,-1.748789E+2,
2.513669E+1,1.267500E+3,-8.475090E-6,-7.469240E-7,8.507940E-6,-1.749634E+2,
2.533515E+1,1.289100E+3,-1.098040E-5,-7.376110E-7,1.100515E-5,-1.761569E+2,
2.553657E+1,1.298300E+3,-1.224140E-5,-8.940730E-7,1.227401E-5,-1.758227E+2,
2.573506E+1,1.320000E+3,-1.426790E-5,-9.909340E-7,1.430227E-5,-1.760271E+2,
2.593552E+1,1.329400E+3,-1.497570E-5,-9.350520E-7,1.500486E-5,-1.764272E+2,
2.613601E+1,1.350800E+3,-1.616790E-5,-7.301610E-7,1.618438E-5,-1.774142E+2,
2.633540E+1,1.360900E+3,-1.688690E-5,-4.917420E-7,1.689406E-5,-1.783320E+2,
2.653692E+1,1.385100E+3,-1.808080E-5,-4.246850E-7,1.808579E-5,-1.786545E+2,
2.673538E+1,1.394300E+3,-1.868430E-5,-2.626350E-7,1.868615E-5,-1.791947E+2,
2.693586E+1,1.405600E+3,-1.897120E-5,-2.868490E-7,1.897337E-5,-1.791337E+2,
2.713628E+1,1.424900E+3,-1.928590E-5,-4.395860E-7,1.929091E-5,-1.786943E+2,
2.733679E+1,1.436200E+3,-1.950760E-5,-3.222390E-7,1.951026E-5,-1.790536E+2,
2.753622E+1,1.455300E+3,-2.004590E-5,-7.040840E-7,2.005826E-5,-1.779884E+2,
2.773573E+1,1.466300E+3,-2.047620E-5,-6.314400E-7,2.048593E-5,-1.782337E+2,
2.793625E+1,1.485600E+3,-2.048360E-5,-5.867370E-7,2.049200E-5,-1.783593E+2,
2.813570E+1,1.496200E+3,-2.024330E-5,-4.414490E-7,2.024811E-5,-1.787507E+2,
2.833612E+1,1.515900E+3,-2.049480E-5,-5.215430E-8,2.049487E-5,-1.798542E+2,
2.853658E+1,1.525900E+3,-2.061030E-5,-1.918530E-7,2.061119E-5,-1.794667E+2,
2.873502E+1,1.546300E+3,-2.032900E-5,-6.910450E-7,2.034074E-5,-1.780531E+2,
2.893654E+1,1.546300E+3,-2.032900E-5,-6.910450E-7,2.014301E-5,-1.779173E+2,
2.913595E+1,1.578600E+3,-2.001240E-5,-6.649680E-7,2.002344E-5,-1.780969E+2,
2.933544E+1,1.588900E+3,-1.977210E-5,-7.543750E-7,1.978649E-5,-1.778150E+2,
2.953692E+1,1.609100E+3,-1.968080E-5,-5.364450E-7,1.968811E-5,-1.784387E+2,
2.973535E+1,1.619000E+3,-1.957090E-5,-6.780060E-7,1.958264E-5,-1.780159E+2,
2.993581E+1,1.639700E+3,-1.954300E-5,-6.854570E-7,1.955502E-5,-1.779912E+2,
3.013529E+1,1.649000E+3,-1.925430E-5,-7.450620E-7,1.926871E-5,-1.777840E+2,
3.033570E+1,1.670100E+3,-1.888360E-5,-5.029180E-7,1.889030E-5,-1.784744E+2,
3.053631E+1,1.679100E+3,-1.852780E-5,-6.686930E-7,1.853986E-5,-1.779330E+2,
3.073567E+1,1.691400E+3,-1.820930E-5,-7.823150E-7,1.822610E-5,-1.775400E+2,
3.093514E+1,1.712200E+3,-1.823350E-5,-5.569350E-7,1.824200E-5,-1.782505E+2,
3.113563E+1,1.724300E+3,-1.809390E-5,-5.345830E-7,1.810180E-5,-1.783077E+2,
3.133510E+1,1.735000E+3,-1.809390E-5,-3.017500E-7,1.809642E-5,-1.790446E+2,
3.153558E+1,1.757100E+3,-1.763380E-5,-6.258520E-7,1.764490E-5,-1.779673E+2,
3.173599E+1,1.767000E+3,-1.749220E-5,-5.848740E-7,1.750198E-5,-1.780850E+2,
3.193548E+1,1.790100E+3,-1.780510E-5,-3.967450E-7,1.780952E-5,-1.787235E+2,
3.213692E+1,1.799300E+3,-1.776420E-5,-6.742810E-7,1.777699E-5,-1.778263E+2,
3.233538E+1,1.810500E+3,-1.773440E-5,-6.519290E-7,1.774638E-5,-1.778947E+2,
3.253689E+1,1.832000E+3,-1.753130E-5,-5.122310E-7,1.753878E-5,-1.783264E+2,
3.273539E+1,1.842800E+3,-1.726870E-5,-4.861540E-7,1.727554E-5,-1.783874E+2,
3.293582E+1,1.862000E+3,-1.674160E-5,-6.482040E-7,1.675414E-5,-1.777827E+2,
3.313522E+1,1.873300E+3,-1.664290E-5,-7.245730E-7,1.665867E-5,-1.775071E+2,
3.333570E+1,1.892400E+3,-1.660560E-5,-6.333030E-7,1.661767E-5,-1.778159E+2,
3.353620E+1,1.903500E+3,-1.654970E-5,-6.444790E-7,1.656224E-5,-1.777699E+2,
3.373569E+1,1.922600E+3,-1.627400E-5,-5.327200E-7,1.628272E-5,-1.781251E+2,
3.393611E+1,1.933700E+3,-1.626100E-5,-6.314400E-7,1.627326E-5,-1.777762E+2,
3.413558E+1,1.942800E+3,-1.621630E-5,-4.805660E-7,1.622342E-5,-1.783026E+2,
3.433606E+1,1.964100E+3,-1.588100E-5,-3.725310E-7,1.588537E-5,-1.786562E+2,
3.453655E+1,1.976200E+3,-1.576550E-5,-3.110640E-7,1.576857E-5,-1.788697E+2,
3.473501E+1,1.997100E+3,-1.564820E-5,-8.009420E-8,1.564840E-5,-1.797067E+2,
3.493541E+1,2.006100E+3,-1.554020E-5,-1.378370E-7,1.554081E-5,-1.794918E+2,
3.513694E+1,2.027200E+3,-1.549730E-5,-2.458710E-7,1.549925E-5,-1.790911E+2,
3.533641E+1,2.036100E+3,-1.550660E-5,-1.434250E-7,1.550726E-5,-1.794701E+2,
3.553585E+1,2.057200E+3,-1.527570E-5,-1.546000E-7,1.527648E-5,-1.794202E+2,
3.573631E+1,2.066100E+3,-1.523840E-5,-1.974410E-7,1.523968E-5,-1.792577E+2,
3.593575E+1,2.089900E+3,-1.513410E-5,-7.078100E-8,1.513427E-5,-1.797320E+2,
3.613623E+1,2.098800E+3,-1.491240E-5,-2.793990E-7,1.491502E-5,-1.789266E+2,
3.633573E+1,2.109300E+3,-1.469450E-5,-4.861540E-7,1.470254E-5,-1.781051E+2,
3.653621E+1,2.128600E+3,-1.415990E-5,-1.024460E-6,1.419691E-5,-1.758619E+2,
3.673662E+1,2.149700E+3,-1.369050E-5,-8.828970E-7,1.371894E-5,-1.763101E+2,
3.693611E+1,2.158800E+3,-1.344460E-5,-6.053630E-7,1.345822E-5,-1.774219E+2,
3.713558E+1,2.170000E+3,-1.330680E-5,-4.768410E-7,1.331534E-5,-1.779477E+2,
3.733606E+1,2.192000E+3,-1.327330E-5,-5.047800E-7,1.328289E-5,-1.778221E+2,
3.753647E+1,2.203200E+3,-1.321740E-5,-6.035010E-7,1.323117E-5,-1.773857E+2,
3.773692E+1,2.221500E+3,-1.295290E-5,-7.282980E-7,1.297336E-5,-1.767818E+2,
3.793542E+1,2.232900E+3,-1.288580E-5,-6.742810E-7,1.290343E-5,-1.770046E+2,
3.813692E+1,2.252000E+3,-1.257480E-5,-7.022210E-7,1.259439E-5,-1.768037E+2,
3.833535E+1,2.263300E+3,-1.239220E-5,-7.227100E-7,1.241326E-5,-1.766623E+2,
3.853586E+1,2.282400E+3,-1.226930E-5,-7.711390E-7,1.229351E-5,-1.764036E+2,
3.873533E+1,2.293400E+3,-1.243880E-5,-7.171220E-7,1.245945E-5,-1.767004E+2,
3.893679E+1,2.305400E+3,-1.235310E-5,-7.357480E-7,1.237499E-5,-1.765915E+2,
3.913523E+1,2.326600E+3,-1.212590E-5,-3.743930E-7,1.213168E-5,-1.782315E+2,
3.933672E+1,2.335400E+3,-1.178130E-5,-5.066430E-7,1.179219E-5,-1.775376E+2,
3.953518E+1,2.356400E+3,-1.158200E-5,-4.451740E-7,1.159055E-5,-1.777988E+2,
3.973663E+1,2.365400E+3,-1.149630E-5,-5.085060E-7,1.150754E-5,-1.774673E+2,
3.993609E+1,2.386500E+3,-1.159690E-5,-3.762560E-7,1.160300E-5,-1.781417E+2,
4.013561E+1,2.395300E+3,-1.151490E-5,-3.650800E-7,1.152069E-5,-1.781840E+2,
4.033603E+1,2.416400E+3,-1.122810E-5,-4.526250E-7,1.123722E-5,-1.776916E+2,
4.053550E+1,2.425300E+3,-1.092450E-5,-4.507620E-7,1.093380E-5,-1.776372E+2,
4.073591E+1,2.449100E+3,-1.101020E-5,-2.924370E-7,1.101408E-5,-1.784786E+2,
4.093545E+1,2.458000E+3,-1.103060E-5,-4.414490E-7,1.103943E-5,-1.777082E+2,
4.113691E+1,2.468700E+3,-1.079220E-5,-4.768410E-7,1.080273E-5,-1.774701E+2,
4.113691E+1,2.468700E+3,-1.079220E-5,-4.768410E-7,1.024277E-5,-1.778114E+2,
4.153580E+1,2.499900E+3,-1.032470E-5,-9.685800E-8,1.032515E-5,-1.794625E+2,
4.173628E+1,2.518200E+3,-1.027440E-5,-2.570470E-7,1.027761E-5,-1.785669E+2,
4.193673E+1,2.532200E+3,-1.028560E-5,-3.781190E-7,1.029255E-5,-1.778946E+2,
4.213523E+1,2.551200E+3,-1.044020E-5,-4.731140E-7,1.045091E-5,-1.774053E+2,
4.233565E+1,2.562400E+3,-1.056500E-5,-2.421460E-7,1.056777E-5,-1.786870E+2,
4.253515E+1,2.581400E+3,-1.038060E-5,-1.918530E-7,1.038237E-5,-1.789412E+2,
4.273554E+1,2.592300E+3,-1.003970E-5,-4.470370E-7,1.004965E-5,-1.774505E+2,
4.293609E+1,2.604500E+3,-9.939130E-6,-4.787030E-7,9.950651E-6,-1.772426E+2,
4.313556E+1,2.625000E+3,-9.864630E-6,-2.738110E-7,9.868429E-6,-1.784101E+2,
4.333500E+1,2.634400E+3,-9.642970E-6,-3.073380E-7,9.647866E-6,-1.781745E+2,
4.353545E+1,2.655400E+3,-9.397100E-6,7.450630E-8,9.397395E-6,1.795457E+2,
4.373587E+1,2.655400E+3,-9.397100E-6,7.450630E-8,9.397525E-6,-1.794549E+2,
4.393640E+1,2.687900E+3,-9.516310E-6,-2.011670E-7,9.518436E-6,-1.787890E+2,
4.413589E+1,2.697600E+3,-9.417590E-6,-3.520420E-7,9.424168E-6,-1.778592E+2,
4.433533E+1,2.707300E+3,-9.330050E-6,-3.185140E-7,9.335485E-6,-1.780448E+2,
4.453583E+1,2.730800E+3,-9.136330E-6,-4.488990E-7,9.147351E-6,-1.771871E+2,
4.473624E+1,2.739700E+3,-9.154960E-6,-6.165390E-7,9.175697E-6,-1.761472E+2,
4.493576E+1,2.760700E+3,-9.067410E-6,-7.767270E-7,9.100617E-6,-1.751039E+2,
4.513617E+1,2.769800E+3,-9.104670E-6,-6.146770E-7,9.125396E-6,-1.761377E+2,
4.533666E+1,2.790400E+3,-8.976150E-6,-3.799810E-7,8.984189E-6,-1.775760E+2,
4.553611E+1,2.800100E+3,-8.802920E-6,-2.030290E-7,8.805261E-6,-1.786788E+2,
4.573556E+1,2.820200E+3,-8.426660E-6,-4.600750E-7,8.439210E-6,-1.768749E+2,
4.593607E+1,2.830600E+3,-8.447150E-6,-3.557670E-7,8.454639E-6,-1.775883E+2,
4.613650E+1,2.850200E+3,-8.169620E-6,-4.768410E-7,8.183524E-6,-1.766596E+2,
4.633600E+1,2.861200E+3,-8.013160E-6,-5.085060E-7,8.029278E-6,-1.763689E+2,
4.653650E+1,2.880500E+3,-7.513940E-6,-6.444790E-7,7.541528E-6,-1.750977E+2,
4.653650E+1,2.880500E+3,-7.513940E-6,-6.444790E-7,7.452738E-6,-1.765755E+2,
4.693541E+1,2.911100E+3,-7.538150E-6,-6.035010E-7,7.562269E-6,-1.754227E+2,
4.713679E+1,2.922200E+3,-7.409630E-6,-4.079210E-7,7.420850E-6,-1.768489E+2,
4.733530E+1,2.941400E+3,-7.309050E-6,-5.941870E-7,7.333162E-6,-1.753524E+2,
4.753573E+1,2.954400E+3,-7.551190E-6,-8.102540E-7,7.594536E-6,-1.738755E+2,
4.773622E+1,2.964400E+3,-7.521390E-6,-9.052490E-7,7.575670E-6,-1.731371E+2,
4.793672E+1,2.984900E+3,-7.430120E-6,-6.929080E-7,7.462359E-6,-1.746722E+2,
4.813517E+1,2.997300E+3,-7.206600E-6,-7.413360E-7,7.244630E-6,-1.741267E+2,
4.833567E+1,3.018100E+3,-7.022200E-6,-4.842910E-7,7.038880E-6,-1.760548E+2,
4.853612E+1,3.027300E+3,-6.906720E-6,-3.930200E-7,6.917893E-6,-1.767432E+2,
4.873654E+1,3.037500E+3,-6.968180E-6,-3.501790E-7,6.976973E-6,-1.771231E+2,
4.893605E+1,3.060700E+3,-6.936520E-6,-4.917420E-7,6.953928E-6,-1.759450E+2,
4.913551E+1,3.070100E+3,-6.971910E-6,-5.587970E-7,6.994268E-6,-1.754176E+2,
4.933595E+1,3.090800E+3,-7.055730E-6,-7.543750E-7,7.095943E-6,-1.738973E+2,
4.953539E+1,3.100700E+3,-7.070630E-6,-6.910450E-7,7.104319E-6,-1.744180E+2,
4.973589E+1,3.111900E+3,-6.901130E-6,-6.314400E-7,6.929958E-6,-1.747721E+2,
4.993640E+1,3.133100E+3,-6.636630E-6,-4.600750E-7,6.652558E-6,-1.760344E+2,
5.013684E+1,3.154000E+3,-6.599380E-6,-2.775360E-7,6.605213E-6,-1.775919E+2,
5.033532E+1,3.163600E+3,-6.634770E-6,-3.203770E-7,6.642501E-6,-1.772355E+2,
5.053582E+1,3.174800E+3,-6.577030E-6,-3.203770E-7,6.584828E-6,-1.772112E+2,
5.073624E+1,3.193800E+3,-6.705550E-6,-2.291060E-7,6.709463E-6,-1.780432E+2,
5.093567E+1,3.204700E+3,-6.614280E-6,-1.117590E-8,6.614289E-6,-1.799032E+2,
5.113535E+1,3.224300E+3,-6.420570E-6,1.061710E-7,6.421448E-6,1.790526E+2,
5.133665E+1,3.234700E+3,-6.465270E-6,7.264360E-8,6.465678E-6,1.793563E+2,
5.153510E+1,3.254900E+3,-6.631050E-6,1.676390E-8,6.631071E-6,1.798552E+2,
5.173655E+1,3.267600E+3,-6.366550E-6,-4.842900E-8,6.366734E-6,-1.795642E+2,
5.193596E+1,3.287000E+3,-6.383310E-6,-2.458710E-7,6.388043E-6,-1.777942E+2,
5.213544E+1,3.297700E+3,-6.394490E-6,-3.445910E-7,6.403768E-6,-1.769154E+2,
5.233692E+1,3.317600E+3,-6.534190E-6,-2.533220E-7,6.539099E-6,-1.777798E+2,
5.253542E+1,3.327800E+3,-6.534190E-6,-2.030290E-7,6.537343E-6,-1.782203E+2,
5.273684E+1,3.348400E+3,-6.461550E-6,-5.587960E-8,6.461792E-6,-1.795045E+2,
5.293536E+1,3.358000E+3,-6.217540E-6,-1.005830E-7,6.218354E-6,-1.790732E+2,
5.313679E+1,3.370100E+3,-6.023820E-6,-1.601880E-7,6.025950E-6,-1.784767E+2,
