Sample Name, AUS25x23_12G
Freq, 12, GHz, Power, 10, dBm
SR850: f = 25 Hz; phase = 96 deg; output = 5 V; sens. = 50 uV; tc = 300 ms; 12dB/oct
Field	X	Y
Oe	V	V
*
-6.481000E+2	-1.014220E-5	-1.881280E-7
-6.481000E+2	-1.014220E-5	-1.881280E-7
-6.493000E+2	-1.015710E-5	-1.881280E-7
-6.493000E+2	-1.015710E-5	-1.881280E-7
-6.413000E+2	-9.995010E-6	-1.303860E-7
-6.234000E+2	-9.821790E-6	-2.793990E-7
-6.106000E+2	-9.803160E-6	-2.943000E-7
-5.851000E+2	-9.728650E-6	-1.043090E-7
-5.694000E+2	-9.846000E-6	1.303860E-8
-5.398000E+2	-9.765910E-6	-1.862660E-8
-5.200000E+2	-9.967070E-6	1.434250E-7
-5.045000E+2	-1.003790E-5	1.490130E-7
-4.710000E+2	-1.061150E-5	2.533220E-7
-4.558000E+2	-1.073080E-5	2.663600E-7
-4.289000E+2	-1.071770E-5	1.247980E-7
-4.158000E+2	-1.080530E-5	1.508750E-7
-3.902000E+2	-1.113310E-5	2.495960E-7
-3.783000E+2	-1.111630E-5	1.061710E-7
-3.587000E+2	-1.134730E-5	1.136220E-7
-3.488000E+2	-1.133050E-5	1.136220E-7
-3.409000E+2	-1.130630E-5	4.656640E-8
-3.409000E+2	-1.130630E-5	4.656640E-8
-3.137000E+2	-1.166210E-5	1.154840E-7
-2.914000E+2	-1.153360E-5	1.229350E-7
-2.831000E+2	-1.134730E-5	1.620510E-7
-2.726000E+2	-1.125040E-5	1.881280E-7
-2.509000E+2	-1.140880E-5	4.097840E-8
-2.380000E+2	-1.124300E-5	1.862660E-8
-2.175000E+2	-1.077550E-5	6.705570E-8
-2.070000E+2	-1.077550E-5	6.705570E-8
-1.870000E+2	-1.033030E-5	-3.352780E-8
-1.759000E+2	-1.019800E-5	-1.639140E-7
-1.567000E+2	-1.009560E-5	-6.333040E-8
-1.567000E+2	-1.009560E-5	-6.333040E-8
-1.354000E+2	-1.014220E-5	7.450630E-8
-1.128000E+2	-9.859040E-6	2.011670E-7
-1.023000E+2	-9.801300E-6	1.806770E-7
-8.080000E+1	-9.471610E-6	-1.080340E-7
-6.980000E+1	-9.223880E-6	-1.657760E-7
-5.770000E+1	-9.033890E-6	-1.546000E-7
-3.740000E+1	-8.182660E-6	-1.657760E-7
-2.770000E+1	-7.670430E-6	-1.117590E-7
-6.900000E+0	-6.562130E-6	0.000000E+0
2.200000E+0	-5.381210E-6	-1.732270E-7
1.430000E+1	-4.334400E-6	-2.756730E-7
3.540000E+1	-1.329940E-6	-3.408660E-7
4.720000E+1	1.043090E-7	-3.613550E-7
6.860000E+1	2.598400E-6	-1.639140E-7
8.070000E+1	3.702950E-6	-2.253810E-7
9.020000E+1	4.630560E-6	-2.235180E-7
1.137000E+2	6.157930E-6	-1.136220E-7
1.137000E+2	6.157930E-6	-1.136220E-7
1.348000E+2	7.048280E-6	-1.341110E-7
1.560000E+2	7.582860E-6	-2.514590E-7
1.672000E+2	7.985220E-6	-2.142050E-7
1.864000E+2	8.115600E-6	-2.309690E-7
1.976000E+2	8.059720E-6	-2.756730E-7
2.168000E+2	8.072760E-6	-1.546000E-7
2.278000E+2	8.253440E-6	-3.725320E-9
2.473000E+2	8.788020E-6	1.266610E-7
2.602000E+2	9.087900E-6	1.974410E-7
2.794000E+2	9.581500E-6	1.732270E-7
2.904000E+2	9.851590E-6	1.415620E-7
2.994000E+2	1.015890E-5	8.940740E-8
3.227000E+2	1.047000E-5	1.806770E-7
3.324000E+2	1.052030E-5	1.415620E-7
3.324000E+2	1.052030E-5	1.415620E-7
3.658000E+2	1.064690E-5	-2.514590E-7
3.777000E+2	1.063580E-5	-2.104800E-7
3.990000E+2	1.062640E-5	5.960510E-8
4.114000E+2	1.064510E-5	3.539050E-8
4.204000E+2	1.055190E-5	5.401690E-8
4.415000E+2	1.036750E-5	1.043090E-7
4.512000E+2	1.042710E-5	1.844030E-7
4.716000E+2	1.073820E-5	1.061710E-7
