Sample Name, AUS25x23_24G
Freq, 24, GHz, Power, 10, dBm
SR850: f = 25 Hz; phase = 96 deg; output = 5 V; sens. = 50 uV; tc = 300 ms; 12dB/oct
Field	X	Y
Oe	V	V
*
-6.659000E+2	3.045440E-6	-1.490130E-8
-6.659000E+2	3.045440E-6	-1.490130E-8
-6.647000E+2	2.896430E-6	1.490130E-8
-6.644000E+2	2.913190E-6	-1.043090E-7
-6.569000E+2	2.978380E-6	-2.086170E-7
-6.569000E+2	2.978380E-6	-2.086170E-7
-6.227000E+2	3.023090E-6	-1.359740E-7
-6.095000E+2	3.008190E-6	-6.333040E-8
-5.812000E+2	3.093870E-6	4.470370E-8
-5.655000E+2	3.149750E-6	7.264360E-8
-5.356000E+2	3.395620E-6	5.960510E-8
-5.192000E+2	3.434730E-6	1.005830E-7
-4.867000E+2	3.602370E-6	1.173470E-7
-4.721000E+2	3.740210E-6	1.899910E-7
-4.457000E+2	3.956290E-6	-5.215430E-8
-4.323000E+2	4.179800E-6	-1.229350E-7
-4.323000E+2	4.179800E-6	-1.229350E-7
-3.958000E+2	4.662230E-6	-1.117590E-8
-3.819000E+2	4.733010E-6	-9.313280E-9
-3.735000E+2	4.975150E-6	-9.872060E-8
-3.524000E+2	5.414740E-6	-1.396990E-7
-3.441000E+2	5.554440E-6	-2.011670E-7
-3.239000E+2	5.994020E-6	2.421450E-8
-3.144000E+2	6.075980E-6	1.620510E-7
-3.060000E+2	6.191460E-6	3.241020E-7
-2.827000E+2	6.416840E-6	3.110640E-7
-2.738000E+2	6.329300E-6	2.980250E-7
-2.525000E+2	6.141170E-6	2.421460E-7
-2.433000E+2	6.031270E-6	2.365570E-7
-2.216000E+2	5.919520E-6	2.626350E-7
-2.123000E+2	5.746290E-6	2.533220E-7
-2.009000E+2	5.530220E-6	1.620510E-7
-1.789000E+2	5.111130E-6	5.587960E-8
-1.681000E+2	4.839180E-6	5.587960E-8
-1.458000E+2	4.194710E-6	-2.346940E-7
-1.348000E+2	3.941390E-6	-1.639140E-7
-1.247000E+2	3.818450E-6	-3.911580E-8
-1.029000E+2	3.678740E-6	-6.519300E-8
-9.000000E+1	3.406790E-6	6.891830E-8
-9.000000E+1	3.406790E-6	6.891830E-8
-5.960000E+1	2.896430E-6	9.313270E-8
-4.040000E+1	2.522040E-6	1.676390E-8
-2.920000E+1	2.469880E-6	3.911580E-8
-1.700000E+1	2.328320E-6	3.911580E-8
3.600000E+0	1.847750E-6	8.381950E-8
1.310000E+1	1.732270E-6	-1.676390E-8
3.420000E+1	1.063580E-6	5.029160E-8
4.320000E+1	7.431990E-7	6.333040E-8
6.430000E+1	-1.676390E-7	2.924370E-7
7.320000E+1	-6.817320E-7	2.514590E-7
9.680000E+1	-1.553450E-6	2.384200E-7
1.061000E+2	-1.829120E-6	1.806770E-7
1.160000E+2	-2.134610E-6	2.365570E-7
1.360000E+2	-2.698990E-6	1.527380E-7
1.482000E+2	-2.885250E-6	1.527380E-7
1.689000E+2	-3.254060E-6	2.793990E-7
1.786000E+2	-3.559530E-6	3.613550E-7
1.988000E+2	-4.103440E-6	1.899910E-7
2.092000E+2	-4.390280E-6	1.806770E-7
2.292000E+2	-4.621250E-6	1.285230E-7
2.401000E+2	-4.878300E-6	1.117590E-7
2.594000E+2	-5.384940E-6	-8.568210E-8
2.707000E+2	-5.636390E-6	-1.639140E-7
2.835000E+2	-5.796580E-6	-8.009420E-8
3.030000E+2	-6.048040E-6	-4.470370E-8
3.135000E+2	-6.105780E-6	-1.173470E-7
3.336000E+2	-6.239890E-6	1.303860E-8
3.437000E+2	-6.189600E-6	1.862660E-8
3.671000E+2	-6.005200E-6	1.303860E-8
3.769000E+2	-5.856190E-6	-4.284110E-8
3.980000E+2	-5.733250E-6	-5.215430E-8
4.073000E+2	-5.558160E-6	-1.005830E-7
4.195000E+2	-5.357000E-6	-1.043090E-7
4.407000E+2	-5.032900E-6	-1.452870E-7
4.499000E+2	-4.809380E-6	-1.266610E-7
4.499000E+2	-4.809380E-6	-1.266610E-7
