Sample Name, AUS25x23_36G
Freq, 36, GHz, Power, 10, dBm
SR850: f = 25 Hz; phase = 96 deg; output = 5 V; sens. = 20 uV; tc = 300 ms; 12dB/oct
Time,Field,X,Y,R,theta
s,Oe,V,V,V,deg
3.688733E+0,-3.749000E+2,8.977990E-7,4.377240E-8,8.988654E-7,2.791259E+0,
3.889232E+0,-3.647000E+2,8.745160E-7,1.061710E-7,8.809373E-7,6.922143E+0,
4.089735E+0,-3.479000E+2,9.238760E-7,-2.048920E-8,9.241032E-7,-1.270465E+0,
4.288155E+0,-3.361000E+2,9.499530E-7,-7.636890E-8,9.530178E-7,-4.596254E+0,
4.488628E+0,-3.183000E+2,1.050540E-6,-2.216560E-7,1.073669E-6,-1.191423E+1,
4.688153E+0,-3.077000E+2,1.064510E-6,-2.020980E-7,1.083524E-6,-1.074971E+1,
4.888585E+0,-2.887000E+2,1.109210E-6,-2.495960E-7,1.136945E-6,-1.268155E+1,
5.088048E+0,-2.775000E+2,1.045880E-6,-1.490130E-7,1.056442E-6,-8.108711E+0,
5.288496E+0,-2.681000E+2,1.059850E-6,-9.220140E-8,1.063853E-6,-4.971915E+0,
5.488943E+0,-2.681000E+2,1.059850E-6,-9.220140E-8,9.537984E-7,-8.951749E-1,
5.689393E+0,-2.342000E+2,9.024550E-7,8.288820E-8,9.062535E-7,5.247748E+0,
5.887930E+0,-2.115000E+2,9.350520E-7,7.450640E-9,9.350817E-7,4.565320E-1,
6.088371E+0,-2.004000E+2,1.059850E-6,-1.676390E-8,1.059983E-6,-9.061854E-1,
6.288775E+0,-1.913000E+2,1.158570E-6,-7.264360E-8,1.160845E-6,-3.587811E+0,
6.488283E+0,-1.700000E+2,1.062650E-6,6.426170E-8,1.064591E-6,3.460637E+0,
6.688724E+0,-1.610000E+2,1.006770E-6,1.965100E-7,1.025769E-6,1.104462E+1,
6.888219E+0,-1.371000E+2,1.017940E-6,2.644970E-7,1.051742E-6,1.456539E+1,
7.088686E+0,-1.282000E+2,9.965220E-7,1.825400E-7,1.013103E-6,1.038020E+1,
7.288127E+0,-1.072000E+2,7.143280E-7,1.192100E-7,7.242068E-7,9.474444E+0,
7.489680E+0,-9.840000E+1,7.115340E-7,6.239910E-8,7.142649E-7,5.011822E+0,
7.689021E+0,-7.470000E+1,6.770750E-7,1.247980E-7,6.884803E-7,1.044350E+1,
7.889565E+0,-6.570000E+1,7.171220E-7,9.406400E-8,7.232648E-7,7.472754E+0,
7.889565E+0,-6.570000E+1,7.171220E-7,9.406400E-8,7.389794E-7,6.730933E+0,
8.289418E+0,-4.160000E+1,6.379600E-7,1.424930E-7,6.536798E-7,1.259077E+1,
8.488022E+0,-2.040000E+1,6.295780E-7,5.960510E-8,6.323933E-7,5.408340E+0,
8.688472E+0,-9.300000E+0,4.861540E-7,1.192100E-7,5.005564E-7,1.377767E+1,
8.887878E+0,9.900000E+0,3.231710E-7,8.847610E-8,3.350634E-7,1.531097E+1,
9.088320E+0,9.900000E+0,3.231710E-7,8.847610E-8,2.854265E-7,3.179828E+0,
9.288818E+0,4.020000E+1,-9.313270E-8,7.823160E-8,1.216301E-7,1.399697E+2,
9.488263E+0,5.100000E+1,-1.685700E-7,1.611200E-7,2.331855E-7,1.362945E+2,
9.688721E+0,7.070000E+1,-1.750900E-7,1.369050E-7,2.222600E-7,1.419777E+2,
9.888252E+0,8.100000E+1,-1.471500E-7,7.823160E-8,1.666533E-7,1.520029E+2,
1.008864E+1,1.012000E+2,-1.229350E-7,1.871970E-7,2.239548E-7,1.232935E+2,
1.028913E+1,1.110000E+2,-9.778930E-8,1.499440E-7,1.790138E-7,1.231113E+2,
1.048859E+1,1.335000E+2,-3.753250E-7,-8.381960E-9,3.754186E-7,-1.787207E+2,
1.068810E+1,1.441000E+2,-5.140940E-7,-2.793980E-8,5.148527E-7,-1.768892E+2,
1.088854E+1,1.529000E+2,-5.159560E-7,-1.108280E-7,5.277248E-7,-1.678770E+2,
1.108801E+1,1.768000E+2,-4.936050E-7,2.793980E-9,4.936129E-7,1.796757E+2,
1.128844E+1,1.857000E+2,-4.507620E-7,-8.754480E-8,4.591846E-7,-1.690091E+2,
1.128844E+1,1.857000E+2,-4.507620E-7,-8.754480E-8,6.637517E-7,-1.700619E+2,
1.168837E+1,2.158000E+2,-8.698590E-7,-7.450630E-8,8.730440E-7,-1.751044E+2,
1.188789E+1,2.397000E+2,-9.937280E-7,-8.381950E-8,9.972568E-7,-1.751786E+2,
1.208828E+1,2.490000E+2,-9.536820E-7,-1.769520E-7,9.699595E-7,-1.694885E+2,
1.228979E+1,2.613000E+2,-7.748640E-7,-2.020980E-7,8.007858E-7,-1.653819E+2,
1.248827E+1,2.826000E+2,-6.239900E-7,1.490130E-8,6.241679E-7,1.786320E+2,
1.268871E+1,2.917000E+2,-6.072260E-7,1.033770E-7,6.159628E-7,1.703383E+2,
1.288926E+1,3.125000E+2,-6.575170E-7,2.011670E-7,6.876022E-7,1.629885E+2,
1.308968E+1,3.222000E+2,-8.335370E-7,2.309690E-7,8.649454E-7,1.645122E+2,
1.328810E+1,3.427000E+2,-9.741710E-7,2.365570E-7,1.002481E-6,1.663511E+2,
1.348859E+1,3.530000E+2,-1.095240E-6,3.026820E-7,1.136295E-6,1.645513E+2,
1.368910E+1,3.639000E+2,-1.040290E-6,2.030290E-7,1.059917E-6,1.689566E+2,
1.388849E+1,3.854000E+2,-1.119460E-6,7.264360E-8,1.121815E-6,1.762872E+2,
1.408792E+1,3.969000E+2,-1.130630E-6,6.146770E-8,1.132300E-6,1.768881E+2,
1.428945E+1,4.190000E+2,-1.019810E-6,-3.539050E-8,1.020424E-6,-1.780125E+2,
1.448892E+1,4.303000E+2,-1.035640E-6,1.862660E-8,1.035807E-6,1.789696E+2,
1.468832E+1,4.426000E+2,-9.993160E-7,1.396990E-8,9.994136E-7,1.791991E+2,
1.488780E+1,4.629000E+2,-8.791720E-7,-7.078100E-8,8.820166E-7,-1.753971E+2,
1.508832E+1,4.756000E+2,-8.754470E-7,-5.960510E-8,8.774738E-7,-1.761050E+2,
1.528971E+1,4.847000E+2,-9.154940E-7,1.117590E-8,9.155622E-7,1.793006E+2,
1.548825E+1,5.083000E+2,-9.527470E-7,6.798700E-8,9.551697E-7,1.759184E+2,
1.568972E+1,5.178000E+2,-8.903480E-7,1.862660E-8,8.905428E-7,1.788015E+2,
1.588816E+1,5.407000E+2,-8.409880E-7,7.730020E-8,8.445331E-7,1.747484E+2,
1.608862E+1,5.510000E+2,-8.055980E-7,7.357490E-8,8.089508E-7,1.747817E+2,
1.628908E+1,5.601000E+2,-7.273670E-7,6.519290E-9,7.273962E-7,1.794865E+2,
1.648955E+1,5.846000E+2,-7.581000E-7,5.681090E-8,7.602257E-7,1.757144E+2,
1.668899E+1,5.939000E+2,-7.264350E-7,1.862660E-8,7.266738E-7,1.785312E+2,
1.688946E+1,6.183000E+2,-8.074600E-7,2.514580E-8,8.078514E-7,1.782163E+2,
1.708893E+1,6.275000E+2,-8.260870E-7,-1.955790E-8,8.263185E-7,-1.786438E+2,
1.728836E+1,6.401000E+2,-7.888340E-7,-7.636890E-8,7.925221E-7,-1.744703E+2,
1.748890E+1,6.610000E+2,-7.431990E-7,-7.543760E-8,7.470178E-7,-1.742041E+2,
1.768837E+1,6.712000E+2,-7.459930E-7,-2.607710E-8,7.464486E-7,-1.779980E+2,
1.788882E+1,6.918000E+2,-6.221270E-7,-7.450630E-8,6.265726E-7,-1.731708E+2,
1.808827E+1,7.026000E+2,-6.677620E-7,-4.004710E-8,6.689618E-7,-1.765680E+2,
1.828872E+1,7.134000E+2,-6.919760E-7,2.887110E-8,6.925780E-7,1.776109E+2,
1.848917E+1,7.356000E+2,-6.025690E-7,-1.117590E-8,6.026726E-7,-1.789375E+2,
1.868966E+1,7.472000E+2,-6.193330E-7,5.587960E-9,6.193582E-7,1.794831E+2,
1.888909E+1,7.690000E+2,-5.681100E-7,-8.475080E-8,5.743968E-7,-1.715152E+2,
1.888909E+1,7.690000E+2,-5.681100E-7,-8.475080E-8,6.174710E-7,1.800000E+2,
1.928806E+1,7.905000E+2,-5.941870E-7,4.656640E-9,5.942052E-7,1.795510E+2,
1.948955E+1,8.134000E+2,-5.653160E-7,3.073390E-8,5.661508E-7,1.768881E+2,
1.968803E+1,8.242000E+2,-5.001240E-7,-4.563500E-8,5.022017E-7,-1.747864E+2,
1.988847E+1,8.447000E+2,-5.308580E-7,1.117590E-8,5.309756E-7,1.787940E+2,
2.008792E+1,8.549000E+2,-4.572810E-7,-2.048920E-8,4.577398E-7,-1.774345E+2,
2.028944E+1,8.760000E+2,-4.768410E-7,-1.024460E-8,4.769510E-7,-1.787692E+2,
2.048783E+1,8.857000E+2,-4.479680E-7,-2.607710E-8,4.487264E-7,-1.766685E+2,
2.068930E+1,8.857000E+2,-4.479680E-7,-2.607710E-8,4.849040E-7,1.708272E+2,
2.088973E+1,9.202000E+2,-4.461050E-7,8.195680E-8,4.535709E-7,1.695899E+2,
2.108824E+1,9.326000E+2,-3.846380E-7,1.769520E-8,3.850448E-7,1.773660E+2,
2.128869E+1,9.548000E+2,-4.861540E-7,5.587960E-8,4.893549E-7,1.734431E+2,
2.148821E+1,9.674000E+2,-4.451740E-7,-2.607710E-8,4.459371E-7,-1.766476E+2,
2.168962E+1,9.782000E+2,-4.442430E-7,-7.450630E-8,4.504476E-7,-1.704792E+2,
2.188817E+1,1.002200E+3,-4.852230E-7,-2.421450E-8,4.858268E-7,-1.771431E+2,
2.208960E+1,1.012200E+3,-4.339980E-7,-8.102550E-8,4.414968E-7,-1.694249E+2,
2.228808E+1,1.036800E+3,-5.159560E-7,6.612440E-8,5.201760E-7,1.726968E+2,
2.248845E+1,1.046300E+3,-4.684570E-7,-2.048920E-8,4.689049E-7,-1.774956E+2,
2.268902E+1,1.057800E+3,-4.917420E-7,-2.048920E-8,4.933700E-7,-1.753442E+2,
2.288848E+1,1.080500E+3,-3.762560E-7,-1.965100E-7,4.244818E-7,-1.524230E+2,
2.308888E+1,1.091100E+3,-3.604240E-7,-1.220040E-7,3.805134E-7,-1.612990E+2,
2.328935E+1,1.104500E+3,-4.032640E-7,-9.220140E-8,4.136701E-7,-1.671214E+2,
2.348782E+1,1.124300E+3,-3.380720E-7,-2.561160E-7,4.241322E-7,-1.428532E+2,
2.368829E+1,1.138800E+3,-3.250330E-7,-2.114110E-7,3.877384E-7,-1.469588E+2,
2.388874E+1,1.158600E+3,-3.175830E-7,-9.127010E-8,3.304379E-7,-1.639659E+2,
2.408925E+1,1.169200E+3,-4.572810E-7,-4.004710E-8,4.590312E-7,-1.749950E+2,
2.428871E+1,1.189000E+3,-5.625220E-7,-1.164160E-7,5.744421E-7,-1.683075E+2,
2.448816E+1,1.200700E+3,-5.289950E-7,-1.210730E-7,5.426734E-7,-1.671085E+2,
2.468969E+1,1.220800E+3,-5.886000E-7,-3.352780E-8,5.895541E-7,-1.767398E+2,
2.488911E+1,1.232300E+3,-4.908110E-7,-5.960510E-8,4.944170E-7,-1.730758E+2,
2.508855E+1,1.244700E+3,-5.001240E-7,-7.450640E-9,5.001795E-7,-1.791465E+2,
2.528903E+1,1.266500E+3,-5.019870E-7,-5.867350E-8,5.054043E-7,-1.733334E+2,
2.548951E+1,1.275800E+3,-5.271320E-7,-1.117590E-8,5.272505E-7,-1.787854E+2,
2.568892E+1,1.288600E+3,-4.600750E-7,-6.239910E-8,4.642873E-7,-1.722762E+2,
2.588844E+1,1.309800E+3,-5.494840E-7,-1.555320E-7,5.710717E-7,-1.641958E+2,
2.608787E+1,1.320000E+3,-6.444790E-7,-9.127010E-8,6.509097E-7,-1.719395E+2,
2.628832E+1,1.343900E+3,-7.273670E-7,-2.561160E-7,7.711408E-7,-1.606021E+2,
2.648884E+1,1.356100E+3,-8.130480E-7,-2.728790E-7,8.576188E-7,-1.614470E+2,
2.668927E+1,1.366500E+3,-9.052490E-7,-3.008190E-7,9.539223E-7,-1.616181E+2,
2.668927E+1,1.366500E+3,-9.052490E-7,-3.008190E-7,8.676615E-7,-1.553881E+2,
2.688869E+1,1.386900E+3,-7.888340E-7,-3.613550E-7,8.176525E-7,-1.598105E+2,
2.728871E+1,1.420300E+3,-6.035010E-7,-1.946470E-7,6.341143E-7,-1.621239E+2,
2.748812E+1,1.430100E+3,-6.053630E-7,-9.406400E-8,6.126275E-7,-1.711678E+2,
2.768864E+1,1.450200E+3,-4.684570E-7,-1.024460E-7,4.795280E-7,-1.676643E+2,
2.788902E+1,1.460500E+3,-5.289950E-7,-1.490130E-8,5.292048E-7,-1.783865E+2,
2.808855E+1,1.480100E+3,-5.448270E-7,3.445920E-8,5.459156E-7,1.763810E+2,
2.828896E+1,1.491000E+3,-5.336510E-7,-1.024460E-8,5.337493E-7,-1.789002E+2,
2.848947E+1,1.501300E+3,-5.513470E-7,-1.396990E-8,5.515240E-7,-1.785486E+2,
2.868893E+1,1.524300E+3,-5.234070E-7,-5.401690E-8,5.261870E-7,-1.741078E+2,
2.888935E+1,1.534200E+3,-5.308580E-7,-4.004710E-8,5.323664E-7,-1.756859E+2,
2.908784E+1,1.553900E+3,-5.587970E-7,-8.195680E-8,5.647752E-7,-1.716561E+2,
2.928934E+1,1.564300E+3,-6.184020E-7,-4.470370E-8,6.200157E-7,-1.758653E+2,
2.948973E+1,1.587100E+3,-5.690420E-7,2.048920E-8,5.694108E-7,1.779379E+2,
2.968827E+1,1.597300E+3,-4.367920E-7,-2.980250E-8,4.378075E-7,-1.760967E+2,
2.988870E+1,1.617500E+3,-4.367920E-7,1.862660E-9,4.367960E-7,1.797557E+2,
3.008815E+1,1.627100E+3,-4.414490E-7,-3.911580E-8,4.431786E-7,-1.749364E+2,
3.028865E+1,1.636700E+3,-4.796350E-7,-1.350430E-7,4.982834E-7,-1.642752E+2,
3.048907E+1,1.657000E+3,-5.653160E-7,-2.300380E-7,6.103275E-7,-1.578576E+2,
3.068957E+1,1.667200E+3,-5.941870E-7,-1.974410E-7,6.261319E-7,-1.616190E+2,
3.088807E+1,1.690200E+3,-7.310920E-7,-9.406400E-8,7.371184E-7,-1.726685E+2,
3.108848E+1,1.699600E+3,-5.904620E-7,-2.151360E-7,6.284337E-7,-1.599807E+2,
3.128794E+1,1.723400E+3,-4.014020E-7,1.611200E-7,4.325312E-7,1.581298E+2,
3.148944E+1,1.732400E+3,-3.082700E-7,1.024460E-7,3.248470E-7,1.616170E+2,
3.168892E+1,1.743400E+3,-3.585610E-7,1.955790E-8,3.590940E-7,1.768779E+2,
3.188840E+1,1.765600E+3,-4.628690E-7,1.657760E-7,4.916598E-7,1.602951E+2,
3.208784E+1,1.775800E+3,-4.367920E-7,1.611200E-7,4.655609E-7,1.597524E+2,
3.228932E+1,1.788800E+3,-4.600750E-7,1.331800E-7,4.789634E-7,1.638556E+2,
3.248881E+1,1.807900E+3,-5.168880E-7,3.352780E-8,5.179742E-7,1.762887E+2,
3.268925E+1,1.819100E+3,-5.085060E-7,9.313280E-9,5.085913E-7,1.789507E+2,
3.288979E+1,1.838200E+3,-4.237540E-7,-1.527380E-7,4.504402E-7,-1.601788E+2,
3.308918E+1,1.849400E+3,-3.660120E-7,-1.192100E-7,3.849361E-7,-1.619596E+2,
3.328863E+1,1.870600E+3,-5.448270E-7,-1.126900E-7,5.563591E-7,-1.683139E+2,
3.348806E+1,1.881900E+3,-5.709040E-7,-7.078100E-8,5.752750E-7,-1.729325E+2,
3.348806E+1,1.881900E+3,-5.709040E-7,-7.078100E-8,5.964125E-7,-1.712879E+2,
3.388811E+1,1.912500E+3,-5.448270E-7,-1.462190E-7,5.641068E-7,-1.649771E+2,
3.408945E+1,1.931900E+3,-4.880170E-7,-1.154840E-7,5.014949E-7,-1.666865E+2,
3.428894E+1,1.942900E+3,-4.759080E-7,-6.053640E-8,4.797427E-7,-1.727508E+2,
3.448944E+1,1.954800E+3,-4.926730E-7,-1.024460E-7,5.032116E-7,-1.682534E+2,
3.468886E+1,1.975500E+3,-3.073380E-7,-3.818450E-8,3.097010E-7,-1.729177E+2,
3.488939E+1,1.984700E+3,-3.268960E-7,-4.284110E-8,3.296913E-7,-1.725337E+2,
3.508879E+1,2.005800E+3,-2.831240E-7,-4.284110E-8,2.864877E-7,1.712114E+2,
3.528928E+1,2.014900E+3,-2.589090E-7,1.620510E-7,3.054413E-7,1.479576E+2,
3.548873E+1,2.025300E+3,-3.641490E-7,1.657760E-7,4.001077E-7,1.555230E+2,
3.568923E+1,2.048000E+3,-4.051270E-7,2.626350E-7,4.828095E-7,1.470455E+2,
3.588972E+1,2.058800E+3,-5.103680E-7,2.877800E-7,5.859120E-7,1.505828E+2,
3.608910E+1,2.078100E+3,-4.135090E-7,1.713640E-7,4.476107E-7,1.574902E+2,
3.628960E+1,2.088300E+3,-5.122310E-7,1.592570E-7,5.364172E-7,1.627291E+2,
3.628960E+1,2.088300E+3,-5.122310E-7,1.592570E-7,5.109365E-7,1.756093E+2,
3.668953E+1,2.119100E+3,-4.861540E-7,-7.450630E-8,4.918302E-7,-1.712868E+2,
3.688902E+1,2.138500E+3,-5.494840E-7,-2.477340E-7,6.027477E-7,-1.557318E+2,
3.708947E+1,2.149600E+3,-6.072260E-7,-7.078100E-8,6.113374E-7,-1.733514E+2,
3.728889E+1,2.171500E+3,-4.190970E-7,2.793980E-9,4.191063E-7,1.796180E+2,
3.748939E+1,2.182700E+3,-4.014020E-7,2.793980E-9,4.371855E-7,1.566572E+2,
3.768891E+1,2.192100E+3,-3.194450E-7,1.192100E-7,3.409635E-7,1.595355E+2,
3.768891E+1,2.192100E+3,-3.194450E-7,1.192100E-7,3.696622E-7,1.760995E+2,
3.788928E+1,2.214800E+3,-3.688060E-7,2.514580E-8,3.689236E-7,-1.785534E+2,
3.828938E+1,2.245400E+3,-5.001240E-7,-6.519290E-9,5.001665E-7,-1.792532E+2,
3.848872E+1,2.258200E+3,-4.833600E-7,-5.587960E-8,4.865793E-7,-1.734055E+2,
3.848872E+1,2.258200E+3,-4.833600E-7,-5.587960E-8,4.908994E-7,1.789129E+2,
3.888865E+1,2.288100E+3,-5.001240E-7,2.700850E-8,5.008527E-7,1.769088E+2,
3.908832E+1,2.297100E+3,-4.423800E-7,-4.190970E-8,4.443608E-7,-1.745881E+2,
3.928806E+1,2.318300E+3,-3.697370E-7,-1.518060E-7,3.996880E-7,-1.576780E+2,
3.948854E+1,2.327400E+3,-3.604240E-7,-1.732270E-7,3.998913E-7,-1.543301E+2,
3.968793E+1,2.351200E+3,-4.200280E-7,7.916290E-8,4.274228E-7,1.693266E+2,
3.988939E+1,2.360100E+3,-2.728790E-7,-6.426170E-8,2.803436E-7,-1.667486E+2,
4.008884E+1,2.381100E+3,-3.501790E-7,-2.477340E-7,4.289493E-7,-1.447225E+2,
4.008884E+1,2.381100E+3,-3.501790E-7,-2.477340E-7,5.272241E-7,-1.654728E+2,
4.048880E+1,2.401100E+3,-5.913930E-7,-1.229350E-7,6.040353E-7,-1.682570E+2,
4.068930E+1,2.422800E+3,-5.178190E-7,-2.421450E-8,5.183849E-7,-1.773227E+2,
4.088975E+1,2.433400E+3,-3.986080E-7,-1.154840E-7,4.149999E-7,-1.638427E+2,
4.108922E+1,2.452900E+3,-2.626350E-7,-2.570470E-7,3.674919E-7,-1.356161E+2,
4.129409E+1,2.464000E+3,-3.119950E-7,-1.126900E-7,3.317226E-7,-1.601407E+2,
4.148810E+1,2.485900E+3,-2.384200E-7,-3.073390E-8,2.403927E-7,-1.726547E+2,
4.168858E+1,2.496200E+3,-2.635660E-7,3.818450E-8,2.663177E-7,1.717566E+2,
4.188906E+1,2.507100E+3,-3.017500E-7,1.257290E-7,3.268958E-7,1.573802E+2,
4.208851E+1,2.528400E+3,-3.883630E-7,-6.798700E-8,3.942690E-7,-1.700704E+2,
4.228800E+1,2.539700E+3,-5.122310E-7,-4.470370E-8,5.141780E-7,-1.750123E+2,
4.248941E+1,2.558900E+3,-5.671790E-7,7.823160E-8,5.725489E-7,1.721467E+2,
4.268788E+1,2.569900E+3,-5.308580E-7,7.543760E-8,5.361912E-7,1.719121E+2,
4.288844E+1,2.589200E+3,-6.035010E-7,3.073390E-8,6.042831E-7,1.770847E+2,
4.308782E+1,2.599900E+3,-6.184020E-7,-9.313270E-8,6.253757E-7,-1.714355E+2,
4.328837E+1,2.621400E+3,-7.450620E-7,-4.004710E-8,7.461375E-7,-1.769233E+2,
4.348890E+1,2.632600E+3,-6.882510E-7,6.519290E-9,6.882819E-7,1.794573E+2,
4.368827E+1,2.651900E+3,-7.553060E-7,1.918530E-7,7.792912E-7,1.657479E+2,
4.388873E+1,2.662700E+3,-6.761440E-7,1.918530E-7,7.028359E-7,1.641589E+2,
4.408918E+1,2.682500E+3,-7.133970E-7,-2.793980E-9,7.134025E-7,-1.797756E+2,
4.428979E+1,2.692900E+3,-6.277150E-7,-1.294550E-7,6.409249E-7,-1.683471E+2,
4.448810E+1,2.704900E+3,-5.513470E-7,-1.676390E-8,5.516018E-7,-1.782584E+2,
4.468863E+1,2.729100E+3,-5.913930E-7,1.117590E-7,6.018602E-7,1.692987E+2,
4.488808E+1,2.738200E+3,-5.373770E-7,4.097840E-8,5.389372E-7,1.756393E+2,
4.508847E+1,2.748500E+3,-5.494840E-7,7.543760E-8,5.546382E-7,1.721828E+2,
4.528799E+1,2.771500E+3,-5.215440E-7,1.182780E-7,5.347876E-7,1.672223E+2,
4.548847E+1,2.780900E+3,-4.954670E-7,1.061710E-7,5.067147E-7,1.679053E+2,
4.568793E+1,2.801100E+3,-4.367920E-7,1.210730E-7,4.532614E-7,1.645073E+2,
4.588842E+1,2.811000E+3,-4.917420E-7,1.760210E-7,5.222965E-7,1.603050E+2,
4.608883E+1,2.811000E+3,-4.917420E-7,1.760210E-7,4.136701E-7,-1.671214E+2,
4.628931E+1,2.841200E+3,-4.991930E-7,-8.847610E-8,5.069730E-7,-1.699494E+2,
4.648978E+1,2.860600E+3,-5.597290E-7,-1.415620E-7,5.773529E-7,-1.658069E+2,
4.648978E+1,2.860600E+3,-5.597290E-7,-1.415620E-7,6.369800E-7,-1.769828E+2,
4.688873E+1,2.881800E+3,-6.193330E-7,6.239910E-8,6.224685E-7,1.742467E+2,
4.708920E+1,2.904000E+3,-5.234070E-7,9.592670E-8,5.321248E-7,1.696145E+2,
4.728863E+1,2.914800E+3,-3.930200E-7,-2.700850E-8,3.939469E-7,-1.760688E+2,
4.748807E+1,2.936200E+3,-3.594920E-7,-1.341110E-7,3.836929E-7,-1.595416E+2,
4.768864E+1,2.947400E+3,-3.799810E-7,-8.475080E-8,3.893177E-7,-1.674266E+2,
4.788802E+1,2.966700E+3,-4.367920E-7,-6.146770E-8,4.410958E-7,-1.719896E+2,
4.808853E+1,2.977800E+3,-4.675260E-7,-4.470370E-8,4.696584E-7,-1.745381E+2,
4.828793E+1,2.997300E+3,-5.047800E-7,-7.450640E-9,5.048350E-7,-1.791544E+2,
4.848839E+1,3.007900E+3,-4.386550E-7,-2.142050E-8,4.391777E-7,-1.772043E+2,
4.848839E+1,3.007900E+3,-4.386550E-7,-2.142050E-8,4.946137E-7,1.749228E+2,
4.888836E+1,3.022800E+3,-4.926730E-7,4.377240E-8,5.563584E-7,1.723040E+2,
4.908777E+1,3.053000E+3,-4.926730E-7,1.303860E-8,4.928455E-7,1.784840E+2,
4.928831E+1,3.073400E+3,-6.249210E-7,8.102550E-8,6.301519E-7,1.726124E+2,
4.948974E+1,3.083200E+3,-5.820800E-7,1.164160E-7,5.936075E-7,1.686901E+2,
4.968821E+1,3.092900E+3,-6.845260E-7,1.834710E-7,7.086871E-7,1.649959E+2,
4.988973E+1,3.113300E+3,-7.608940E-7,1.862650E-7,7.833609E-7,1.662446E+2,
5.008918E+1,3.124500E+3,-7.608940E-7,1.862650E-7,8.733269E-7,1.624345E+2,
5.028860E+1,3.143400E+3,-7.795210E-7,2.095480E-7,8.071947E-7,1.649537E+2,
5.028860E+1,3.143400E+3,-7.795210E-7,2.095480E-7,7.099658E-7,1.654898E+2,
5.068857E+1,3.176400E+3,-6.081570E-7,1.918530E-7,6.377010E-7,1.624913E+2,
5.088802E+1,3.187300E+3,-5.783550E-7,1.750900E-7,6.042773E-7,1.631569E+2,
5.108848E+1,3.206600E+3,-4.759080E-7,8.661350E-8,4.837255E-7,1.696853E+2,
5.128794E+1,3.217700E+3,-3.874320E-7,1.788150E-7,4.267064E-7,1.552248E+2,
5.148840E+1,3.227400E+3,-3.008190E-7,1.071030E-7,3.193167E-7,1.604023E+2,
5.168788E+1,3.249800E+3,-2.468020E-7,1.583260E-7,2.932206E-7,1.473194E+2,
5.188934E+1,3.260300E+3,-1.685700E-7,1.797460E-7,2.464234E-7,1.331623E+2,
5.208879E+1,3.282000E+3,-8.940740E-8,8.195680E-8,1.212873E-7,1.374895E+2,
5.228822E+1,3.293300E+3,-2.533220E-7,7.916290E-8,2.654031E-7,1.626460E+2,
5.248972E+1,3.305500E+3,-3.175830E-7,4.097840E-8,3.202159E-7,1.726476E+2,
5.268825E+1,3.326000E+3,-4.526250E-7,3.725310E-8,4.541555E-7,1.752949E+2,
5.268825E+1,3.326000E+3,-4.526250E-7,3.725310E-8,4.083477E-7,1.588780E+2,
5.308916E+1,3.347700E+3,-2.961620E-7,1.015150E-7,3.130770E-7,1.610799E+2,
5.308916E+1,3.347700E+3,-2.961620E-7,1.015150E-7,2.900443E-7,1.553276E+2,
5.348900E+1,3.380800E+3,-4.386550E-7,5.587960E-8,4.421999E-7,1.727403E+2,
