Sample Name, AUS25x23_22G
Freq, 22, GHz, Power, 10, dBm
SR850: f = 25 Hz; phase = 96 deg; output = 5 V; sens. = 50 uV; tc = 300 ms; 12dB/oct
Field	X	Y
Oe	V	V
*
-6.596000E+2	5.509730E-6	2.961620E-7
-6.596000E+2	6.800550E-6	3.892950E-7
-6.584000E+2	6.785650E-6	3.110640E-7
-6.575000E+2	6.588200E-6	3.445910E-7
-6.525000E+2	6.554680E-6	5.643850E-7
-6.433000E+2	6.496940E-6	6.910450E-7
-6.225000E+2	6.530460E-6	4.023330E-7
-6.087000E+2	6.513700E-6	3.874320E-7
-5.816000E+2	6.627320E-6	6.482040E-7
-5.655000E+2	6.791230E-6	6.333030E-7
-5.324000E+2	7.139550E-6	4.190970E-7
-5.160000E+2	7.474820E-6	2.738110E-7
-4.869000E+2	7.972180E-6	6.705570E-8
-4.712000E+2	8.037370E-6	-5.587960E-9
-4.541000E+2	7.987080E-6	5.587960E-8
-4.281000E+2	8.277650E-6	1.918530E-7
-4.126000E+2	8.480680E-6	6.519300E-8
-3.910000E+2	8.910950E-6	-1.490130E-8
-3.798000E+2	9.028300E-6	-4.470370E-8
-3.798000E+2	9.028300E-6	-4.470370E-8
-3.515000E+2	9.574050E-6	-1.415620E-7
-3.336000E+2	1.015520E-5	-2.048920E-7
-3.248000E+2	1.015520E-5	-2.048920E-7
-3.163000E+2	1.048860E-5	-5.215430E-8
-2.971000E+2	1.036010E-5	-1.341110E-7
-2.855000E+2	1.041970E-5	-1.266610E-7
-2.647000E+2	1.006210E-5	-1.303860E-8
-2.528000E+2	9.955900E-6	-1.285230E-7
-2.425000E+2	9.732380E-6	-1.639140E-7
-2.222000E+2	8.929580E-6	-1.452870E-7
-2.007000E+2	8.158440E-6	-3.408660E-7
-1.915000E+2	7.836210E-6	-3.278270E-7
-1.802000E+2	7.484140E-6	-7.078100E-8
-1.584000E+2	6.964460E-6	7.078100E-8
-1.479000E+2	6.768880E-6	2.514590E-7
-1.479000E+2	6.768880E-6	2.514590E-7
-1.146000E+2	6.154210E-6	1.601880E-7
-1.042000E+2	5.979120E-6	1.098970E-7
-8.420000E+1	5.627080E-6	7.823160E-8
-7.440000E+1	5.459440E-6	5.215430E-8
-5.210000E+1	5.124170E-6	1.117590E-7
-4.140000E+1	4.971430E-6	2.086170E-7
-3.250000E+1	4.634290E-6	3.296900E-7
-8.500000E+0	3.943250E-6	4.563500E-7
6.000000E-1	3.324840E-6	3.464540E-7
2.410000E+1	2.177450E-6	3.483160E-7
3.390000E+1	1.607470E-6	2.998880E-7
5.460000E+1	5.643850E-7	2.998880E-7
6.390000E+1	8.754480E-8	2.346940E-7
7.390000E+1	-5.420330E-7	2.440080E-7
9.690000E+1	-1.905490E-6	1.732270E-7
1.060000E+2	-2.415870E-6	1.098970E-7
1.267000E+2	-3.336010E-6	-4.842900E-8
1.364000E+2	-3.783050E-6	-4.656640E-8
1.566000E+2	-4.470380E-6	-1.043090E-7
1.669000E+2	-4.846630E-6	-1.527380E-7
1.898000E+2	-5.589830E-6	-1.508750E-7
1.992000E+2	-5.966080E-6	-8.009420E-8
1.992000E+2	-5.966080E-6	-8.009420E-8
2.324000E+2	-7.040830E-6	3.725320E-9
2.437000E+2	-7.350030E-6	3.911580E-8
2.529000E+2	-7.588450E-6	-1.676390E-8
2.761000E+2	-8.361470E-6	1.490130E-7
2.858000E+2	-8.583130E-6	7.823160E-8
3.065000E+2	-9.266720E-6	9.499540E-8
3.158000E+2	-9.266720E-6	9.499540E-8
3.158000E+2	-9.389650E-6	-3.352780E-8
3.460000E+2	-9.769630E-6	3.725310E-8
3.670000E+2	-9.846000E-6	-2.048920E-8
3.763000E+2	-9.888840E-6	1.490130E-8
3.977000E+2	-9.752870E-6	3.911580E-8
4.098000E+2	-9.533080E-6	1.303860E-8
4.202000E+2	-9.451120E-6	1.061710E-7
4.433000E+2	-9.238780E-6	2.793980E-8
4.528000E+2	-9.119570E-6	-1.415620E-7
4.733000E+2	-8.804780E-6	-2.868490E-7
