Sample Name, AUS25x23_44G
Freq, 44, GHz, Power, 10, dBm
SR850: f = 25 Hz; phase = 96 deg; output = 5 V; sens. = 20 uV; tc = 300 ms; 12dB/oct
Field	X	Y
Oe	V	V
*
-3.798000E+2	5.569350E-7	1.676390E-8
-6.521000E+2	4.190970E-8	4.004710E-8
-6.516000E+2	-7.450640E-9	6.705570E-8
-6.445000E+2	-3.445920E-8	7.450630E-8
-6.364000E+2	2.980250E-8	4.656640E-9
-6.273000E+2	-3.073390E-8	5.867350E-8
-5.988000E+2	4.656640E-8	-2.793980E-9
-5.861000E+2	1.676390E-8	4.377240E-8
-5.556000E+2	9.965200E-8	1.862660E-9
-5.412000E+2	6.146770E-8	4.004710E-8
-5.055000E+2	5.308560E-8	2.700850E-8
-4.916000E+2	5.681090E-8	6.519290E-9
-4.614000E+2	4.377240E-8	3.445920E-8
-4.485000E+2	4.656640E-9	9.313270E-8
-4.213000E+2	2.328320E-8	9.313270E-8
-4.097000E+2	-1.676390E-8	1.443560E-7
-3.866000E+2	9.872060E-8	5.308560E-8
-3.763000E+2	1.061710E-7	2.607710E-8
-3.654000E+2	1.238670E-7	1.396990E-8
-3.459000E+2	1.341110E-7	9.313300E-10
-3.358000E+2	1.313170E-7	1.862660E-9
-3.188000E+2	5.587960E-8	9.685800E-8
-3.085000E+2	7.450630E-8	5.308560E-8
-2.904000E+2	1.117590E-7	1.676390E-8
-2.797000E+2	1.518060E-7	-2.607710E-8
-2.648000E+2	8.568210E-8	2.142050E-8
-2.445000E+2	7.264360E-8	2.328320E-8
-2.349000E+2	8.661350E-8	2.793980E-8
-2.227000E+2	9.592670E-8	4.004710E-8
-2.012000E+2	1.098970E-7	3.073390E-8
-1.920000E+2	1.629820E-7	-2.607710E-8
-1.708000E+2	1.499440E-7	-3.818450E-8
-1.614000E+2	9.406400E-8	4.190970E-8
-1.410000E+2	1.899910E-7	-3.632180E-8
-1.309000E+2	1.825400E-7	-1.303860E-8
-1.110000E+2	2.002350E-7	4.656640E-8
-1.005000E+2	1.797460E-7	6.984960E-8
-8.130000E+1	2.356260E-7	-3.166520E-8
-7.030000E+1	1.834710E-7	2.048920E-8
-5.130000E+1	1.136220E-7	2.980250E-8
-4.010000E+1	7.916290E-8	3.725310E-8
-2.110000E+1	1.341110E-7	-2.980250E-8
-9.900000E+0	1.341110E-7	-3.911580E-8
1.120000E+1	-9.313280E-9	-1.117590E-8
2.240000E+1	-2.700850E-8	-4.284110E-8
3.230000E+1	-3.818450E-8	-5.401690E-8
5.330000E+1	-1.192100E-7	-9.313300E-10
6.250000E+1	-9.313270E-8	-5.215430E-8
8.600000E+1	-1.741580E-7	-2.142050E-8
9.620000E+1	-1.564630E-7	-7.543760E-8
1.185000E+2	-1.704330E-7	-2.142050E-8
1.294000E+2	-2.114110E-7	2.514580E-8
1.382000E+2	-1.508750E-7	-1.490130E-8
1.618000E+2	-1.844030E-7	7.264360E-8
1.710000E+2	-1.462190E-7	4.656640E-9
1.831000E+2	-9.033870E-8	-5.122300E-8
2.041000E+2	-5.215430E-8	-8.102550E-8
2.160000E+2	-1.043090E-7	-6.239910E-8
2.370000E+2	-1.331800E-7	1.024460E-8
2.465000E+2	-1.313170E-7	1.583260E-8
2.670000E+2	-9.499540E-8	5.587960E-8
2.761000E+2	-1.257290E-7	1.108280E-7
2.873000E+2	-1.443560E-7	8.195680E-8
3.092000E+2	-1.313170E-7	3.073390E-8
3.205000E+2	-1.899910E-7	1.052400E-7
3.398000E+2	-1.788150E-7	8.009420E-8
3.511000E+2	-1.480810E-7	2.793980E-8
3.697000E+2	-1.126900E-7	-4.470370E-8
3.812000E+2	-1.527380E-7	-1.024460E-8
4.036000E+2	-1.126900E-7	-6.239910E-8
4.150000E+2	-1.797460E-7	-5.587960E-9
4.243000E+2	-1.369050E-7	-2.048920E-8
4.475000E+2	-1.378370E-7	-1.117590E-8
4.577000E+2	-8.102550E-8	-4.470370E-8
4.784000E+2	-1.462190E-7	1.024460E-8
4.879000E+2	-1.173470E-7	1.024460E-8
