Sample Name, AUS25x23_40G
Freq, 40, GHz, Power, 10, dBm
SR850: f = 25 Hz; phase = 96 deg; output = 5 V; sens. = 20 uV; tc = 300 ms; 12dB/oct
Field	X	Y
Oe	V	V
*
-6.701000E+2	3.660120E-7	9.685800E-8
-6.701000E+2	3.660120E-7	9.685800E-8
-6.713000E+2	3.892950E-7	6.612440E-8
-6.687000E+2	3.082700E-7	6.984960E-8
-6.624000E+2	2.207240E-7	1.359740E-7
-6.526000E+2	2.728790E-7	7.264360E-8
-6.279000E+2	2.561160E-7	9.220140E-8
-6.108000E+2	2.011670E-7	4.936030E-8
-5.966000E+2	1.769520E-7	5.122300E-8
-5.633000E+2	1.359740E-7	-1.294550E-7
-5.471000E+2	1.145530E-7	-1.145530E-7
-5.169000E+2	2.179300E-7	-7.543760E-8
-5.016000E+2	3.306210E-7	-8.754480E-8
-4.881000E+2	4.079210E-7	-5.215430E-8
-4.558000E+2	4.656630E-7	4.936030E-8
-4.440000E+2	4.721820E-7	1.862660E-9
-4.156000E+2	4.656630E-7	2.793980E-9
-4.058000E+2	5.224760E-7	-3.352780E-8
-3.929000E+2	6.388910E-7	-9.406400E-8
-3.702000E+2	6.724190E-7	-4.004710E-8
-3.621000E+2	7.599630E-7	-7.823160E-8
-3.621000E+2	7.599630E-7	-7.823160E-8
-3.351000E+2	9.667200E-7	1.220040E-7
-3.159000E+2	9.927970E-7	4.004710E-8
-3.067000E+2	8.950050E-7	4.377240E-8
-2.959000E+2	8.279490E-7	6.053640E-8
-2.750000E+2	6.910450E-7	-9.313300E-10
-2.637000E+2	6.305090E-7	1.490130E-8
-2.443000E+2	5.811490E-7	2.980250E-8
-2.328000E+2	5.746300E-7	4.749770E-8
-2.132000E+2	5.150250E-7	7.450630E-8
-2.019000E+2	5.625220E-7	7.450640E-9
-1.896000E+2	6.286460E-7	1.713640E-7
-1.690000E+2	7.459930E-7	2.440080E-7
-1.595000E+2	7.459930E-7	1.862650E-7
-1.385000E+2	6.118830E-7	9.778930E-8
-1.265000E+2	5.858060E-7	2.421450E-8
-1.065000E+2	4.805660E-7	2.048920E-8
-9.680000E+1	4.377230E-7	3.352780E-8
-8.510000E+1	4.982610E-7	-3.911580E-8
-6.410000E+1	4.787030E-7	-8.568210E-8
-5.520000E+1	4.125780E-7	-1.769520E-8
-3.430000E+1	4.265480E-7	-5.494830E-8
-2.520000E+1	3.771870E-7	-7.171230E-8
-4.600000E+0	2.365570E-7	-1.955790E-8
8.000000E+0	2.738110E-7	-8.754480E-8
1.830000E+1	2.514590E-7	-9.406400E-8
4.060000E+1	6.333040E-8	-5.681090E-8
5.190000E+1	-5.587960E-8	1.862660E-9
6.200000E+1	-1.424930E-7	1.210730E-8
6.200000E+1	-1.424930E-7	1.210730E-8
1.041000E+2	-2.374880E-7	-4.749770E-8
1.150000E+2	-4.088520E-7	1.303860E-8
1.150000E+2	-4.088520E-7	1.303860E-8
1.458000E+2	-5.234070E-7	2.514580E-8
1.555000E+2	-5.280640E-7	1.210730E-8
1.764000E+2	-5.513470E-7	5.681090E-8
1.855000E+2	-5.066430E-7	-8.381960E-9
2.087000E+2	-6.835940E-7	-4.377240E-8
2.188000E+2	-6.845260E-7	-4.377240E-8
2.281000E+2	-6.444790E-7	-9.499540E-8
2.518000E+2	-7.795210E-7	-1.350430E-7
2.607000E+2	-7.376110E-7	-1.695020E-7
2.818000E+2	-6.938390E-7	-9.685800E-8
2.908000E+2	-6.314400E-7	-2.793980E-9
3.116000E+2	-5.448270E-7	3.725310E-8
3.211000E+2	-5.839430E-7	-3.259650E-8
3.446000E+2	-7.692760E-7	-7.823160E-8
3.536000E+2	-6.612430E-7	-1.685700E-7
3.648000E+2	-6.062950E-7	-1.024460E-7
3.868000E+2	-4.367920E-7	8.940740E-8
3.868000E+2	-4.367920E-7	8.940740E-8
4.203000E+2	-5.196820E-7	6.426170E-8
4.298000E+2	-5.615910E-7	6.239910E-8
4.412000E+2	-6.444790E-7	6.053640E-8
4.605000E+2	-6.835940E-7	9.220140E-8
