Sample Name, AUS25x23_34G
Freq, 34, GHz, Power, 10, dBm
SR850: f = 25 Hz; phase = 96 deg; output = 5 V; sens. = 50 uV; tc = 300 ms; 12dB/oct
Field	X	Y
Oe	V	V
*
-6.868000E+2	5.457590E-7	6.891830E-8
-6.862000E+2	6.035010E-7	4.284110E-8
-6.863000E+2	5.625220E-7	1.154840E-7
-6.856000E+2	6.184020E-7	1.676390E-8
-6.707000E+2	4.917420E-7	2.980250E-8
-6.618000E+2	5.010550E-7	-3.166520E-8
-6.504000E+2	4.544870E-7	-3.725310E-8
-6.166000E+2	4.582130E-7	-6.333040E-8
-6.032000E+2	5.625220E-7	-1.080340E-7
-5.718000E+2	6.128140E-7	-4.842900E-8
-5.576000E+2	5.848740E-7	-1.862660E-9
-5.262000E+2	6.556550E-7	-8.009420E-8
-5.124000E+2	6.705560E-7	-6.705570E-8
-4.834000E+2	8.232930E-7	-7.450630E-8
-4.705000E+2	8.679960E-7	-1.173470E-7
-4.541000E+2	8.065290E-7	-5.215430E-8
-4.311000E+2	9.220130E-7	-1.285230E-7
-4.311000E+2	9.220130E-7	-1.285230E-7
-3.996000E+2	1.011420E-6	5.401690E-8
-3.888000E+2	1.022600E-6	1.303860E-8
-3.715000E+2	1.121320E-6	-6.146770E-8
-3.715000E+2	1.121320E-6	-6.146770E-8
-3.414000E+2	1.210730E-6	-1.434250E-7
-3.313000E+2	1.313170E-6	-3.352780E-8
-3.230000E+2	1.406300E-6	1.136220E-7
-3.024000E+2	1.378360E-6	3.632180E-7
-2.934000E+2	1.272190E-6	5.327200E-7
-2.722000E+2	1.044950E-6	6.370280E-7
-2.626000E+2	9.592700E-7	6.016380E-7
-2.418000E+2	1.085930E-6	4.321350E-7
-2.317000E+2	1.076620E-6	4.451740E-7
-2.317000E+2	1.076620E-6	4.451740E-7
-2.114000E+2	1.050540E-6	2.682230E-7
-1.783000E+2	6.239900E-7	1.452870E-7
-1.783000E+2	6.239900E-7	1.452870E-7
-1.686000E+2	4.973300E-7	1.341110E-7
-1.364000E+2	4.787030E-7	8.381950E-8
-1.364000E+2	4.787030E-7	8.381950E-8
-1.039000E+2	4.861540E-7	-1.546000E-7
-9.350000E+1	5.178190E-7	-6.705570E-8
-8.300000E+1	6.128140E-7	8.568210E-8
-6.120000E+1	6.184020E-7	3.613550E-7
-5.010000E+1	6.593800E-7	3.110640E-7
-2.890000E+1	6.333030E-7	6.891830E-8
-1.770000E+1	6.128140E-7	-4.656640E-8
-5.000000E+0	6.184020E-7	-5.029160E-8
1.530000E+1	4.973300E-7	-1.583260E-7
2.480000E+1	4.116460E-7	-2.086170E-7
4.490000E+1	2.607710E-8	-1.490130E-7
5.490000E+1	2.793980E-8	-1.173470E-7
7.520000E+1	-2.924370E-7	7.823160E-8
8.470000E+1	-3.408660E-7	7.264360E-8
1.056000E+2	-6.146770E-7	1.285230E-7
1.146000E+2	-5.159560E-7	1.117590E-7
1.268000E+2	-3.408660E-7	-7.450630E-8
1.268000E+2	-3.408660E-7	-7.450630E-8
1.570000E+2	-4.135090E-7	-7.078100E-8
1.776000E+2	-3.986080E-7	-2.216560E-7
1.903000E+2	-4.451740E-7	-2.775360E-7
2.105000E+2	-4.451740E-7	-3.408660E-7
2.208000E+2	-5.699730E-7	-2.551840E-7
2.407000E+2	-6.686930E-7	-3.036130E-7
2.504000E+2	-7.301610E-7	-3.613550E-7
2.504000E+2	-7.301610E-7	-3.613550E-7
2.813000E+2	-7.096710E-7	-4.582130E-7
2.950000E+2	-6.202640E-7	-4.731140E-7
3.146000E+2	-8.065290E-7	-3.948830E-7
3.253000E+2	-8.828970E-7	-4.526250E-7
3.454000E+2	-1.190240E-6	-2.458710E-7
3.555000E+2	-1.205140E-6	-2.048920E-7
3.649000E+2	-1.210730E-6	-5.401690E-8
3.912000E+2	-1.154850E-6	3.539050E-8
3.912000E+2	-1.154850E-6	3.539050E-8
4.105000E+2	-9.201500E-7	2.123420E-7
4.341000E+2	-9.015240E-7	9.127010E-8
