Sample Name, AUS25x23_32G
Freq, 32, GHz, Power, 10, dBm
SR850: f = 25 Hz; phase = 96 deg; output = 5 V; sens. = 50 uV; tc = 100 ms; 12dB/oct
Field	X	Y
Oe	V	V
*
-6.588000E+2	5.848740E-7	-4.805660E-7
-6.577000E+2	8.605460E-7	-3.967450E-7
-6.578000E+2	7.674130E-7	-1.490130E-8
-6.507000E+2	7.022210E-7	3.911580E-8
-6.422000E+2	6.742810E-7	-3.539050E-8
-6.203000E+2	8.251550E-7	6.333040E-8
-6.081000E+2	9.983850E-7	-1.639140E-7
-5.950000E+2	9.331890E-7	-1.229350E-7
-5.612000E+2	9.071120E-7	8.195680E-8
-5.472000E+2	1.339250E-6	-1.173470E-7
-5.117000E+2	8.977990E-7	5.960510E-8
-4.978000E+2	7.133970E-7	-3.259650E-7
-4.827000E+2	4.433110E-7	2.589090E-7
-4.515000E+2	6.649680E-7	6.146770E-8
-4.358000E+2	9.555440E-7	-3.129260E-7
-4.226000E+2	9.834840E-7	5.308580E-7
-3.971000E+2	1.627960E-6	2.365570E-7
-3.839000E+2	1.879420E-6	-5.960510E-8
-3.839000E+2	1.879420E-6	-5.960510E-8
-3.645000E+2	2.149510E-6	9.313270E-8
-3.436000E+2	1.462180E-6	-1.806770E-7
-3.436000E+2	1.462180E-6	-1.806770E-7
-3.162000E+2	1.793730E-6	-6.575170E-7
-3.026000E+2	1.134360E-6	1.341110E-7
-2.842000E+2	1.434240E-6	-3.017500E-7
-2.702000E+2	1.434240E-6	-3.017500E-7
-2.608000E+2	1.233080E-6	8.195680E-8
-2.404000E+2	7.115340E-7	4.861540E-7
-2.304000E+2	1.205140E-6	-3.874320E-7
-2.093000E+2	5.047800E-7	1.862660E-8
-1.999000E+2	8.158420E-7	-1.303860E-7
-1.785000E+2	5.066430E-7	2.793990E-7
-1.695000E+2	6.780060E-7	-1.024460E-7
-1.482000E+2	8.363310E-7	5.960510E-8
-1.393000E+2	1.005840E-6	-3.110640E-7
-1.156000E+2	3.781190E-7	2.086170E-7
-1.066000E+2	4.656630E-7	-1.713640E-7
-8.560000E+1	5.532090E-7	1.844030E-7
-7.680000E+1	1.203280E-6	-3.650800E-7
-6.600000E+1	6.258520E-7	2.402830E-7
-4.400000E+1	6.221270E-7	1.285230E-7
-3.400000E+1	3.706680E-7	3.352780E-7
-2.300000E+1	5.550720E-7	3.296900E-7
1.100000E+0	6.333030E-7	-1.061710E-7
1.230000E+1	-9.685800E-8	2.756730E-7
3.150000E+1	2.626350E-7	-1.396990E-7
4.270000E+1	-3.334150E-7	1.732270E-7
6.190000E+1	-3.352780E-8	-9.127010E-8
7.300000E+1	-5.550720E-7	3.241020E-7
9.250000E+1	-2.831240E-7	2.235180E-7
1.030000E+2	-5.271320E-7	2.924370E-7
1.231000E+2	-3.688060E-7	1.546000E-7
1.332000E+2	-5.178190E-7	2.197930E-7
1.527000E+2	-4.321350E-7	3.241020E-7
1.632000E+2	1.117590E-8	-1.918530E-7
1.752000E+2	-1.899910E-7	1.583260E-7
1.964000E+2	-3.799810E-7	-5.569350E-7
2.114000E+2	-8.754470E-7	5.401690E-8
2.114000E+2	-8.754470E-7	5.401690E-8
2.315000E+2	-4.917420E-7	-2.384200E-7
2.564000E+2	-6.929080E-7	-1.173470E-7
2.656000E+2	-8.307430E-7	9.313270E-8
2.898000E+2	-1.072890E-6	-1.750900E-7
2.990000E+2	-1.102690E-6	-1.452870E-7
3.198000E+2	-1.180920E-6	-2.421450E-8
3.296000E+2	-1.000250E-6	-5.401690E-8
3.409000E+2	-1.616780E-6	3.483160E-7
3.594000E+2	-1.294550E-6	-1.601880E-7
3.736000E+2	-1.830990E-6	4.973300E-7
3.930000E+2	-1.207000E-6	-5.401690E-8
4.044000E+2	-1.516200E-6	3.017500E-7
4.044000E+2	-1.516200E-6	3.017500E-7
4.370000E+2	-1.525510E-6	2.719480E-7
4.470000E+2	-1.396990E-6	3.110640E-7
4.693000E+2	-1.264740E-6	3.278270E-7
