Sample Name, AUS25x23_8G
Freq, 8, GHz, Power, 10, dBm
SR850: f = 25 Hz; phase = 96 deg; output = 5 V; sens. = 50 uV; tc = 300 ms; 12dB/oct
Field	X	Y
Oe	V	V
*
-6.583000E+2	-1.750340E-5	1.117590E-7
-6.586000E+2	-1.757040E-5	-3.650800E-7
-6.581000E+2	-1.779770E-5	-3.799810E-7
-6.517000E+2	-1.791130E-5	-2.235190E-8
-6.425000E+2	-1.805470E-5	-5.215430E-8
-6.214000E+2	-1.825780E-5	-6.519300E-8
-6.088000E+2	-1.800440E-5	-8.009420E-8
-5.962000E+2	-1.777350E-5	1.788150E-7
-5.615000E+2	-1.741210E-5	6.482040E-7
-5.472000E+2	-1.718490E-5	6.929080E-7
-5.472000E+2	-1.718490E-5	6.929080E-7
-4.969000E+2	-1.713830E-5	6.519300E-8
-4.668000E+2	-1.780700E-5	2.644970E-7
-4.538000E+2	-1.807340E-5	2.365570E-7
-4.402000E+2	-1.828940E-5	1.862650E-7
-4.116000E+2	-1.849430E-5	2.328320E-7
-4.006000E+2	-1.843470E-5	1.546000E-7
-3.783000E+2	-1.860610E-5	-1.546000E-7
-3.683000E+2	-1.860610E-5	-1.546000E-7
-3.494000E+2	-1.928780E-5	-8.754480E-8
-3.399000E+2	-1.971060E-5	-2.011670E-7
-3.282000E+2	-2.009430E-5	-2.607710E-8
-3.110000E+2	-2.015770E-5	-2.719480E-7
-3.110000E+2	-2.015770E-5	-2.719480E-7
-2.824000E+2	-2.064380E-5	-2.607710E-8
-2.718000E+2	-2.070340E-5	-1.080340E-7
-2.520000E+2	-2.076490E-5	8.754480E-8
-2.416000E+2	-2.040540E-5	1.862660E-8
-2.192000E+2	-1.997330E-5	1.583260E-7
-2.080000E+2	-1.962120E-5	1.508750E-7
-1.955000E+2	-1.917790E-5	2.738110E-7
-1.747000E+2	-1.828570E-5	1.080340E-7
-1.651000E+2	-1.811430E-5	5.029160E-8
-1.552000E+2	-1.810500E-5	2.719480E-7
-1.288000E+2	-1.754810E-5	4.749760E-7
-1.199000E+2	-1.712160E-5	3.334150E-7
-1.199000E+2	-1.712160E-5	3.334150E-7
-9.020000E+1	-1.622000E-5	4.433110E-7
-7.740000E+1	-1.594060E-5	1.899910E-7
-5.790000E+1	-1.502230E-5	1.937160E-7
-4.550000E+1	-1.419340E-5	-5.215430E-8
-2.520000E+1	-1.221340E-5	-1.750900E-7
-1.520000E+1	-1.102690E-5	-5.587960E-8
4.800000E+0	-7.854830E-6	6.519300E-8
1.530000E+1	-7.854830E-6	6.519300E-8
2.590000E+1	-3.427280E-6	4.656640E-8
4.770000E+1	1.486400E-6	-1.024460E-7
5.890000E+1	3.669430E-6	-3.781190E-7
7.830000E+1	6.688790E-6	-6.817320E-7
8.910000E+1	8.052270E-6	-6.053630E-7
1.090000E+2	1.033220E-5	-2.328320E-7
1.090000E+2	1.033220E-5	-2.328320E-7
1.412000E+2	1.244440E-5	1.247980E-7
1.524000E+2	1.302370E-5	4.097840E-8
1.720000E+2	1.393080E-5	3.017500E-7
1.827000E+2	1.433870E-5	2.849870E-7
1.917000E+2	1.477640E-5	1.415620E-7
2.158000E+2	1.529430E-5	2.495960E-7
2.246000E+2	1.574510E-5	2.048920E-7
2.457000E+2	1.657210E-5	3.725320E-9
2.546000E+2	1.698560E-5	-1.136220E-7
2.655000E+2	1.747920E-5	-3.408660E-7
2.876000E+2	1.873830E-5	-2.048920E-7
2.987000E+2	1.914250E-5	-7.078100E-8
3.174000E+2	1.983170E-5	7.450630E-8
3.280000E+2	2.002360E-5	3.725310E-8
3.504000E+2	2.012970E-5	4.284110E-8
3.631000E+2	2.001420E-5	6.891830E-8
3.744000E+2	1.983730E-5	-2.235190E-8
3.958000E+2	1.947970E-5	-2.980250E-7
4.071000E+2	1.931200E-5	-3.557670E-7
4.265000E+2	1.877560E-5	-3.408660E-7
4.380000E+2	1.869550E-5	-2.291060E-7
4.573000E+2	1.839750E-5	1.695020E-7
4.685000E+2	1.825590E-5	5.345830E-7
