Sample Name, Varga_5_4_Klyst36G
Freq displayed, 3.568, GHz, Power, 21, mV
SR850: f = 25 Hz; phase = -84 deg; output = 5 V; sens. = 500 uV; tc = 300 ms; 12dB/oct
Time,Field,X,Y,R,theta
s,Oe,V,V,V,deg
1.861326E+2,4.969200E+3,-2.002730E-5,-2.026570E-6,2.012957E-5,-1.742219E+2
1.863337E+2,4.972500E+3,-2.065310E-5,-2.115980E-6,2.076121E-5,-1.741503E+2
1.865336E+2,4.977500E+3,-2.139820E-5,-2.145780E-6,2.150552E-5,-1.742736E+2
1.867337E+2,4.987300E+3,-2.115980E-5,-2.443800E-6,2.130045E-5,-1.734120E+2
1.869326E+2,4.990400E+3,-2.107040E-5,-3.159060E-6,2.130590E-5,-1.714732E+2
1.871337E+2,4.999300E+3,-1.961000E-5,-3.188860E-6,1.986758E-5,-1.707638E+2
1.873327E+2,5.002700E+3,-1.961000E-5,-3.278270E-6,1.988213E-5,-1.705094E+2
1.875336E+2,5.013000E+3,-1.946100E-5,-1.430520E-6,1.951351E-5,-1.757959E+2
1.877336E+2,5.015900E+3,-1.919280E-5,-7.152590E-7,1.920612E-5,-1.778657E+2
1.879326E+2,5.020900E+3,-1.946100E-5,-3.874320E-7,1.946486E-5,-1.788595E+2
1.881336E+2,5.029300E+3,-1.877560E-5,-6.258520E-7,1.878603E-5,-1.780909E+2
1.883337E+2,5.033500E+3,-1.862660E-5,-8.642710E-7,1.864664E-5,-1.773434E+2
1.885326E+2,5.041100E+3,-1.922260E-5,-3.278270E-7,1.922540E-5,-1.790230E+2
1.887336E+2,5.045800E+3,-1.910340E-5,-1.788150E-7,1.910424E-5,-1.794637E+2
1.889336E+2,5.053100E+3,-1.820930E-5,-1.490130E-7,1.820991E-5,-1.795311E+2
1.891327E+2,5.058300E+3,-1.922260E-5,-2.980250E-7,1.922491E-5,-1.791118E+2
1.893326E+2,5.065500E+3,-2.145780E-5,-7.450620E-7,2.147073E-5,-1.780114E+2
1.895336E+2,5.070800E+3,-2.110020E-5,-9.238760E-7,2.112042E-5,-1.774929E+2
1.897326E+2,5.078100E+3,-1.993790E-5,-1.400720E-6,1.998704E-5,-1.759813E+2
1.899337E+2,5.083100E+3,-1.993790E-5,-1.341110E-6,1.998295E-5,-1.761518E+2
1.901326E+2,5.090600E+3,-2.038490E-5,-7.152590E-7,2.039744E-5,-1.779905E+2
1.903337E+2,5.095200E+3,-2.044450E-5,-8.940730E-7,2.046404E-5,-1.774960E+2
1.905326E+2,5.098200E+3,-2.104060E-5,-6.258520E-7,2.104991E-5,-1.782962E+2
1.907336E+2,5.108600E+3,-2.223260E-5,4.470370E-7,2.223709E-5,1.788481E+2
1.909326E+2,5.111700E+3,-2.235190E-5,1.072890E-6,2.237763E-5,1.772519E+2
1.911326E+2,5.121600E+3,-2.339490E-5,2.205390E-6,2.349862E-5,1.746148E+2
1.913326E+2,5.125300E+3,-2.533210E-5,1.937170E-6,2.540606E-5,1.756271E+2
1.915326E+2,5.130000E+3,-2.601750E-5,8.940730E-7,2.603286E-5,1.780318E+2
1.917326E+2,5.139000E+3,-2.607710E-5,4.768410E-7,2.608146E-5,1.789524E+2
1.919326E+2,5.141900E+3,-2.607710E-5,8.940740E-8,2.607725E-5,1.798036E+2
1.921326E+2,5.151000E+3,-2.473600E-5,-1.132500E-6,2.476191E-5,-1.773786E+2
1.923326E+2,5.154200E+3,-2.399100E-5,-1.221900E-6,2.402210E-5,-1.770844E+2
1.925326E+2,5.162900E+3,-2.279890E-5,-1.788150E-6,2.286892E-5,-1.755154E+2
1.927326E+2,5.166700E+3,-2.264990E-5,-2.473610E-6,2.278457E-5,-1.737674E+2
1.929326E+2,5.174700E+3,-2.253070E-5,-2.414000E-6,2.265965E-5,-1.738845E+2
1.931326E+2,5.179100E+3,-2.259030E-5,-1.311310E-6,2.262833E-5,-1.766779E+2
1.933326E+2,5.186600E+3,-2.273930E-5,-1.609330E-6,2.279618E-5,-1.759518E+2
1.935326E+2,5.191400E+3,-2.259030E-5,-1.996770E-6,2.267838E-5,-1.749487E+2
1.937327E+2,5.196900E+3,-2.241150E-5,-1.341110E-6,2.245159E-5,-1.765755E+2
1.939326E+2,5.204100E+3,-2.172600E-5,-8.344690E-7,2.174202E-5,-1.778004E+2
1.941326E+2,5.210100E+3,-2.098100E-5,-1.460320E-6,2.103176E-5,-1.760185E+2
1.943337E+2,5.213500E+3,-2.110020E-5,-1.817950E-6,2.117837E-5,-1.750757E+2
1.945326E+2,5.223000E+3,-2.166640E-5,-2.205390E-6,2.177835E-5,-1.741880E+2
1.947326E+2,5.226700E+3,-2.190480E-5,-2.324600E-6,2.202780E-5,-1.739423E+2
1.949326E+2,5.235400E+3,-2.086170E-5,-3.159060E-6,2.109953E-5,-1.713892E+2
1.951326E+2,5.238500E+3,-2.083190E-5,-3.755110E-6,2.116764E-5,-1.697817E+2
1.953326E+2,5.248100E+3,-2.333530E-5,-3.010050E-6,2.352863E-5,-1.726499E+2
1.955326E+2,5.252100E+3,-2.327570E-5,-2.652420E-6,2.342634E-5,-1.734988E+2
1.957326E+2,5.255400E+3,-2.327570E-5,-2.354400E-6,2.339447E-5,-1.742240E+2
1.959326E+2,5.265800E+3,-2.262010E-5,-2.384200E-6,2.274540E-5,-1.739831E+2
1.961326E+2,5.268700E+3,-2.226250E-5,-1.788150E-6,2.233420E-5,-1.754078E+2
1.963336E+2,5.277600E+3,-2.232210E-5,-2.354400E-6,2.244592E-5,-1.739791E+2
1.965326E+2,5.280700E+3,-2.247110E-5,-1.400720E-6,2.251471E-5,-1.764331E+2
1.967326E+2,5.289500E+3,-2.092130E-5,-1.192100E-7,2.092164E-5,-1.796735E+2
1.969326E+2,5.294100E+3,-2.133860E-5,-1.788150E-7,2.133935E-5,-1.795199E+2
1.971337E+2,5.303400E+3,-2.053390E-5,-2.980250E-7,2.053606E-5,-1.791685E+2
1.973337E+2,5.306600E+3,-2.041470E-5,3.278270E-7,2.041733E-5,1.790800E+2
1.975336E+2,5.315700E+3,-2.065310E-5,1.311310E-6,2.069469E-5,1.763670E+2
1.977327E+2,5.319200E+3,-2.118960E-5,1.311310E-6,2.123014E-5,1.764588E+2
1.979326E+2,5.324400E+3,-2.193460E-5,1.043090E-6,2.195939E-5,1.772774E+2
1.981326E+2,5.332500E+3,-2.434860E-5,-1.192100E-7,2.434889E-5,-1.797195E+2
1.983337E+2,5.337300E+3,-2.446780E-5,-1.192100E-7,2.446809E-5,-1.797209E+2
1.985326E+2,5.342900E+3,-2.449760E-5,-4.470370E-7,2.450168E-5,-1.789546E+2
1.987326E+2,5.350200E+3,-2.363340E-5,-1.192100E-6,2.366345E-5,-1.771124E+2
1.989326E+2,5.355100E+3,-2.315650E-5,-1.728540E-6,2.322092E-5,-1.757310E+2
1.991326E+2,5.362700E+3,-2.199420E-5,-2.145780E-6,2.209862E-5,-1.744278E+2
1.993326E+2,5.367200E+3,-2.095110E-5,-2.324600E-6,2.107967E-5,-1.736687E+2
1.995326E+2,5.375100E+3,-1.946100E-5,-2.741830E-6,1.965320E-5,-1.719805E+2
1.997336E+2,5.379000E+3,-1.937160E-5,-2.622620E-6,1.954833E-5,-1.722899E+2
1.999327E+2,5.387400E+3,-1.972930E-5,-1.102690E-6,1.976009E-5,-1.768010E+2
2.001336E+2,5.390900E+3,-1.963980E-5,-4.768410E-7,1.964559E-5,-1.786092E+2
2.003326E+2,5.400000E+3,-1.892460E-5,2.205390E-6,1.905267E-5,1.733530E+2
2.005326E+2,5.403200E+3,-1.794110E-5,2.741830E-6,1.814940E-5,1.713111E+2
2.007326E+2,5.413400E+3,-1.838810E-5,3.814730E-6,1.877963E-5,1.682799E+2
2.009326E+2,5.417100E+3,-1.940140E-5,4.231960E-6,1.985759E-5,1.676950E+2
2.011336E+2,5.425800E+3,-1.871600E-5,3.784910E-6,1.909487E-5,1.685673E+2
2.013326E+2,5.428900E+3,-1.874580E-5,3.099460E-6,1.900031E-5,1.706116E+2
2.015326E+2,5.438100E+3,-1.877560E-5,2.115980E-6,1.889446E-5,1.735700E+2
2.017326E+2,5.440900E+3,-1.898420E-5,1.400720E-6,1.903580E-5,1.757802E+2
2.019326E+2,5.446000E+3,-1.826890E-5,8.344690E-7,1.828795E-5,1.773847E+2
2.021326E+2,5.456100E+3,-1.847760E-5,5.662480E-7,1.848627E-5,1.782447E+2
2.023327E+2,5.459000E+3,-1.880540E-5,5.364450E-7,1.881305E-5,1.783660E+2
2.025326E+2,5.468200E+3,-1.871600E-5,-2.384200E-7,1.871752E-5,-1.792702E+2
2.027336E+2,5.471500E+3,-1.886500E-5,-4.470370E-7,1.887030E-5,-1.786425E+2
2.029326E+2,5.476800E+3,-1.835830E-5,-5.960500E-7,1.836797E-5,-1.781404E+2
2.031326E+2,5.484000E+3,-1.597420E-5,5.066430E-7,1.598223E-5,1.781834E+2
2.033326E+2,5.489200E+3,-1.531850E-5,1.013290E-6,1.535198E-5,1.762155E+2
2.035336E+2,5.497300E+3,-1.290450E-5,2.026570E-6,1.306266E-5,1.710750E+2
2.037326E+2,5.502400E+3,-1.230840E-5,1.579530E-6,1.240934E-5,1.726872E+2
2.039336E+2,5.507700E+3,-1.186140E-5,1.490120E-6,1.195463E-5,1.728396E+2
2.041326E+2,5.516100E+3,-1.162300E-5,1.817950E-6,1.176431E-5,1.711104E+2
2.043336E+2,5.519900E+3,-1.141430E-5,1.430520E-6,1.150359E-5,1.728565E+2
2.045326E+2,5.527600E+3,-1.150380E-5,8.940730E-7,1.153849E-5,1.755559E+2
2.047326E+2,5.531600E+3,-1.129510E-5,1.132500E-6,1.135173E-5,1.742744E+2
2.049336E+2,5.540900E+3,-1.004340E-5,5.662480E-7,1.005935E-5,1.767731E+2
2.051326E+2,5.544600E+3,-9.745420E-6,6.556550E-7,9.767451E-6,1.761510E+2
2.053326E+2,5.553200E+3,-8.821550E-6,-1.192100E-7,8.822355E-6,-1.792258E+2
2.055337E+2,5.556600E+3,-8.463920E-6,-6.258520E-7,8.487027E-6,-1.757710E+2
2.057326E+2,5.560000E+3,-7.569820E-6,-8.940730E-7,7.622437E-6,-1.732640E+2
2.059326E+2,5.570000E+3,-6.049900E-6,-1.847750E-6,6.325778E-6,-1.630164E+2
2.061336E+2,5.573300E+3,-5.841280E-6,-1.847750E-6,6.126560E-6,-1.624465E+2
2.063336E+2,5.582100E+3,-7.450610E-6,-1.341110E-6,7.570348E-6,-1.697960E+2
2.065326E+2,5.585800E+3,-7.778460E-6,-1.341110E-6,7.893226E-6,-1.702176E+2
2.067336E+2,5.594300E+3,-5.781680E-6,-8.046660E-7,5.837406E-6,-1.720768E+2
2.069326E+2,5.598500E+3,-5.155830E-6,-9.834840E-7,5.248793E-6,-1.692005E+2
2.071326E+2,5.606300E+3,-3.695500E-6,-5.364450E-7,3.734233E-6,-1.717405E+2
2.073326E+2,5.611000E+3,-3.695500E-6,-7.450620E-7,3.769859E-6,-1.686012E+2
2.075326E+2,5.615300E+3,-3.248470E-6,-9.834840E-7,3.394083E-6,-1.631562E+2
2.077326E+2,5.623600E+3,-1.817950E-6,-1.192100E-6,2.173947E-6,-1.467456E+2
2.079336E+2,5.628600E+3,-1.370910E-6,-5.364450E-7,1.472130E-6,-1.586293E+2
2.081337E+2,5.636500E+3,-4.768410E-7,4.172340E-7,6.336099E-7,1.388142E+2
2.083326E+2,5.641700E+3,1.788150E-7,2.384200E-7,2.980250E-7,5.313010E+1
2.085326E+2,5.646800E+3,8.642710E-7,-2.980250E-8,8.647847E-7,-1.974937E+0
2.087336E+2,5.654400E+3,3.576300E-7,-1.102690E-6,1.159234E-6,-7.203082E+1
2.089337E+2,5.659900E+3,-2.086170E-7,-1.162300E-6,1.180874E-6,-1.001755E+2
2.091336E+2,5.667000E+3,9.834840E-7,2.980250E-7,1.027648E-6,1.685837E+1
2.091336E+2,5.667000E+3,9.834840E-7,2.980250E-7,2.826681E-6,2.494395E+1
2.095336E+2,5.676200E+3,3.963740E-6,1.221900E-6,4.147804E-6,1.713293E+1
2.097336E+2,5.685100E+3,6.228710E-6,-5.066430E-7,6.249281E-6,-4.650199E+0
2.099326E+2,5.687800E+3,7.241990E-6,-6.556550E-7,7.271609E-6,-5.173181E+0
2.101326E+2,5.696800E+3,8.642730E-6,-1.311310E-6,8.741643E-6,-8.627348E+0
2.103326E+2,5.699800E+3,8.642730E-6,-8.344690E-7,8.682921E-6,-5.514902E+0
2.105326E+2,5.708700E+3,8.940750E-6,-4.470370E-7,8.951919E-6,-2.862402E+0
2.107326E+2,5.712100E+3,8.642730E-6,-1.043090E-6,8.705448E-6,-6.881736E+0
2.109326E+2,5.722400E+3,8.732140E-6,-4.172340E-7,8.742102E-6,-2.735593E+0
2.111326E+2,5.725400E+3,1.046070E-5,-2.682230E-7,1.046414E-5,-1.468800E+0
2.113337E+2,5.730500E+3,1.198060E-5,-7.152590E-7,1.200193E-5,-3.416585E+0
2.115327E+2,5.737900E+3,1.394750E-5,-8.046660E-7,1.397069E-5,-3.301876E+0
2.117326E+2,5.743100E+3,1.484160E-5,-1.043090E-6,1.487821E-5,-4.020223E+0
2.119336E+2,5.750200E+3,1.618280E-5,-1.102690E-6,1.622032E-5,-3.898088E+0
2.121326E+2,5.755300E+3,1.600400E-5,-1.400720E-6,1.606518E-5,-5.001959E+0
2.123337E+2,5.762600E+3,1.615300E-5,-1.221900E-6,1.619915E-5,-4.325923E+0
2.125326E+2,5.767400E+3,1.665960E-5,-7.450620E-7,1.667625E-5,-2.560715E+0
2.127326E+2,5.775400E+3,1.877560E-5,1.847750E-6,1.886630E-5,5.620511E+0
2.129326E+2,5.780700E+3,2.023590E-5,1.907360E-6,2.032559E-5,5.384577E+0
2.131336E+2,5.788000E+3,2.297770E-5,1.490130E-7,2.297818E-5,3.715644E-1
2.133326E+2,5.793100E+3,2.375260E-5,-7.152590E-7,2.376337E-5,-1.724819E+0
2.135336E+2,5.796100E+3,2.503410E-5,-3.874320E-7,2.503710E-5,-8.866485E-1
2.137326E+2,5.806300E+3,2.747790E-5,8.344690E-7,2.749057E-5,1.739466E+0
2.139336E+2,5.809800E+3,2.834210E-5,4.768410E-7,2.834611E-5,9.638806E-1
2.141326E+2,5.818700E+3,2.872960E-5,-3.874320E-7,2.873221E-5,-7.726134E-1
2.143336E+2,5.821800E+3,2.986200E-5,-9.238760E-7,2.987629E-5,-1.772062E+0
2.145326E+2,5.830800E+3,3.159070E-5,-2.086170E-7,3.159139E-5,-3.783614E-1
2.147326E+2,5.833800E+3,3.218670E-5,2.980250E-8,3.218671E-5,5.305163E-2
2.149336E+2,5.844100E+3,3.239540E-5,-2.682230E-7,3.239651E-5,-4.743789E-1
2.151326E+2,5.847400E+3,3.251460E-5,0.000000E+0,3.251460E-5,0.000000E+0
2.153326E+2,5.852000E+3,3.299140E-5,1.013290E-6,3.300696E-5,1.759216E+0
2.155336E+2,5.860800E+3,3.376630E-5,1.937170E-6,3.382182E-5,3.283455E+0
2.157326E+2,5.863900E+3,3.457090E-5,1.490120E-6,3.460300E-5,2.468110E+0
2.159336E+2,5.872500E+3,3.597160E-5,-5.364450E-7,3.597560E-5,-8.543895E-1
2.161336E+2,5.876200E+3,3.582260E-5,-1.221900E-6,3.584343E-5,-1.953587E+0
2.163326E+2,5.885700E+3,3.671670E-5,-1.490120E-6,3.674693E-5,-2.324031E+0
2.165326E+2,5.889000E+3,3.731270E-5,-1.102690E-6,3.732899E-5,-1.692751E+0
2.167336E+2,5.894100E+3,3.790880E-5,-2.682230E-7,3.790975E-5,-4.053885E-1
2.169326E+2,5.901300E+3,3.919030E-5,7.450620E-7,3.919738E-5,1.089141E+0
2.171336E+2,5.906500E+3,4.041220E-5,1.192100E-6,4.042978E-5,1.689651E+0
2.173326E+2,5.913700E+3,4.196190E-5,1.639140E-6,4.199390E-5,2.236984E+0
2.175337E+2,5.918600E+3,4.291560E-5,8.940730E-7,4.292491E-5,1.193487E+0
2.177326E+2,5.926000E+3,4.425670E-5,-1.788150E-7,4.425706E-5,-2.314969E-1
2.179326E+2,5.930600E+3,4.527000E-5,-5.066430E-7,4.527283E-5,-6.412038E-1
2.181326E+2,5.938600E+3,4.625340E-5,3.278270E-7,4.625456E-5,4.060845E-1
2.183326E+2,5.942800E+3,4.693890E-5,1.162300E-6,4.695329E-5,1.418467E+0
2.185336E+2,5.951300E+3,4.780320E-5,1.668940E-6,4.783232E-5,1.999540E+0
2.187326E+2,5.954700E+3,4.839920E-5,8.344690E-7,4.840639E-5,9.877605E-1
2.189326E+2,5.964100E+3,5.003830E-5,-2.384200E-7,5.003887E-5,-2.729980E-1
2.191336E+2,5.968500E+3,5.054500E-5,1.788150E-7,5.054532E-5,2.026967E-1
2.193326E+2,5.976900E+3,5.215430E-5,5.960510E-8,5.215433E-5,6.548107E-2
2.195326E+2,5.980700E+3,5.197550E-5,7.450620E-7,5.198084E-5,8.212713E-1
2.197326E+2,5.985400E+3,5.278010E-5,7.152590E-7,5.278495E-5,7.764065E-1
2.199337E+2,5.994200E+3,5.432990E-5,1.490130E-7,5.433010E-5,1.571473E-1
2.201326E+2,5.998700E+3,5.495570E-5,5.960510E-8,5.495573E-5,6.214313E-2
2.203337E+2,6.003400E+3,5.623720E-5,-3.874320E-7,5.623853E-5,-3.947186E-1
2.205326E+2,6.011900E+3,5.847240E-5,2.086170E-7,5.847277E-5,2.044182E-1
2.207336E+2,6.015900E+3,5.930690E-5,6.854570E-7,5.931086E-5,6.621834E-1
2.209326E+2,6.023700E+3,6.157210E-5,8.046660E-7,6.157736E-5,7.487375E-1
2.211336E+2,6.028200E+3,6.225750E-5,1.430520E-6,6.227393E-5,1.316281E+0
2.213326E+2,6.035600E+3,6.169130E-5,3.576300E-7,6.169234E-5,3.321451E-1
2.215337E+2,6.040500E+3,6.151250E-5,4.172340E-7,6.151392E-5,3.886264E-1
2.217326E+2,6.045900E+3,6.201910E-5,8.940740E-8,6.201916E-5,8.259815E-2
2.219336E+2,6.053900E+3,6.327080E-5,-8.940730E-7,6.327712E-5,-8.095867E-1
2.221326E+2,6.059000E+3,6.282380E-5,-8.046660E-7,6.282895E-5,-7.338213E-1
2.223326E+2,6.066100E+3,6.339000E-5,-3.874320E-7,6.339118E-5,-3.501805E-1
2.225326E+2,6.071700E+3,6.383700E-5,2.980250E-7,6.383770E-5,2.674852E-1
2.227336E+2,6.076300E+3,6.422450E-5,4.172340E-7,6.422586E-5,3.722164E-1
2.229326E+2,6.084200E+3,6.595300E-5,8.046660E-7,6.595791E-5,6.990081E-1
2.231326E+2,6.088300E+3,6.604240E-5,1.609330E-6,6.606201E-5,1.395915E+0
2.233326E+2,6.096800E+3,6.544640E-5,1.549730E-6,6.546475E-5,1.356475E+0
2.235336E+2,6.100300E+3,6.595300E-5,2.205390E-6,6.598986E-5,1.915189E+0
2.237337E+2,6.109200E+3,6.830740E-5,2.592820E-6,6.835659E-5,2.173796E+0
2.239326E+2,6.112300E+3,6.946970E-5,2.741830E-6,6.952379E-5,2.260177E+0
2.241326E+2,6.121300E+3,7.101940E-5,2.294790E-6,7.105647E-5,1.850706E+0
2.243326E+2,6.124300E+3,7.084060E-5,2.294790E-6,7.087776E-5,1.855374E+0
2.245326E+2,6.133300E+3,7.224130E-5,2.861040E-6,7.229793E-5,2.267953E+0
2.247326E+2,6.136400E+3,7.277770E-5,3.457080E-6,7.285976E-5,2.719615E+0
2.249326E+2,6.145300E+3,7.388040E-5,4.470380E-6,7.401552E-5,3.462651E+0
2.251326E+2,6.148800E+3,7.468510E-5,4.380970E-6,7.481348E-5,3.357079E+0
2.253327E+2,6.159200E+3,7.468510E-5,2.741830E-6,7.473541E-5,2.102491E+0
2.255337E+2,6.162200E+3,7.489370E-5,2.712030E-6,7.494279E-5,2.073873E+0
2.257326E+2,6.167300E+3,7.560900E-5,1.668940E-6,7.562742E-5,1.264502E+0
2.259326E+2,6.175700E+3,7.575800E-5,1.072890E-6,7.576560E-5,8.113725E-1
2.261326E+2,6.180900E+3,7.605600E-5,1.639140E-6,7.607366E-5,1.234633E+0
2.263326E+2,6.187800E+3,7.677120E-5,8.046660E-7,7.677542E-5,6.005153E-1
2.265336E+2,6.192600E+3,7.715870E-5,3.874320E-7,7.715967E-5,2.876932E-1
2.265336E+2,6.192600E+3,7.715870E-5,3.874320E-7,7.722249E-5,5.970385E-1
2.269326E+2,6.204900E+3,7.730770E-5,1.013290E-6,7.731434E-5,7.509461E-1
2.271326E+2,6.212100E+3,7.814220E-5,7.152590E-7,7.814547E-5,5.244308E-1
2.273326E+2,6.217200E+3,7.930440E-5,1.162300E-6,7.931292E-5,8.396775E-1
2.275326E+2,6.224600E+3,7.960250E-5,2.592820E-6,7.964472E-5,1.865584E+0
2.277326E+2,6.229400E+3,7.969190E-5,1.996770E-6,7.971691E-5,1.435310E+0
2.279337E+2,6.237000E+3,8.058590E-5,2.980250E-7,8.058645E-5,2.118919E-1
2.281326E+2,6.241600E+3,8.153960E-5,2.682230E-7,8.154004E-5,1.884727E-1
2.283336E+2,6.249800E+3,8.225490E-5,-2.086170E-7,8.225516E-5,-1.453147E-1
2.285326E+2,6.253700E+3,8.267210E-5,-1.221900E-6,8.268113E-5,-8.467744E-1
2.287336E+2,6.257100E+3,8.210590E-5,-1.579530E-6,8.212109E-5,-1.102104E+0
2.289340E+2,6.265600E+3,8.222510E-5,-5.960510E-8,8.222512E-5,-4.153379E-2
2.291326E+2,6.274500E+3,8.386420E-5,1.192100E-6,8.387267E-5,8.143844E-1
2.293326E+2,6.277600E+3,8.299990E-5,1.668940E-6,8.301668E-5,1.151933E+0
2.295336E+2,6.282000E+3,8.347680E-5,1.132500E-6,8.348448E-5,7.772638E-1
2.297336E+2,6.289400E+3,8.386420E-5,1.132500E-6,8.387185E-5,7.736737E-1
2.299326E+2,6.294200E+3,8.440060E-5,1.341110E-6,8.441125E-5,9.103428E-1
2.301326E+2,6.301500E+3,8.592060E-5,2.056370E-6,8.594520E-5,1.371020E+0
2.303326E+2,6.306700E+3,8.630800E-5,2.294790E-6,8.633850E-5,1.523043E+0
2.305326E+2,6.314900E+3,8.693380E-5,5.066430E-7,8.693528E-5,3.339113E-1
2.307336E+2,6.319600E+3,8.732130E-5,2.980250E-8,8.732131E-5,1.955488E-2
2.309326E+2,6.327300E+3,8.714250E-5,1.519930E-6,8.715575E-5,9.992454E-1
2.311336E+2,6.332400E+3,8.720210E-5,1.430520E-6,8.721383E-5,9.398330E-1
2.313326E+2,6.339500E+3,8.735110E-5,6.556550E-7,8.735356E-5,4.300525E-1
2.315336E+2,6.344800E+3,8.800670E-5,7.450620E-7,8.800985E-5,4.850527E-1
2.317336E+2,6.352000E+3,8.803650E-5,9.238760E-7,8.804135E-5,6.012535E-1
2.319337E+2,6.357000E+3,8.770870E-5,7.748640E-7,8.771212E-5,5.061674E-1
2.321336E+2,6.364400E+3,8.711270E-5,1.013290E-6,8.711859E-5,6.664312E-1
2.323326E+2,6.368900E+3,8.723190E-5,5.066430E-7,8.723337E-5,3.327702E-1
2.325326E+2,6.376600E+3,8.636760E-5,8.940740E-8,8.636765E-5,5.931235E-2
2.327336E+2,6.380700E+3,8.630800E-5,-5.960500E-7,8.631006E-5,-3.956830E-1
2.329326E+2,6.383800E+3,8.750010E-5,-7.450620E-7,8.750327E-5,-4.878609E-1
2.331336E+2,6.394300E+3,8.705300E-5,-2.086170E-7,8.705325E-5,-1.373054E-1
2.333326E+2,6.397400E+3,8.624840E-5,0.000000E+0,8.624840E-5,0.000000E+0
2.335326E+2,6.407800E+3,8.767890E-5,9.536820E-7,8.768409E-5,6.231807E-1
2.337327E+2,6.411300E+3,8.842400E-5,1.460320E-6,8.843606E-5,9.461523E-1
2.339326E+2,6.415300E+3,8.904980E-5,1.639140E-6,8.906488E-5,1.054525E+0
2.341326E+2,6.425300E+3,8.940740E-5,2.056370E-6,8.943105E-5,1.317571E+0
2.343326E+2,6.428600E+3,8.952660E-5,2.294790E-6,8.955601E-5,1.468312E+0
2.345326E+2,6.437300E+3,9.068890E-5,1.549730E-6,9.070214E-5,9.789991E-1
2.347326E+2,6.441000E+3,9.056970E-5,1.877550E-6,9.058916E-5,1.187597E+0
2.349336E+2,6.449500E+3,9.107640E-5,2.771630E-6,9.111856E-5,1.743083E+0
2.351336E+2,6.453700E+3,9.104660E-5,2.503410E-6,9.108101E-5,1.575003E+0
2.353326E+2,6.461700E+3,9.220890E-5,1.221900E-6,9.221700E-5,7.592067E-1
2.355326E+2,6.466500E+3,9.280490E-5,2.980250E-7,9.280538E-5,1.839937E-1
2.357326E+2,6.474000E+3,9.223870E-5,-1.043090E-6,9.224460E-5,-6.479071E-1
2.359326E+2,6.479100E+3,9.164260E-5,-1.639140E-6,9.165726E-5,-1.024696E+0
2.361326E+2,6.486100E+3,9.238770E-5,-6.854570E-7,9.239024E-5,-4.250898E-1
2.363326E+2,6.491200E+3,9.280490E-5,-8.344690E-7,9.280865E-5,-5.151696E-1
2.365326E+2,6.498200E+3,9.259630E-5,-1.907360E-6,9.261594E-5,-1.180050E+0
2.367336E+2,6.503200E+3,9.271550E-5,-1.847750E-6,9.273391E-5,-1.141711E+0
2.369326E+2,6.510600E+3,9.194060E-5,-1.370910E-6,9.195082E-5,-8.542639E-1
2.371326E+2,6.515300E+3,9.170220E-5,-1.370910E-6,9.171245E-5,-8.564844E-1
2.373326E+2,6.523000E+3,9.107640E-5,-8.344690E-7,9.108022E-5,-5.249463E-1
2.375326E+2,6.527100E+3,9.155320E-5,-1.937170E-6,9.157369E-5,-1.212138E+0
2.377326E+2,6.531600E+3,9.208960E-5,-2.056370E-6,9.211256E-5,-1.279208E+0
2.379336E+2,6.540700E+3,9.164260E-5,-1.966970E-6,9.166371E-5,-1.229579E+0
2.381326E+2,6.543700E+3,9.226850E-5,-1.162300E-6,9.227582E-5,-7.217129E-1
2.383326E+2,6.552600E+3,9.200020E-5,4.768410E-7,9.200144E-5,2.969638E-1
2.385326E+2,6.555700E+3,9.182140E-5,1.341110E-6,9.183119E-5,8.367818E-1
2.387326E+2,6.564600E+3,9.310290E-5,1.937170E-6,9.312305E-5,1.191968E+0
2.389326E+2,6.569300E+3,9.408640E-5,1.817950E-6,9.410396E-5,1.106939E+0
2.391326E+2,6.573900E+3,9.477190E-5,2.205390E-6,9.479756E-5,1.333061E+0
2.393326E+2,6.581600E+3,9.480170E-5,3.874320E-7,9.480249E-5,2.341529E-1
2.395326E+2,6.590600E+3,9.587450E-5,-1.043090E-6,9.588017E-5,-6.233388E-1
2.397327E+2,6.593800E+3,9.653020E-5,-8.046660E-7,9.653355E-5,-4.776008E-1
2.399326E+2,6.598900E+3,9.658980E-5,-1.370910E-6,9.659953E-5,-8.131509E-1
2.401326E+2,6.606800E+3,9.587450E-5,7.152590E-7,9.587717E-5,4.274396E-1
2.403326E+2,6.611500E+3,9.599370E-5,1.460320E-6,9.600481E-5,8.715543E-1
2.405326E+2,6.619200E+3,9.638120E-5,1.788150E-6,9.639779E-5,1.062880E+0
2.407326E+2,6.624300E+3,9.572550E-5,1.400720E-6,9.573575E-5,8.383306E-1
2.409326E+2,6.629500E+3,9.596390E-5,1.639140E-6,9.597790E-5,9.785625E-1
2.411326E+2,6.637000E+3,9.739450E-5,1.698740E-6,9.740931E-5,9.992429E-1
2.413326E+2,6.641700E+3,9.799050E-5,2.294790E-6,9.801737E-5,1.341536E+0
2.415326E+2,6.649700E+3,9.870580E-5,2.652420E-6,9.874143E-5,1.539280E+0
2.417336E+2,6.653800E+3,9.828850E-5,2.086180E-6,9.831064E-5,1.215924E+0
2.419326E+2,6.663300E+3,9.802030E-5,1.877550E-6,9.803828E-5,1.097350E+0
