Sample Name, Varga_5_4_28G
Freq, 28, GHz, Power, 10, dBm
SR850: f = 25 Hz; phase = 97 deg; output = 5 V; sens. = 20 uV; tc = 300 ms; 12dB/oct
Field	X	Y
Oe	V	V
*
-6.801000E+2	6.584490E-7	4.749770E-8
-6.801000E+2	6.584490E-7	4.749770E-8
-6.810000E+2	6.947700E-7	-2.793980E-9
-6.801000E+2	7.282980E-7	-4.284110E-8
-6.728000E+2	6.696250E-7	1.862660E-8
-6.644000E+2	7.245730E-7	-2.048920E-8
-6.395000E+2	6.984960E-7	6.519300E-8
-6.256000E+2	7.478560E-7	3.911580E-8
-5.968000E+2	7.525120E-7	7.078100E-8
-5.814000E+2	8.055980E-7	3.352780E-8
-5.497000E+2	8.232930E-7	6.053640E-8
-5.347000E+2	8.931420E-7	1.303860E-8
-5.033000E+2	9.471590E-7	3.352780E-8
-4.895000E+2	1.035640E-6	-1.117590E-8
-4.609000E+2	1.071030E-6	6.984960E-8
-4.490000E+2	1.191170E-6	0.000000E+0
-4.239000E+2	1.291750E-6	1.210730E-8
-4.139000E+2	1.319690E-6	2.235190E-8
-4.024000E+2	1.315030E-6	7.823160E-8
-3.819000E+2	1.435180E-6	-1.303860E-8
-3.726000E+2	1.444490E-6	1.024460E-8
-3.530000E+2	1.531100E-6	-1.862660E-9
-3.445000E+2	1.571150E-6	9.313280E-9
-3.327000E+2	1.599090E-6	2.048920E-8
-3.147000E+2	1.731340E-6	-3.632180E-8
-3.038000E+2	1.697810E-6	2.048920E-8
-2.848000E+2	1.793730E-6	9.313280E-9
-2.733000E+2	1.820740E-6	2.048920E-8
-2.537000E+2	1.911090E-6	2.793980E-8
-2.423000E+2	2.047060E-6	-2.980250E-8
-2.222000E+2	2.063830E-6	5.587960E-8
-2.113000E+2	2.113190E-6	4.097840E-8
-1.894000E+2	2.195140E-6	3.911580E-8
-1.781000E+2	2.219360E-6	6.053640E-8
-1.690000E+2	2.323660E-6	-6.519290E-9
-1.480000E+2	2.389790E-6	3.725320E-9
-1.285000E+2	2.459640E-6	-8.381960E-9
-1.183000E+2	2.570460E-6	-6.612440E-8
-1.094000E+2	2.551840E-6	-6.519290E-9
-8.870000E+1	2.711090E-6	-8.754480E-8
-6.810000E+1	2.725060E-6	-2.142050E-8
-5.890000E+1	2.798640E-6	-2.328320E-8
-4.670000E+1	2.922500E-6	-7.916290E-8
-2.550000E+1	2.818200E-6	-5.308560E-8
-1.620000E+1	2.516450E-6	1.024460E-8
4.500000E+0	1.601880E-6	1.117590E-8
1.430000E+1	9.797590E-7	-1.490130E-8
2.550000E+1	5.308560E-8	2.328320E-8
4.670000E+1	-1.151120E-6	-1.769520E-8
5.800000E+1	-1.776040E-6	3.445920E-8
7.970000E+1	-2.260330E-6	-2.514580E-8
9.020000E+1	-2.517380E-6	4.284110E-8
1.038000E+2	-2.544390E-6	-1.490130E-8
1.235000E+2	-2.656150E-6	4.656640E-9
1.338000E+2	-2.680360E-6	2.048920E-8
1.529000E+2	-2.655220E-6	4.656640E-9
1.637000E+2	-2.559290E-6	-6.426170E-8
1.864000E+2	-2.561150E-6	-2.793980E-9
1.969000E+2	-2.501550E-6	-6.519290E-9
2.058000E+2	-2.386060E-6	-5.494830E-8
2.296000E+2	-2.346950E-6	-1.862660E-9
2.386000E+2	-2.255680E-6	-5.867350E-8
2.597000E+2	-2.175580E-6	-7.078100E-8
2.688000E+2	-2.172790E-6	-4.284110E-8
2.899000E+2	-2.075930E-6	-3.911580E-8
3.018000E+2	-2.022850E-6	-5.681090E-8
3.119000E+2	-2.051720E-6	2.048920E-8
3.318000E+2	-1.899910E-6	-3.352780E-8
3.426000E+2	-1.852410E-6	-3.818450E-8
3.621000E+2	-1.760210E-6	-2.887110E-8
3.732000E+2	-1.783490E-6	2.793980E-8
3.925000E+2	-1.710850E-6	1.955790E-8
4.038000E+2	-1.649380E-6	-3.725320E-9
4.230000E+2	-1.531100E-6	-3.539050E-8
4.342000E+2	-1.534830E-6	9.313280E-9
