Sample Name, Varga_5_4_44G
Freq, 44, GHz, Power, 10, dBm
SR850: f = 25 Hz; phase = 95.5 deg; output = 5 V; sens. = 10 uV; tc = 300 ms; 12dB/oct
Field	X	Y
Oe	V	V
*
-6.439000E+2	1.657760E-7	5.587960E-9
-6.444000E+2	2.114110E-7	-3.213090E-8
-6.443000E+2	1.732270E-7	6.984950E-9
-6.349000E+2	1.359740E-7	4.563500E-8
-6.273000E+2	2.016320E-7	-3.073390E-8
-6.048000E+2	1.122250E-7	5.262000E-8
-5.891000E+2	2.086170E-7	-3.445920E-8
-5.743000E+2	1.792810E-7	3.259640E-9
-5.412000E+2	2.197930E-7	-3.539050E-8
-5.259000E+2	1.937160E-7	-1.210730E-8
-4.951000E+2	1.993040E-7	-2.607710E-8
-4.795000E+2	2.062890E-7	-3.911580E-8
-4.469000E+2	1.904560E-7	-2.328320E-8
-4.337000E+2	1.508750E-7	2.188620E-8
-4.194000E+2	2.016320E-7	-1.396990E-8
-3.958000E+2	1.788150E-7	5.727660E-8
-3.783000E+2	1.993040E-7	4.190970E-8
-3.677000E+2	2.458710E-7	-1.583260E-8
-3.479000E+2	1.830060E-7	1.816090E-8
-3.391000E+2	2.509930E-7	-3.771880E-8
-3.202000E+2	2.156020E-7	2.142050E-8
-3.120000E+2	2.370230E-7	-9.313280E-9
-2.926000E+2	2.426110E-7	0.000000E+0
-2.842000E+2	2.803300E-7	-2.840550E-8
-2.638000E+2	3.217740E-7	-2.328320E-8
-2.552000E+2	2.956970E-7	1.396990E-9
-2.343000E+2	2.742760E-7	5.122300E-8
-2.252000E+2	2.929030E-7	4.470370E-8
-2.008000E+2	3.036130E-7	6.146770E-8
-1.917000E+2	3.753250E-7	-9.778940E-9
-1.704000E+2	3.408660E-7	3.259650E-8
-1.612000E+2	4.069900E-7	-4.004710E-8
-1.509000E+2	3.394690E-7	4.330670E-8
-1.282000E+2	4.302730E-7	-2.002350E-8
-1.173000E+2	3.613550E-7	5.448260E-8
-9.810000E+1	3.557670E-7	6.612440E-8
-8.700000E+1	3.739280E-7	5.774220E-8
-7.730000E+1	4.405170E-7	4.656640E-9
-5.500000E+1	4.335320E-7	5.075730E-8
-4.450000E+1	4.200280E-7	7.962850E-8
-2.290000E+1	5.005900E-7	7.916300E-9
-1.180000E+1	4.302730E-7	5.401690E-8
7.500000E+0	3.105980E-7	-3.911580E-8
1.830000E+1	1.778840E-7	-6.100210E-8
3.030000E+1	1.862660E-8	-6.100210E-8
5.110000E+1	-2.053580E-7	-4.144410E-8
6.030000E+1	-2.593750E-7	-7.171230E-8
8.140000E+1	-4.372580E-7	0.000000E+0
9.340000E+1	-3.981420E-7	-5.494830E-8
1.037000E+2	-4.153720E-7	-5.634520E-8
1.265000E+2	-3.916230E-7	-7.404060E-8
1.359000E+2	-4.023330E-7	-4.889470E-8
1.563000E+2	-3.720650E-7	-5.075730E-8
1.664000E+2	-4.614720E-7	3.725310E-8
1.864000E+2	-3.827750E-7	-3.445920E-8
1.970000E+2	-3.692710E-7	-4.377240E-8
2.166000E+2	-3.930200E-7	3.725320E-9
2.293000E+2	-4.135090E-7	-1.769520E-7
2.405000E+2	-4.847570E-7	-1.429590E-7
2.596000E+2	-4.642660E-7	-1.043090E-7
2.706000E+2	-4.246850E-7	-1.019800E-7
2.906000E+2	-3.767220E-7	-3.306220E-8
3.008000E+2	-2.705510E-7	-9.778930E-8
3.228000E+2	-2.542530E-7	-6.938400E-8
3.339000E+2	-3.068730E-7	1.862660E-8
3.460000E+2	-2.323660E-7	-5.075730E-8
3.665000E+2	-3.036130E-7	2.654280E-8
3.761000E+2	-2.081520E-7	-6.239910E-8
3.974000E+2	-1.727610E-7	-6.239910E-8
4.065000E+2	-2.370230E-7	-1.071030E-8
4.301000E+2	-2.449400E-7	1.536690E-8
4.399000E+2	-1.625170E-7	-6.146770E-8
4.495000E+2	-1.685700E-7	-2.933680E-8
4.732000E+2	-2.020980E-7	8.381960E-9
4.823000E+2	-2.370230E-7	3.259650E-8
