Sample Name, Varga_5_4_16G
Freq, 16, GHz, Power, 10, dBm
SR850: f = 25 Hz; phase = 97 deg; output = 5 V; sens. = 10 uV; tc = 300 ms; 12dB/oct
Field	X	Y
Oe	V	V
*
-6.891000E+2	1.955790E-8	-8.381960E-9
-6.891000E+2	1.955790E-8	-8.381960E-9
-6.880000E+2	1.583260E-8	2.328320E-9
-6.870000E+2	2.188620E-8	1.210730E-8
-6.810000E+2	2.328320E-8	1.396990E-8
-6.609000E+2	4.190970E-8	-3.259640E-9
-6.505000E+2	5.262000E-8	-3.259640E-9
-6.271000E+2	8.288820E-8	-1.396990E-9
-6.153000E+2	8.521650E-8	-2.793980E-9
-5.917000E+2	9.266710E-8	-1.210730E-8
-5.795000E+2	9.359840E-8	-1.210730E-8
-5.551000E+2	1.005830E-7	-1.350420E-8
-5.453000E+2	1.029120E-7	-1.071030E-8
-5.349000E+2	1.103620E-7	-3.259640E-9
-5.182000E+2	1.033770E-7	-1.816090E-8
-5.105000E+2	1.089650E-7	-2.142050E-8
-4.999000E+2	1.229350E-7	-2.095490E-8
-4.954000E+2	1.252640E-7	-1.164160E-8
-4.907000E+2	1.238670E-7	-1.396990E-9
-4.866000E+2	1.238670E-7	8.847620E-9
-4.832000E+2	1.303860E-7	4.656650E-10
-4.797000E+2	1.243320E-7	-1.396990E-8
-4.768000E+2	1.345770E-7	-1.583260E-8
-4.756000E+2	1.387680E-7	-2.002350E-8
-4.684000E+2	1.275920E-7	-8.381960E-9
-4.662000E+2	1.429590E-7	-1.210730E-8
-4.582000E+2	1.434250E-7	-3.259640E-9
-4.554000E+2	1.448220E-7	-6.984950E-9
-4.460000E+2	1.569290E-7	-4.656650E-10
-4.412000E+2	1.629820E-7	-6.984950E-9
-4.370000E+2	1.601880E-7	1.396990E-9
-4.266000E+2	1.951130E-7	2.514580E-8
-4.221000E+2	2.086170E-7	1.955790E-8
-4.122000E+2	2.109450E-7	5.587960E-9
-4.088000E+2	2.142050E-7	-2.328320E-9
-4.035000E+2	2.100140E-7	-3.725320E-9
-3.957000E+2	2.230530E-7	-4.656640E-9
-3.910000E+2	2.323660E-7	-4.656650E-10
-3.827000E+2	2.542530E-7	-1.443560E-8
-3.788000E+2	2.612380E-7	-1.350420E-8
-3.733000E+2	2.565810E-7	-8.847620E-9
-3.663000E+2	2.589090E-7	-1.164160E-8
-3.608000E+2	2.644970E-7	-5.122300E-9
-3.563000E+2	2.677570E-7	-7.450640E-9
-3.477000E+2	2.696200E-7	-1.629830E-8
-3.434000E+2	2.719480E-7	-1.071030E-8
-3.354000E+2	3.054760E-7	-9.778940E-9
-3.317000E+2	3.278270E-7	-6.519290E-9
-3.232000E+2	3.455220E-7	4.656640E-9
-3.195000E+2	3.492480E-7	-1.862660E-9
-3.155000E+2	3.622860E-7	-9.778940E-9
-3.066000E+2	3.678740E-7	-1.443560E-8
-3.023000E+2	3.716000E-7	-1.536690E-8
-2.934000E+2	3.902260E-7	-1.210730E-8
-2.907000E+2	4.018680E-7	-8.381960E-9
-2.819000E+2	4.242190E-7	-1.769520E-8
-2.790000E+2	4.479680E-7	-2.980250E-8
-2.704000E+2	4.791690E-7	-2.793980E-8
-2.671000E+2	4.889480E-7	-2.142050E-8
-2.616000E+2	4.991930E-7	-2.142050E-8
-2.543000E+2	5.210790E-7	-2.468020E-8
-2.495000E+2	5.341170E-7	-2.468020E-8
-2.424000E+2	5.639190E-7	-2.374880E-8
-2.372000E+2	5.816150E-7	-1.909220E-8
-2.293000E+2	6.170050E-7	-2.235190E-8
-2.247000E+2	6.281810E-7	-7.916300E-9
-2.204000E+2	6.430820E-7	-9.313300E-10
-2.123000E+2	6.584490E-7	-8.381960E-9
-2.072000E+2	6.700900E-7	-1.257290E-8
-1.996000E+2	7.171220E-7	-1.583260E-8
-1.945000E+2	7.269010E-7	-5.122300E-9
-1.911000E+2	7.399390E-7	-6.053630E-9
-1.819000E+2	7.753300E-7	9.313280E-9
-1.775000E+2	7.986130E-7	1.955790E-8
