Sample Name, Varga_5_4_36G
Freq, 36, GHz, Power, 10, dBm
SR850: f = 25 Hz; phase = 97 deg; output = 5 V; sens. = 100 uV; tc = 300 ms; 12dB/oct
Field	X	Y
Oe	V	V
*
-6.561000E+2	2.216560E-6	-5.960510E-8
-6.552000E+2	2.145780E-6	4.842900E-8
-6.556000E+2	2.205390E-6	1.117590E-8
-6.546000E+2	2.216560E-6	-3.725320E-9
-6.402000E+2	2.153230E-6	7.078100E-8
-6.309000E+2	2.246360E-6	-1.862660E-8
-6.062000E+2	2.250090E-6	3.352780E-8
-5.935000E+2	2.313420E-6	-7.450640E-9
-5.599000E+2	2.335770E-6	4.842900E-8
-5.449000E+2	2.443800E-6	-3.725320E-9
-5.300000E+2	2.533210E-6	-2.235190E-8
-4.945000E+2	2.633790E-6	0.000000E+0
-4.799000E+2	2.741830E-6	-2.980250E-8
-4.616000E+2	2.779080E-6	1.117590E-8
-4.353000E+2	2.961620E-6	-3.725320E-9
-4.192000E+2	3.039850E-6	-1.117590E-8
-3.960000E+2	3.241020E-6	-5.215430E-8
-3.846000E+2	3.308070E-6	-4.470370E-8
-3.736000E+2	3.393750E-6	-5.215430E-8
-3.531000E+2	3.576290E-6	-4.097840E-8
-3.429000E+2	3.680600E-6	-5.215430E-8
-3.259000E+2	3.762560E-6	1.862660E-8
-3.163000E+2	3.851980E-6	0.000000E+0
-2.982000E+2	4.038240E-6	-7.450640E-9
-2.884000E+2	4.179800E-6	-5.587960E-8
-2.687000E+2	4.295290E-6	-2.235190E-8
-2.588000E+2	4.433120E-6	-7.823160E-8
-2.378000E+2	4.559780E-6	7.450640E-9
-2.284000E+2	4.686440E-6	-3.352780E-8
-2.069000E+2	4.898790E-6	-6.333040E-8
-1.977000E+2	4.958390E-6	-7.450640E-9
-1.851000E+2	5.096230E-6	-2.980250E-8
-1.643000E+2	5.360720E-6	-5.960510E-8
-1.545000E+2	5.435230E-6	-7.450640E-9
-1.342000E+2	5.751880E-6	-5.587960E-8
-1.240000E+2	5.818930E-6	1.862660E-8
-1.044000E+2	6.120680E-6	-4.842900E-8
-9.360000E+1	6.232440E-6	-2.235190E-8
-7.440000E+1	6.612420E-6	-8.568210E-8
-6.160000E+1	6.835940E-6	-9.313270E-8
-4.170000E+1	7.424530E-6	-2.086170E-7
-3.110000E+1	7.621970E-6	-2.756730E-7
-1.170000E+1	6.869460E-6	-4.246850E-7
-6.000000E-1	5.666200E-6	-3.501790E-7
1.870000E+1	1.456600E-6	-4.470370E-8
2.990000E+1	-6.221270E-7	9.313270E-8
4.920000E+1	-3.822180E-6	2.235180E-7
6.030000E+1	-4.977020E-6	2.533220E-7
7.960000E+1	-6.210090E-6	3.054760E-7
9.040000E+1	-6.437330E-6	2.533220E-7
1.101000E+2	-6.660850E-6	2.309690E-7
1.205000E+2	-6.575170E-6	1.452870E-7
1.324000E+2	-6.467130E-6	7.450630E-8
1.535000E+2	-6.306950E-6	6.705570E-8
1.625000E+2	-6.154210E-6	1.117590E-8
1.835000E+2	-5.997750E-6	7.823160E-8
1.925000E+2	-5.807760E-6	1.862660E-8
2.137000E+2	-5.543260E-6	-3.725310E-8
2.228000E+2	-5.453850E-6	-2.980250E-8
2.435000E+2	-5.230340E-6	-3.725320E-9
2.533000E+2	-5.073870E-6	-6.333040E-8
2.666000E+2	-5.055250E-6	2.607710E-8
2.860000E+2	-4.764680E-6	-5.587960E-8
2.990000E+2	-4.712520E-6	-2.980250E-8
3.101000E+2	-4.656640E-6	1.490130E-8
3.326000E+2	-4.380970E-6	-6.705570E-8
3.434000E+2	-4.269210E-6	-3.725310E-8
3.650000E+2	-4.012170E-6	-6.705570E-8
3.762000E+2	-4.012170E-6	2.235190E-8
3.855000E+2	-3.885510E-6	2.235190E-8
4.089000E+2	-3.725300E-6	2.980250E-8
4.190000E+2	-3.647070E-6	3.352780E-8
4.397000E+2	-3.442180E-6	0.000000E+0
4.492000E+2	-3.360230E-6	-2.980250E-8
4.591000E+2	-3.315520E-6	-2.980250E-8
