Sample Name, Varga_5_4_12G
Freq, 12, GHz, Power, 10, dBm
SR850: f = 25 Hz; phase = 97 deg; output = 5 V; sens. = 5 uV; tc = 300 ms; 12dB/oct
Field	X	Y
Oe	V	V
*
-6.984000E+2	-6.102530E-7	-1.350420E-8
-6.984000E+2	-6.102530E-7	-1.350420E-8
-6.981000E+2	-5.934890E-7	-2.724130E-8
-6.976000E+2	-6.100200E-7	-9.313300E-10
-6.902000E+2	-5.825460E-7	-2.048920E-8
-6.699000E+2	-5.923250E-7	1.164160E-8
-6.577000E+2	-5.888320E-7	4.190980E-9
-6.339000E+2	-5.965160E-7	1.816090E-8
-6.201000E+2	-5.692750E-7	6.984950E-9
-5.956000E+2	-5.583320E-7	1.676390E-8
-5.819000E+2	-5.266670E-7	-1.350420E-8
-5.587000E+2	-5.278310E-7	6.286460E-9
-5.464000E+2	-5.066430E-7	-6.984950E-9
-5.369000E+2	-4.717170E-7	-3.306220E-8
-5.150000E+2	-4.807990E-7	0.000000E+0
-5.053000E+2	-4.356280E-7	-3.422630E-8
-4.934000E+2	-4.025660E-7	-4.027990E-8
-4.882000E+2	-3.995390E-7	-1.722960E-8
-4.844000E+2	-4.088520E-7	4.656640E-9
-4.779000E+2	-3.871990E-7	6.984950E-9
-4.766000E+2	-3.692710E-7	-1.117590E-8
-4.721000E+2	-3.462210E-7	-2.514580E-8
-4.707000E+2	-3.373730E-7	-2.654280E-8
-4.662000E+2	-3.555340E-7	6.752120E-9
-4.637000E+2	-3.529730E-7	7.916300E-9
-4.597000E+2	-3.490150E-7	2.211900E-8
-4.534000E+2	-3.350450E-7	2.118770E-8
-4.494000E+2	-3.138580E-7	-2.095490E-9
-4.404000E+2	-3.336480E-7	1.001180E-8
-4.366000E+2	-3.010520E-7	-2.398170E-8
-4.274000E+2	-3.238690E-7	1.816090E-8
-4.230000E+2	-2.817270E-7	-2.328320E-10
-4.178000E+2	-2.915060E-7	2.561150E-8
-4.098000E+2	-2.698530E-7	-6.984950E-9
-4.021000E+2	-2.812610E-7	2.910390E-8
-3.970000E+2	-2.484320E-7	1.094310E-8
-3.932000E+2	-2.619360E-7	2.514580E-8
-3.848000E+2	-2.547190E-7	-6.984950E-10
-3.816000E+2	-2.663600E-7	1.816090E-8
-3.729000E+2	-2.442410E-7	6.984950E-9
-3.684000E+2	-2.272440E-7	4.656650E-10
-3.602000E+2	-2.200260E-7	8.381960E-9
-3.567000E+2	-1.958110E-7	-1.234010E-8
-3.481000E+2	-1.681050E-7	-3.818450E-8
-3.450000E+2	-1.864980E-7	-2.468020E-8
-3.409000E+2	-1.641470E-7	-3.934860E-8
-3.304000E+2	-1.825400E-7	-6.752120E-9
-3.272000E+2	-1.618180E-7	-1.862660E-8
-3.183000E+2	-1.650780E-7	6.984950E-10
-3.156000E+2	-1.736930E-7	4.190980E-9
-3.098000E+2	-1.580930E-7	-1.420270E-8
-3.026000E+2	-1.543680E-7	-9.546110E-9
-2.975000E+2	-1.438900E-7	-1.583260E-8
-2.896000E+2	-1.350430E-7	-3.166520E-8
-2.852000E+2	-1.057060E-7	-5.029160E-8
-2.806000E+2	-1.227030E-7	-1.513410E-8
-2.731000E+2	-6.938400E-8	-3.376070E-8
-2.692000E+2	-6.752130E-8	-2.491300E-8
-2.610000E+2	-8.335380E-8	9.313280E-9
-2.560000E+2	-5.937200E-8	-2.235190E-8
-2.487000E+2	-6.426170E-8	-2.398170E-8
-2.445000E+2	-3.702030E-8	-2.421450E-8
-2.364000E+2	-2.002350E-8	-5.587960E-9
-2.327000E+2	-3.562330E-8	1.699680E-8
-2.293000E+2	-1.909220E-8	8.614790E-9
-2.191000E+2	1.117590E-8	-2.491300E-8
-2.161000E+2	-1.653110E-8	-5.355130E-9
-2.071000E+2	1.373710E-8	-2.863830E-8
-2.027000E+2	2.863830E-8	-1.513410E-8
-1.937000E+2	6.053640E-8	0.000000E+0
-1.909000E+2	9.010590E-8	-1.117590E-8
-1.818000E+2	1.210730E-7	-3.259640E-9
